Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_013,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.19.19.467 下午,Total Frames in Take,1146,Total Exported Frames,1146,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,0.003105,-0.368820,0.001418,-0.929494,1.601630,0.531498,-6.730886,0.001292
1,0.008333,0.002934,-0.368824,0.001324,-0.929494,1.600777,0.531550,-6.730132,0.001285
2,0.016667,0.002873,-0.368918,0.001219,-0.929457,1.599849,0.531615,-6.729379,0.001301
3,0.025000,0.002755,-0.368898,0.001081,-0.929465,1.598947,0.531590,-6.728615,0.001358
4,0.033333,0.002662,-0.368992,0.000957,-0.929429,1.598002,0.531597,-6.727848,0.001312
5,0.041667,0.002552,-0.369076,0.000839,-0.929395,1.597092,0.531615,-6.727068,0.001309
6,0.050000,0.002497,-0.369154,0.000782,-0.929364,1.596185,0.531633,-6.726294,0.001301
7,0.058333,0.002455,-0.369164,0.000699,-0.929361,1.595302,0.531663,-6.725513,0.001298
8,0.066667,0.002369,-0.369237,0.000616,-0.929332,1.594417,0.531728,-6.724703,0.001301
9,0.075000,0.002280,-0.369282,0.000547,-0.929314,1.593484,0.531754,-6.723935,0.001353
10,0.083333,0.002267,-0.369309,0.000508,-0.929304,1.592559,0.531756,-6.723167,0.001316
11,0.091667,0.002211,-0.369410,0.000473,-0.929264,1.591627,0.531766,-6.722365,0.001308
12,0.100000,0.002172,-0.369443,0.000441,-0.929251,1.590710,0.531797,-6.721554,0.001311
13,0.108333,0.002200,-0.369534,0.000363,-0.929215,1.589782,0.531806,-6.720739,0.001328
14,0.116667,0.002185,-0.369583,0.000362,-0.929195,1.588843,0.531762,-6.719920,0.001312
15,0.125000,0.002186,-0.369672,0.000410,-0.929159,1.587865,0.531737,-6.719091,0.001296
16,0.133333,0.002196,-0.369746,0.000422,-0.929130,1.586894,0.531764,-6.718261,0.001322
17,0.141667,0.002184,-0.369799,0.000453,-0.929109,1.585938,0.531765,-6.717434,0.001322
18,0.150000,0.002214,-0.369827,0.000531,-0.929098,1.584960,0.531749,-6.716577,0.001319
19,0.158333,0.002191,-0.369928,0.000595,-0.929058,1.583983,0.531761,-6.715761,0.001320
20,0.166667,,,,,,,,
21,0.175000,0.002278,-0.370112,0.000816,-0.928984,1.582004,0.531797,-6.714049,0.001350
22,0.183333,0.002285,-0.370189,0.000958,-0.928953,1.581029,0.531806,-6.713178,0.001313
23,0.191667,0.002301,-0.370223,0.001071,-0.928940,1.580016,0.531797,-6.712314,0.001323
24,0.200000,0.002370,-0.370286,0.001170,-0.928914,1.579006,0.531784,-6.711452,0.001315
25,0.208333,0.002452,-0.370365,0.001351,-0.928882,1.577941,0.531749,-6.710566,0.001331
26,0.216667,,,,,,,,
27,0.225000,0.002593,-0.370595,0.001657,-0.928790,1.575863,0.531741,-6.708793,0.001344
28,0.233333,0.002693,-0.370663,0.001889,-0.928762,1.574835,0.531762,-6.707898,0.001326
29,0.241667,0.002810,-0.370758,0.001983,-0.928723,1.573803,0.531805,-6.707002,0.001348
30,0.250000,0.002904,-0.370868,0.002126,-0.928679,1.572765,0.531817,-6.706109,0.001329
31,0.258333,0.002979,-0.370953,0.002371,-0.928644,1.571737,0.531825,-6.705193,0.001343
32,0.266667,0.003113,-0.371052,0.002458,-0.928604,1.570673,0.531837,-6.704274,0.001341
33,0.275000,0.003231,-0.371165,0.002593,-0.928558,1.569546,0.531806,-6.703348,0.001355
34,0.283333,0.003308,-0.371252,0.002710,-0.928522,1.568419,0.531768,-6.702417,0.001325
35,0.291667,0.003423,-0.371435,0.002909,-0.928448,1.567310,0.531770,-6.701480,0.001323
36,0.300000,0.003534,-0.371477,0.003035,-0.928430,1.566209,0.531766,-6.700532,0.001334
37,0.308333,0.003651,-0.371577,0.003167,-0.928390,1.565101,0.531793,-6.699568,0.001328
38,0.316667,0.003734,-0.371704,0.003247,-0.928338,1.563972,0.531830,-6.698594,0.001333
39,0.325000,0.003776,-0.371808,0.003433,-0.928296,1.562850,0.531858,-6.697652,0.001336
40,0.333333,0.003840,-0.371963,0.003549,-0.928233,1.561687,0.531843,-6.696660,0.001335
41,0.341667,0.003892,-0.372017,0.003587,-0.928211,1.560502,0.531819,-6.695666,0.001339
42,0.350000,0.003952,-0.372093,0.003705,-0.928180,1.559332,0.531839,-6.694654,0.001326
43,0.358333,0.004059,-0.372218,0.003842,-0.928128,1.558142,0.531816,-6.693638,0.001321
44,0.366667,0.004084,-0.372382,0.003874,-0.928063,1.556961,0.531843,-6.692629,0.001327
45,0.375000,0.004170,-0.372490,0.003982,-0.928018,1.555799,0.531861,-6.691600,0.001370
46,0.383333,0.004230,-0.372572,0.004038,-0.927985,1.554633,0.531871,-6.690582,0.001357
47,0.391667,0.004292,-0.372705,0.004093,-0.927931,1.553428,0.531869,-6.689562,0.001329
48,0.400000,0.004284,-0.372862,0.004128,-0.927868,1.552202,0.531866,-6.688502,0.001345
49,0.408333,0.004357,-0.372948,0.004276,-0.927832,1.551024,0.531900,-6.687439,0.001342
50,0.416667,0.004418,-0.373098,0.004244,-0.927772,1.549811,0.531898,-6.686381,0.001360
51,0.425000,0.004433,-0.373257,0.004216,-0.927708,1.548571,0.531875,-6.685326,0.001343
52,0.433333,0.004428,-0.373345,0.004228,-0.927672,1.547346,0.531895,-6.684256,0.001343
53,0.441667,0.004480,-0.373452,0.004225,-0.927629,1.546139,0.531883,-6.683175,0.001364
54,0.450000,0.004417,-0.373581,0.004214,-0.927578,1.544899,0.531924,-6.682069,0.001366
55,0.458333,0.004389,-0.373742,0.004162,-0.927513,1.543638,0.531872,-6.680982,0.001364
56,0.466667,0.004420,-0.373827,0.004135,-0.927479,1.542384,0.531883,-6.679896,0.001350
57,0.475000,0.004381,-0.373993,0.004131,-0.927412,1.541131,0.531904,-6.678749,0.001346
58,0.483333,0.004382,-0.374097,0.004080,-0.927370,1.539866,0.531915,-6.677644,0.001371
59,0.491667,0.004355,-0.374241,0.004074,-0.927312,1.538636,0.531983,-6.676533,0.001375
60,0.500000,0.004288,-0.374338,0.004053,-0.927274,1.537363,0.531999,-6.675393,0.001362
61,0.508333,0.004289,-0.374499,0.004055,-0.927209,1.536116,0.532016,-6.674285,0.001337
62,0.516667,0.004241,-0.374656,0.003878,-0.927146,1.534856,0.532016,-6.673127,0.001331
63,0.525000,0.004208,-0.374754,0.003869,-0.927107,1.533576,0.532015,-6.671947,0.001368
64,0.533333,0.004123,-0.374891,0.003812,-0.927052,1.532309,0.531997,-6.670809,0.001384
65,0.541667,0.004033,-0.374989,0.003781,-0.927013,1.531035,0.532006,-6.669681,0.001344
66,0.550000,0.003961,-0.375090,0.003771,-0.926972,1.529774,0.532023,-6.668478,0.001360
67,0.558333,0.003952,-0.375261,0.003677,-0.926903,1.528550,0.532029,-6.667306,0.001363
68,0.566667,0.003864,-0.375437,0.003685,-0.926833,1.527305,0.532088,-6.666136,0.001363
69,0.575000,0.003821,-0.375564,0.003634,-0.926781,1.526081,0.532141,-6.664959,0.001379
70,0.583333,0.003729,-0.375659,0.003651,-0.926743,1.524802,0.532156,-6.663789,0.001382
71,0.591667,0.003675,-0.375804,0.003614,-0.926685,1.523503,0.532145,-6.662586,0.001312
72,0.600000,0.003648,-0.375968,0.003564,-0.926619,1.522245,0.532127,-6.661387,0.001339
73,0.608333,0.003588,-0.376074,0.003508,-0.926576,1.520999,0.532156,-6.660182,0.001370
74,0.616667,0.003479,-0.376219,0.003479,-0.926518,1.519700,0.532141,-6.658999,0.001365
75,0.625000,0.003434,-0.376347,0.003450,-0.926466,1.518382,0.532142,-6.657782,0.001366
76,0.633333,0.003369,-0.376491,0.003465,-0.926408,1.517122,0.532210,-6.656554,0.001381
77,0.641667,0.003273,-0.376652,0.003454,-0.926342,1.515900,0.532248,-6.655353,0.001387
78,0.650000,0.003245,-0.376797,0.003464,-0.926284,1.514638,0.532234,-6.654120,0.001347
79,0.658333,0.003193,-0.376942,0.003472,-0.926225,1.513328,0.532278,-6.652905,0.001370
80,0.666667,0.003183,-0.377047,0.003534,-0.926182,1.512061,0.532273,-6.651688,0.001363
81,0.675000,0.003078,-0.377262,0.003529,-0.926095,1.510728,0.532294,-6.650445,0.001367
