Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_025,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 09.49.26.672 下午,Total Frames in Take,3663,Total Exported Frames,3663,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.002002,0.076834,-0.000145,0.997042,-0.128319,0.536706,-4.415641,0.000986
1,0.008333,-0.002262,0.078285,-0.000371,0.996929,-0.128496,0.537016,-4.415473,0.000671
2,0.016667,-0.002500,0.079777,-0.000461,0.996810,-0.128687,0.536996,-4.415530,0.000653
3,0.025000,-0.002765,0.081080,-0.000569,0.996704,-0.128904,0.536967,-4.415608,0.000775
4,0.033333,-0.003008,0.082480,-0.000656,0.996588,-0.129074,0.536927,-4.415616,0.000786
5,0.041667,-0.003272,0.083859,-0.000715,0.996472,-0.129140,0.536818,-4.415698,0.000825
6,0.050000,-0.003396,0.085433,-0.000823,0.996338,-0.129443,0.536763,-4.415676,0.000788
7,0.058333,-0.003895,0.087028,-0.000614,0.996198,-0.129598,0.536181,-4.415494,0.000969
8,0.066667,-0.004042,0.088187,-0.000873,0.996095,-0.129972,0.536203,-4.415691,0.000912
9,0.075000,-0.004245,0.089598,-0.000925,0.995969,-0.130117,0.536158,-4.415766,0.000927
10,0.083333,-0.004812,0.090906,-0.001114,0.995847,-0.130149,0.535989,-4.415828,0.001017
11,0.091667,-0.004577,0.092569,-0.000998,0.995695,-0.130495,0.536072,-4.415838,0.000943
12,0.100000,-0.004860,0.093651,-0.001540,0.995592,-0.131090,0.536180,-4.415926,0.001252
13,0.108333,-0.004972,0.095191,-0.001528,0.995446,-0.131238,0.536101,-4.415888,0.001244
14,0.116667,-0.005658,0.096640,-0.001722,0.995302,-0.131199,0.535747,-4.415808,0.001337
15,0.125000,-0.005777,0.098233,-0.001741,0.995145,-0.131384,0.535629,-4.415814,0.001331
16,0.133333,-0.005855,0.101059,-0.000897,0.994863,-0.131319,0.535267,-4.415236,0.001398
17,0.141667,-0.004968,0.102735,-0.001117,0.994696,-0.131442,0.535950,-4.415225,0.001017
18,0.150000,-0.005363,0.104211,-0.000470,0.994541,-0.131787,0.535314,-4.415232,0.001404
19,0.158333,-0.004523,0.105203,0.001401,0.994439,-0.131592,0.534588,-4.416370,0.001241
20,0.166667,-0.005504,0.107410,-0.000447,0.994199,-0.132104,0.535165,-4.415195,0.001328
21,0.175000,-0.005166,0.108863,-0.000903,0.994043,-0.132265,0.535592,-4.415317,0.001105
22,0.183333,0.005466,-0.110728,0.000384,-0.993836,-0.132453,0.534960,-4.415126,0.001353
23,0.191667,,,,,,,,
24,0.200000,0.005098,-0.113868,0.000729,-0.993483,-0.132827,0.535365,-4.415179,0.001084
25,0.208333,0.005045,-0.115536,0.000661,-0.993290,-0.133020,0.535297,-4.415092,0.001082
26,0.216667,0.004970,-0.117203,0.000597,-0.993095,-0.133261,0.535224,-4.415006,0.001064
27,0.225000,0.004854,-0.118928,0.000515,-0.992891,-0.133464,0.535160,-4.414913,0.001064
28,0.233333,0.004242,-0.120429,0.000381,-0.992713,-0.133716,0.535233,-4.415534,0.001104
29,0.241667,0.004690,-0.122360,0.000338,-0.992475,-0.133873,0.535025,-4.414797,0.001063
30,0.250000,0.004629,-0.124010,0.000267,-0.992270,-0.134094,0.534944,-4.414690,0.001072
31,0.258333,0.004509,-0.125822,0.000087,-0.992043,-0.134388,0.534873,-4.414589,0.001089
32,0.266667,0.004507,-0.127827,-0.000368,-0.991786,-0.134939,0.534857,-4.414435,0.001354
33,0.275000,0.004551,-0.130235,-0.000878,-0.991472,-0.135703,0.534769,-4.414136,0.001276
34,0.283333,0.004192,-0.131023,-0.000190,-0.991371,-0.135204,0.534668,-4.414153,0.001114
35,0.291667,0.004010,-0.132649,-0.000138,-0.991155,-0.135269,0.534625,-4.414152,0.001108
36,0.300000,0.003923,-0.133873,-0.000378,-0.990991,-0.135573,0.534641,-4.414382,0.001786
37,0.308333,0.002753,-0.137886,-0.001275,-0.990444,-0.137730,0.535186,-4.414359,0.001654
38,0.316667,0.003659,-0.138059,-0.000633,-0.990417,-0.135810,0.534335,-4.413604,0.001487
39,0.325000,0.003360,-0.139762,-0.000545,-0.990179,-0.135866,0.534191,-4.413158,0.001490
40,0.333333,0.003207,-0.141549,-0.000653,-0.989926,-0.136056,0.534147,-4.413069,0.001513
41,0.341667,0.002995,-0.143279,-0.000628,-0.989678,-0.136055,0.534287,-4.413719,0.000865
42,0.350000,0.002876,-0.145171,-0.000709,-0.989402,-0.136254,0.534214,-4.413531,0.000869
43,0.358333,0.002905,-0.147190,-0.001022,-0.989103,-0.136722,0.534083,-4.413035,0.001396
44,0.366667,0.002700,-0.149063,-0.001052,-0.988824,-0.136972,0.534036,-4.412901,0.001389
45,0.375000,0.002770,-0.151313,-0.001401,-0.988481,-0.137736,0.534033,-4.412539,0.001894
46,0.383333,0.002426,-0.152817,-0.001227,-0.988251,-0.137484,0.533909,-4.412494,0.001347
47,0.391667,0.002418,-0.155132,-0.001512,-0.987890,-0.137915,0.533852,-4.412112,0.001310
48,0.400000,0.003015,-0.157887,-0.003093,-0.987448,-0.139311,0.533942,-4.411953,0.001819
49,0.408333,0.002868,-0.159791,-0.003062,-0.987142,-0.139458,0.533857,-4.411724,0.001852
50,0.416667,0.002766,-0.161679,-0.003098,-0.986835,-0.139306,0.533801,-4.411519,0.001392
51,0.425000,0.001688,-0.161459,-0.001738,-0.986877,-0.137858,0.533792,-4.412086,0.001099
52,0.433333,0.001477,-0.163329,-0.001722,-0.986569,-0.138080,0.533728,-4.411935,0.001088
53,0.441667,0.001448,-0.165865,-0.001201,-0.986147,-0.138745,0.533729,-4.411545,0.001070
54,0.450000,0.002258,-0.169475,-0.003075,-0.985527,-0.140183,0.533581,-4.410851,0.001500
55,0.458333,0.001596,-0.170451,-0.002022,-0.985363,-0.140230,0.533421,-4.410129,0.001324
56,0.466667,0.001550,-0.172733,-0.002148,-0.984965,-0.140249,0.533472,-4.410401,0.001210
57,0.475000,0.000957,-0.173686,-0.001796,-0.984799,-0.139969,0.533538,-4.410993,0.000866
58,0.483333,-0.000783,-0.177236,-0.001571,-0.984167,-0.141421,0.534100,-4.411403,0.001628
59,0.491667,-0.000925,-0.179312,-0.001515,-0.983791,-0.141228,0.533846,-4.411249,0.000908
60,0.500000,-0.000977,-0.181269,-0.001519,-0.983432,-0.141424,0.533825,-4.411126,0.001003
61,0.508333,0.000690,-0.182190,-0.001762,-0.983262,-0.140937,0.533429,-4.410441,0.000551
62,0.516667,0.000601,-0.184178,-0.001712,-0.982891,-0.141077,0.533376,-4.410265,0.000560
63,0.525000,-0.006944,0.982709,0.007972,-0.184855,-0.139394,0.533665,-4.402294,0.001843
64,0.533333,-0.006983,0.982341,0.008015,-0.186798,-0.139582,0.533655,-4.402162,0.001842
65,0.541667,0.186512,0.324115,0.918568,-0.128041,-0.149683,0.554157,-4.414195,0.002071
66,0.550000,0.205219,-0.137662,0.960706,0.126407,-0.151270,0.449598,-4.419350,0.002153
67,0.558333,0.006439,-0.980873,-0.007497,0.194400,-0.139271,0.533403,-4.401697,0.001946
68,0.566667,-0.204490,-0.122050,-0.952406,0.190290,-0.159540,0.591131,-4.410644,0.002780
69,0.575000,0.005604,-0.980165,-0.008039,0.197940,-0.139726,0.532878,-4.402337,0.001435
70,0.583333,0.000816,-0.201012,-0.001916,-0.979587,-0.142291,0.532762,-4.408806,0.001247
71,0.591667,0.000960,-0.203211,-0.001831,-0.979133,-0.142628,0.532704,-4.408586,0.001264
72,0.600000,0.000717,-0.205059,-0.001896,-0.978748,-0.142626,0.532803,-4.408802,0.001409
73,0.608333,0.000749,-0.207121,-0.001758,-0.978313,-0.142865,0.532728,-4.408598,0.001404
74,0.616667,0.001165,-0.209433,-0.001442,-0.977821,-0.143422,0.532531,-4.408074,0.001170
75,0.625000,0.000921,-0.211420,-0.001165,-0.977394,-0.143712,0.532987,-4.408019,0.000769
76,0.633333,0.000934,-0.213281,-0.000915,-0.976990,-0.144078,0.532969,-4.407864,0.001242
77,0.641667,0.001407,-0.215606,-0.001291,-0.976479,-0.144273,0.532365,-4.407425,0.001580
