Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_014,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-07-11 01.33.00.028 下午,Total Frames in Take,1103,Total Exported Frames,1103,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local
,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,,,,,,,,,,,,
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,,,,,,,,,,,,
,ID,E3F037E3E20611EB1371DA7D1A00D188,E3F037E3E20611EB1371DA7D1A00D188,E3F037E3E20611EB1371DA7D1A00D188,E3F037E3E20611EB1371DA7D1A00D188,E3F037E3E20611EB1371DA7D1A00D188,E3F037E3E20611EB1371DA7D1A00D188,E3F037E3E20611EB1371DA7D1A00D188,E3F037E3E20611EB1371DA7D1A00D188,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,,,,,,,,,,,,
0,0,0.002046,-0.396787,0.004278,-0.917899,1.605466,0.534478,-6.614866,0.001063,,,,,,,,,,,,
1,0.008333,0.002026,-0.396783,0.004186,-0.917901,1.604572,0.534507,-6.613867,0.001014,,,,,,,,,,,,
2,0.016667,0.003913,-0.397318,0.002045,-0.91767,1.604181,0.533303,-6.612543,0.000931,,,,,,,,,,,,
3,0.025,0.001758,-0.397642,0.004863,-0.917526,1.603155,0.534644,-6.611593,0.000693,,,,,,,,,,,,
4,0.033333,0.002199,-0.39687,0.004051,-0.917863,1.601674,0.534463,-6.610983,0.001518,,,,,,,,,,,,
5,0.041667,0.001306,-0.39699,0.004149,-0.917813,1.600403,0.534104,-6.610041,0.000951,,,,,,,,,,,,
6,0.05,0.002161,-0.397055,0.003953,-0.917784,1.600239,0.534628,-6.608839,0.001006,,,,,,,,,,,,
7,0.058333,0.001946,-0.397081,0.003986,-0.917773,1.599105,0.534343,-6.607762,0.001157,,,,,,,,,,,,
8,0.066667,0.002284,-0.397209,0.003859,-0.917717,1.598532,0.534615,-6.606692,0.001047,,,,,,,,,,,,
9,0.075,0.001307,-0.397109,0.003918,-0.917762,1.596942,0.5342,-6.605886,0.000878,,,,,,,,,,,,
10,0.083333,0.002017,-0.397256,0.003809,-0.917698,1.59678,0.534676,-6.604621,0.000986,,,,,,,,,,,,
11,0.091667,0.003588,-0.39754,0.002038,-0.917576,1.595872,0.533569,-6.60336,0.001153,,,,,,,,,,,,
12,0.1,0.003931,-0.397829,0.001777,-0.917449,1.595441,0.533523,-6.602121,0.000911,,,,,,,,,,,,
13,0.108333,0.00186,-0.397365,0.003764,-0.917651,1.594084,0.534681,-6.601387,0.001014,,,,,,,,,,,,
14,0.116667,0.003325,-0.397699,0.001983,-0.917508,1.593148,0.533577,-6.600116,0.001126,,,,,,,,,,,,
15,0.125,0.00197,-0.398159,0.004072,-0.917305,1.592195,0.534544,-6.599064,0.001377,,,,,,,,,,,,
16,0.133333,0.001339,-0.398291,0.004628,-0.917246,1.591571,0.534688,-6.597815,0.000701,,,,,,,,,,,,
17,0.141667,0.003198,-0.398385,0.002651,-0.917209,1.591017,0.534317,-6.596274,0.001037,,,,,,,,,,,,
18,0.15,0.001298,-0.397593,0.003726,-0.917554,1.589283,0.534402,-6.595813,0.001177,,,,,,,,,,,,
19,0.158333,0.001342,-0.397559,0.003768,-0.917568,1.588371,0.534377,-6.594648,0.001183,,,,,,,,,,,,
20,0.166667,0.001211,-0.39763,0.003801,-0.917537,1.587466,0.534363,-6.59351,0.001195,,,,,,,,,,,,
21,0.175,0.001009,-0.397686,0.003744,-0.917513,1.586576,0.534347,-6.592352,0.001176,,,,,,,,,,,,
22,0.183333,0.000934,-0.397694,0.003814,-0.91751,1.585669,0.534385,-6.591186,0.001237,,,,,,,,,,,,
23,0.191667,0.000898,-0.39775,0.003827,-0.917485,1.584757,0.534341,-6.590014,0.0012,,,,,,,,,,,,
24,0.2,,,,,,,,,,,,,,,,,,,,
25,0.208333,0.000508,-0.398531,0.004043,-0.917146,1.583338,0.53447,-6.587423,0.000867,,,,,,,,,,,,
26,0.216667,0.002306,-0.398224,0.002079,-0.917283,1.582198,0.533388,-6.586308,0.001184,,,,,,,,,,,,
27,0.225,0.00054,-0.397979,0.003822,-0.917386,1.581041,0.534189,-6.585235,0.001162,,,,,,,,,,,,
28,0.233333,0.000298,-0.398068,0.003834,-0.917348,1.580096,0.534143,-6.583982,0.001111,,,,,,,,,,,,
29,0.241667,0.000259,-0.398042,0.003915,-0.917359,1.579082,0.534105,-6.582788,0.001203,,,,,,,,,,,,
30,0.25,0.000113,-0.39809,0.003889,-0.917338,1.578196,0.534054,-6.581555,0.001177,,,,,,,,,,,,
31,0.258333,-0.00009,-0.398179,0.003884,-0.9173,1.577255,0.534007,-6.580294,0.001179,,,,,,,,,,,,
32,0.266667,-0.000171,-0.398197,0.003953,-0.917291,1.576305,0.533981,-6.579078,0.001195,,,,,,,,,,,,
33,0.275,-0.000191,-0.398215,0.003972,-0.917283,1.575045,0.533768,-6.577894,0.001543,,,,,,,,,,,,
34,0.283333,-0.000452,-0.39829,0.003942,-0.917251,1.574408,0.53388,-6.576519,0.001195,,,,,,,,,,,,
35,0.291667,-0.00059,-0.398321,0.004004,-0.917237,1.573439,0.533782,-6.575248,0.001187,,,,,,,,,,,,
36,0.3,0.002925,-0.399491,0.002289,-0.91673,1.573008,0.532911,-6.573486,0.001155,,,,,,,,,,,,
37,0.308333,-0.001296,-0.398538,0.003889,-0.917143,1.571498,0.533649,-6.572761,0.000998,,,,,,,,,,,,
38,0.316667,-0.00129,-0.398637,0.003917,-0.917099,1.570528,0.533542,-6.571463,0.000995,,,,,,,,,,,,
39,0.325,-0.001463,-0.399169,0.004275,-0.916866,1.569874,0.533726,-6.569977,0.00083,,,,,,,,,,,,
40,0.333333,-0.001646,-0.399202,0.004296,-0.916852,1.568832,0.53363,-6.568682,0.000856,,,,,,,,,,,,
41,0.341667,-0.001534,-0.398856,0.003964,-0.917004,1.567488,0.533316,-6.567523,0.000989,,,,,,,,,,,,
42,0.35,-0.001557,-0.398879,0.003911,-0.916994,1.566525,0.533264,-6.566196,0.00099,,,,,,,,,,,,
43,0.358333,-0.001553,-0.398963,0.003967,-0.916957,1.565188,0.533045,-6.56497,0.001363,,,,,,,,,,,,
44,0.366667,-0.001822,-0.398955,0.004,-0.91696,1.564447,0.533116,-6.563551,0.001002,,,,,,,,,,,,
45,0.375,-0.001941,-0.399024,0.004002,-0.91693,1.563461,0.533067,-6.562184,0.000973,,,,,,,,,,,,
46,0.383333,-0.002099,-0.399519,0.00438,-0.916712,1.562763,0.533234,-6.560663,0.000879,,,,,,,,,,,,
47,0.391667,-0.000449,-0.399066,0.002358,-0.916919,1.56156,0.532113,-6.559471,0.000972,,,,,,,,,,,,
48,0.4,-0.000429,-0.399163,0.002263,-0.916877,1.560561,0.532015,-6.55813,0.000983,,,,,,,,,,,,
49,0.408333,-0.002197,-0.399708,0.004383,-0.916629,1.559643,0.533023,-6.556595,0.000887,,,,,,,,,,,,
50,0.416667,-0.002065,-0.399332,0.004029,-0.916795,1.558227,0.532703,-6.555379,0.001032,,,,,,,,,,,,
51,0.425,-0.002091,-0.399423,0.003998,-0.916756,1.557131,0.53261,-6.55401,0.001009,,,,,,,,,,,,
52,0.433333,-0.002291,-0.399925,0.004422,-0.916534,1.556375,0.532764,-6.552443,0.000896,,,,,,,,,,,,
53,0.441667,-0.002142,-0.399511,0.004015,-0.916717,1.55499,0.532471,-6.551269,0.001044,,,,,,,,,,,,
54,0.45,-0.002261,-0.399605,0.004017,-0.916676,1.553925,0.532428,-6.549875,0.001006,,,,,,,,,,,,
55,0.458333,-0.002242,-0.399663,0.004112,-0.91665,1.552813,0.532354,-6.548473,0.00105,,,,,,,,,,,,
56,0.466667,-0.002188,-0.399702,0.004079,-0.916633,1.55176,0.532326,-6.547079,0.001058,,,,,,,,,,,,
57,0.475,-0.002349,-0.399758,0.004093,-0.916609,1.550724,0.532318,-6.545683,0.001008,,,,,,,,,,,,
58,0.483333,-0.002202,-0.39987,0.00414,-0.91656,1.549601,0.532253,-6.544308,0.001013,,,,,,,,,,,,
59,0.491667,-0.002169,-0.39995,0.00411,-0.916525,1.548495,0.532185,-6.542871,0.001008,,,,,,,,,,,,
60,0.5,-0.002211,-0.400025,0.004061,-0.916493,1.547347,0.532156,-6.541472,0.001024,,,,,,,,,,,,
61,0.508333,-0.002106,-0.400629,0.004512,-0.916227,1.546565,0.532245,-6.539874,0.000864,,,,,,,,,,,,
62,0.516667,-0.001987,-0.400258,0.004107,-0.916391,1.545091,0.532027,-6.538626,0.001063,,,,,,,,,,,,
63,0.525,-0.001783,-0.400807,0.00452,-0.91615,1.54411,0.53206,-6.537174,0.001327,,,,,,,,,,,,
