Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-11 02.29.02.155 下午,Total Frames in Take,1529,Total Exported Frames,1529,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.004217,0.946824,-0.000251,0.321724,1.827482,0.536733,-6.676249,0.000818
1,0.008333,-0.004094,0.946838,-0.000182,0.321683,1.826589,0.536615,-6.675706,0.000857
2,0.016667,-0.004595,0.946884,-0.000214,0.321543,1.826208,0.536682,-6.674955,0.000812
3,0.025000,-0.004313,0.946921,-0.000215,0.321437,1.825331,0.536505,-6.674407,0.000866
4,0.033333,-0.004407,0.946961,-0.000247,0.321319,1.824698,0.536426,-6.673779,0.000837
5,0.041667,-0.004803,0.946998,-0.000483,0.321204,1.824243,0.536470,-6.673027,0.000825
6,0.050000,-0.005004,0.947037,-0.000450,0.321087,1.823576,0.536364,-6.672346,0.000789
7,0.058333,-0.004758,0.947072,-0.000487,0.320986,1.822739,0.536282,-6.671769,0.000842
8,0.066667,-0.004887,0.947104,-0.000493,0.320890,1.822085,0.536244,-6.671093,0.000852
9,0.075000,-0.004921,0.947117,-0.000604,0.320849,1.821379,0.536161,-6.670401,0.000866
10,0.083333,-0.006279,0.947011,0.000096,0.321138,1.820938,0.535679,-6.669955,0.000536
11,0.091667,-0.006315,0.947036,0.000041,0.321066,1.820288,0.535598,-6.669275,0.000530
12,0.100000,-0.006326,0.947034,0.000048,0.321072,1.819408,0.535418,-6.668738,0.000628
13,0.108333,-0.005285,0.947333,-0.001188,0.320203,1.818660,0.535883,-6.667721,0.000887
14,0.116667,-0.005311,0.947309,-0.001034,0.320276,1.818110,0.535927,-6.666910,0.000872
15,0.125000,-0.005619,0.947344,-0.001136,0.320166,1.817653,0.535955,-6.666084,0.000804
16,0.133333,-0.006581,0.947224,-0.000450,0.320504,1.816963,0.535367,-6.665728,0.000510
17,0.141667,-0.006626,0.947240,-0.000542,0.320457,1.816289,0.535292,-6.665007,0.000528
18,0.150000,-0.005454,0.947442,-0.001428,0.319878,1.815442,0.535711,-6.664009,0.000877
19,0.158333,-0.005489,0.947472,-0.001486,0.319789,1.814770,0.535674,-6.663255,0.000862
20,0.166667,-0.005464,0.947512,-0.001595,0.319669,1.814063,0.535611,-6.662526,0.000865
21,0.175000,,,,,,,,
22,0.183333,-0.005518,0.947571,-0.001839,0.319493,1.812670,0.535499,-6.661047,0.000862
23,0.191667,-0.005453,0.947604,-0.001948,0.319396,1.811962,0.535441,-6.660278,0.000877
24,0.200000,-0.005792,0.947632,-0.001985,0.319306,1.811490,0.535503,-6.659421,0.000835
25,0.208333,-0.005369,0.947651,-0.002111,0.319255,1.810568,0.535368,-6.658759,0.000877
26,0.216667,-0.005700,0.947699,-0.002294,0.319105,1.810125,0.535426,-6.657899,0.000788
27,0.225000,-0.005685,0.947735,-0.002399,0.318999,1.809427,0.535331,-6.657119,0.000822
28,0.233333,-0.005269,0.947748,-0.002409,0.318968,1.808498,0.535191,-6.656430,0.000876
