Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-11 01.12.35.408 下午,Total Frames in Take,1218,Total Exported Frames,1218,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006,RigidBody 006
,ID,"B7B3D033E20511EB1371DA7D1A00D188","B7B3D033E20511EB1371DA7D1A00D188","B7B3D033E20511EB1371DA7D1A00D188","B7B3D033E20511EB1371DA7D1A00D188","B7B3D033E20511EB1371DA7D1A00D188","B7B3D033E20511EB1371DA7D1A00D188","B7B3D033E20511EB1371DA7D1A00D188","B7B3D033E20511EB1371DA7D1A00D188"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,0.003772,0.350528,0.000454,-0.936545,1.764015,0.535571,-6.602968,0.000930
1,0.008333,0.003485,0.350741,0.000014,-0.936466,1.763958,0.535524,-6.602585,0.000925
2,0.016667,0.003408,0.350837,-0.000006,-0.936431,1.763279,0.535490,-6.602026,0.000870
3,0.025000,0.003339,0.350857,-0.000085,-0.936423,1.762722,0.535492,-6.601461,0.000918
4,0.033333,0.003169,0.350936,-0.000222,-0.936394,1.762158,0.535475,-6.600915,0.000960
5,0.041667,0.003104,0.350974,-0.000393,-0.936380,1.761574,0.535469,-6.600301,0.000937
6,0.050000,0.003144,0.350999,-0.000480,-0.936371,1.760980,0.535480,-6.599705,0.000938
7,0.058333,0.003175,0.351052,-0.000531,-0.936350,1.760361,0.535440,-6.599123,0.000984
8,0.066667,0.003073,0.351049,-0.000605,-0.936352,1.759746,0.535422,-6.598527,0.000991
9,0.075000,0.002992,0.351054,-0.000511,-0.936350,1.759057,0.535415,-6.597901,0.000896
10,0.083333,0.002848,0.351201,-0.000578,-0.936296,1.758429,0.535363,-6.597276,0.000917
