Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_019,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-11 01.45.43.579 下午,Total Frames in Take,6427,Total Exported Frames,6427,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.001959,0.710695,-0.000724,-0.703497,0.931546,0.536047,-5.776114,0.001325
1,0.008333,-0.001907,0.710629,-0.000733,-0.703564,0.931077,0.536072,-5.776186,0.001320
2,0.016667,-0.001838,0.710569,-0.000736,-0.703624,0.930601,0.536098,-5.776278,0.001340
3,0.025000,-0.002051,0.710317,-0.000976,-0.703879,0.930342,0.536214,-5.776493,0.001357
4,0.033333,-0.001975,0.710225,-0.000896,-0.703971,0.929838,0.536231,-5.776587,0.001363
5,0.041667,-0.001843,0.710181,-0.000820,-0.704016,0.929346,0.536242,-5.776664,0.001349
6,0.050000,-0.001436,0.710324,-0.000493,-0.703874,0.928590,0.536164,-5.776577,0.001319
7,0.058333,-0.001282,0.710307,-0.000403,-0.703891,0.928042,0.536175,-5.776624,0.001329
8,0.066667,-0.001503,0.710040,-0.000657,-0.704159,0.927807,0.536277,-5.776863,0.001377
9,0.075000,-0.001418,0.709954,-0.000578,-0.704247,0.927287,0.536255,-5.776959,0.001349
10,0.083333,-0.001321,0.709902,-0.000463,-0.704299,0.926711,0.536234,-5.777031,0.001370
11,0.091667,-0.001219,0.709872,-0.000450,-0.704329,0.926179,0.536259,-5.777106,0.001382
12,0.100000,-0.000830,0.710034,-0.000130,-0.704167,0.925441,0.536175,-5.777024,0.001367
13,0.108333,-0.000728,0.709954,-0.000057,-0.704248,0.924852,0.536160,-5.777079,0.001362
14,0.116667,-0.000576,0.709842,0.000042,-0.704361,0.924288,0.536117,-5.777174,0.001386
15,0.125000,-0.000754,0.709538,-0.000153,-0.704667,0.923934,0.536151,-5.777428,0.001364
16,0.133333,-0.000700,0.709463,-0.000137,-0.704743,0.923434,0.536140,-5.777505,0.001350
17,0.141667,-0.000659,0.709387,-0.000167,-0.704819,0.922905,0.536150,-5.777586,0.001372
18,0.150000,-0.000573,0.709325,-0.000137,-0.704882,0.922310,0.536123,-5.777678,0.001364
19,0.158333,-0.000444,0.709243,-0.000070,-0.704964,0.921734,0.536072,-5.777764,0.001359
20,0.166667,-0.000385,0.709155,-0.000004,-0.705052,0.921081,0.536050,-5.777833,0.001370
21,0.175000,0.000271,0.709221,0.000788,-0.704986,0.920638,0.535709,-5.777887,0.001609
22,0.183333,-0.000024,0.709195,0.000327,-0.705013,0.919710,0.535944,-5.777842,0.001352
23,0.191667,-0.000239,0.708921,0.000127,-0.705288,0.919401,0.535967,-5.778077,0.001374
24,0.200000,-0.000189,0.708787,0.000193,-0.705422,0.918769,0.535914,-5.778164,0.001378
25,0.208333,,,,,,,,
26,0.216667,-0.000072,0.708587,0.000231,-0.705624,0.917567,0.535819,-5.778346,0.001339
27,0.225000,-0.000083,0.708523,0.000265,-0.705687,0.916889,0.535781,-5.778417,0.001396
28,0.233333,0.000022,0.708506,0.000375,-0.705705,0.916195,0.535697,-5.778475,0.001383
