Format Version,1.23,Take Name,Take 2021-06-13 06.40.43 PM_018,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-06-13 07.17.12.135 下午,Total Frames in Take,10030,Total Exported Frames,10030,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker9,OASES_USV:Marker9,OASES_USV:Marker9
,ID,"2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","15C40B0","15C40B0","15C40B0","E5E20CD7CC3811EB1371DA7D1A00BA88","E5E20CD7CC3811EB1371DA7D1A00BA88","E5E20CD7CC3811EB1371DA7D1A00BA88","15DACC0","15DACC0","15DACC0","15844E0","15844E0","15844E0","15DC0A0","15DC0A0","15DC0A0","E5E20CBCCC3811EB1371DA7D1A00BA88","E5E20CBCCC3811EB1371DA7D1A00BA88","E5E20CBCCC3811EB1371DA7D1A00BA88","15D8560","15D8560","15D8560","15D2FF0","15D2FF0","15D2FF0","15D3230","15D3230","15D3230"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.010548,0.700674,-0.012725,0.713291,-1.105816,0.526578,-5.950988,0.001473,-1.101307,0.604026,-5.661205,,,,-0.826351,0.467458,-5.680469,-1.387343,0.608949,-5.955883,-1.136140,0.443233,-5.947869,,,,-1.100948,0.608085,-6.235394,-0.825726,0.470007,-6.233943,-1.383003,0.468583,-6.223962
1,0.008333,0.010465,0.700584,-0.012723,0.713380,-1.105086,0.526505,-5.950956,0.001483,-1.100647,0.603968,-5.661191,,,,-0.825609,0.467561,-5.680414,-1.386652,0.608840,-5.955932,-1.135449,0.443165,-5.947878,,,,-1.100119,0.607921,-6.235264,-0.824986,0.469976,-6.233896,-1.382161,0.468427,-6.223981
2,0.016667,0.010282,0.700551,-0.012587,0.713417,-1.104378,0.526489,-5.950982,0.001523,-1.100063,0.603989,-5.661234,,,,-0.825021,0.467723,-5.680384,-1.385891,0.608721,-5.955986,-1.134641,0.443112,-5.947920,,,,-1.099435,0.607922,-6.235328,-0.824236,0.469980,-6.233857,-1.381360,0.468277,-6.223979
3,0.025000,0.010204,0.700457,-0.012517,0.713512,-1.103646,0.526452,-5.951012,0.001515,-1.099367,0.603974,-5.661217,,,,-0.824366,0.467762,-5.680343,-1.385148,0.608594,-5.956060,-1.133964,0.443142,-5.948036,,,,-1.098601,0.607833,-6.235329,-0.823438,0.470026,-6.233832,-1.380578,0.468201,-6.224166
4,0.033333,0.010094,0.700399,-0.012488,0.713571,-1.102903,0.526385,-5.951003,0.001553,-1.098651,0.603919,-5.661218,,,,-0.823735,0.467867,-5.680293,-1.384434,0.608508,-5.956158,-1.133239,0.442999,-5.947959,,,,-1.097837,0.607711,-6.235346,-0.822668,0.470048,-6.233775,-1.379725,0.468008,-6.224170
5,0.041667,0.009927,0.700342,-0.012484,0.713629,-1.102183,0.526351,-5.951005,0.001551,-1.098031,0.603915,-5.661270,,,,-0.823101,0.467981,-5.680231,-1.383786,0.608424,-5.956234,-1.132433,0.442948,-5.947894,,,,-1.097110,0.607585,-6.235368,-0.821854,0.470008,-6.233690,-1.378955,0.467856,-6.224204
6,0.050000,0.009894,0.700220,-0.012536,0.713748,-1.101466,0.526302,-5.950998,0.001535,-1.097405,0.603831,-5.661247,,,,-0.822392,0.468069,-5.680166,-1.383195,0.608348,-5.956316,-1.131758,0.442902,-5.947898,,,,-1.096223,0.607531,-6.235331,-0.821064,0.469941,-6.233652,-1.378152,0.467713,-6.224236
7,0.058333,0.009860,0.700134,-0.012553,0.713833,-1.100732,0.526258,-5.951006,0.001520,-1.096694,0.603816,-5.661256,,,,-0.821729,0.468138,-5.680059,-1.382558,0.608281,-5.956393,-1.130981,0.442804,-5.947939,,,,-1.095489,0.607458,-6.235327,-0.820275,0.469875,-6.233567,-1.377268,0.467612,-6.224312
8,0.066667,0.009774,0.700074,-0.012502,0.713894,-1.099973,0.526242,-5.951016,0.001501,-1.096036,0.603792,-5.661222,,,,-0.821100,0.468193,-5.680002,-1.381868,0.608227,-5.956429,-1.130152,0.442793,-5.947997,,,,-1.094679,0.607440,-6.235373,-0.819397,0.469880,-6.233507,-1.376491,0.467497,-6.224359
9,0.075000,0.009666,0.699986,-0.012520,0.713982,-1.099247,0.526206,-5.951005,0.001522,-1.095444,0.603806,-5.661283,,,,-0.820406,0.468207,-5.679954,-1.381060,0.608208,-5.956486,-1.129448,0.442756,-5.947944,,,,-1.093859,0.607354,-6.235330,-0.818627,0.469864,-6.233461,-1.375708,0.467368,-6.224418
