Format Version,1.23,Take Name,Take 2021-06-13 06.40.43 PM_024,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-06-13 07.31.28.062 下午,Total Frames in Take,3874,Total Exported Frames,3874,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker9,OASES_USV:Marker9,OASES_USV:Marker9
,ID,"2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","1DEA3B0","1DEA3B0","1DEA3B0","1DEA530","1DEA530","1DEA530","1DF9A30","1DF9A30","1DF9A30","1E1F1F0","1E1F1F0","1E1F1F0","1DF9750","1DF9750","1DF9750","1DEA360","1DEA360","1DEA360","1DEA540","1DEA540","1DEA540","1E173E0","1E173E0","1E173E0","1DEA560","1DEA560","1DEA560"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.019525,0.092026,-0.003161,-0.995560,-0.107481,0.538341,-4.477304,0.001098,-0.392519,0.614577,-4.521387,-0.338194,0.476294,-4.789627,-0.420694,0.474381,-4.245081,-0.057948,0.620345,-4.754773,-0.103416,0.455420,-4.508359,-0.159769,0.616732,-4.192565,0.171311,0.621858,-4.424329,0.124496,0.481517,-4.154601,0.209232,0.484230,-4.705510
1,0.008333,-0.019563,0.093683,-0.003127,-0.995405,-0.107266,0.538414,-4.477537,0.001154,-0.392295,0.614664,-4.522278,-0.337479,0.476347,-4.790307,-0.421354,0.474468,-4.246033,-0.058107,0.620065,-4.753642,-0.103033,0.455558,-4.508626,-0.160523,0.616739,-4.192819,0.171129,0.621777,-4.423548,0.123620,0.481461,-4.154118,0.209865,0.484131,-4.704642
2,0.016667,-0.019702,0.094573,-0.003159,-0.995318,-0.107613,0.538298,-4.477268,0.001163,-0.393654,0.614368,-4.521245,-0.336441,0.476363,-4.791222,-0.422023,0.474577,-4.247195,-0.057190,0.620067,-4.753598,-0.102743,0.455657,-4.508836,-0.161271,0.616687,-4.193115,0.171069,0.621712,-4.422896,0.122717,0.481420,-4.153579,0.210726,0.484076,-4.703863
3,0.025000,-0.019792,0.096151,-0.003270,-0.995165,-0.107344,0.538454,-4.477715,0.001084,-0.393504,0.614445,-4.522277,-0.335452,0.476454,-4.792048,-0.422681,0.474612,-4.248201,-0.056167,0.620115,-4.753580,-0.101785,0.455969,-4.509423,-0.162062,0.616660,-4.194019,0.171039,0.621665,-4.422193,0.121789,0.481404,-4.153032,0.211454,0.484147,-4.703152
4,0.033333,-0.019662,0.097574,-0.003072,-0.995029,-0.107425,0.538419,-4.477613,0.001130,-0.393335,0.614519,-4.523159,-0.334548,0.476571,-4.792806,-0.423317,0.474744,-4.249340,-0.054252,0.620515,-4.754712,-0.101382,0.456124,-4.509673,-0.162952,0.616816,-4.193756,0.170954,0.621620,-4.421490,0.120806,0.481321,-4.152455,0.212003,0.484082,-4.702125
5,0.041667,-0.019868,0.099261,-0.003119,-0.994858,-0.107283,0.538557,-4.477841,0.001158,-0.393166,0.614629,-4.524193,-0.333456,0.476665,-4.793688,-0.424044,0.474806,-4.250467,-0.054784,0.620237,-4.752808,-0.101047,0.456320,-4.509871,-0.163777,0.616858,-4.194017,0.170712,0.621548,-4.420635,0.119730,0.481203,-4.151768,0.212979,0.484246,-4.701461
6,0.050000,-0.019625,0.101269,-0.002729,-0.994662,-0.107137,0.538533,-4.478034,0.001083,-0.391313,0.615018,-4.527244,-0.332515,0.476755,-4.794461,-0.424604,0.474865,-4.251563,-0.053885,0.620306,-4.752676,-0.100785,0.456446,-4.510062,-0.164546,0.616808,-4.194269,0.170666,0.621534,-4.419887,0.118792,0.481170,-4.151196,0.213589,0.484200,-4.700459
7,0.058333,-0.019652,0.102765,-0.002718,-0.994508,-0.107150,0.538478,-4.478152,0.001066,-0.391367,0.614906,-4.528107,-0.331485,0.476812,-4.795307,-0.425305,0.474854,-4.252640,-0.052937,0.620291,-4.752588,-0.100053,0.456523,-4.509889,-0.165427,0.616729,-4.194553,0.170606,0.621499,-4.419154,0.117829,0.481081,-4.150651,0.214212,0.484109,-4.699630
8,0.066667,-0.019771,0.104472,-0.002673,-0.994328,-0.107104,0.538470,-4.478278,0.001080,-0.391046,0.615003,-4.529214,-0.330470,0.476872,-4.796164,-0.426094,0.474829,-4.253857,-0.051977,0.620258,-4.752515,-0.099815,0.456969,-4.509944,-0.166366,0.616679,-4.194831,0.170359,0.621403,-4.418290,0.116798,0.480948,-4.150079,0.215147,0.484153,-4.698730
9,0.075000,-0.019971,0.105444,-0.002750,-0.994221,-0.107341,0.538378,-4.478135,0.000906,-0.392314,0.614816,-4.528170,-0.329547,0.477010,-4.796975,-0.426748,0.474866,-4.254867,-0.049789,0.620672,-4.754378,-0.102356,0.455813,-4.509386,-0.167198,0.616647,-4.195103,0.170218,0.621333,-4.417506,0.115726,0.480844,-4.149506,0.215779,0.483983,-4.697764
10,0.083333,-0.020126,0.107148,-0.002604,-0.994036,-0.107276,0.538376,-4.478268,0.000858,-0.391956,0.614913,-4.529243,-0.328364,0.477096,-4.797863,-0.427433,0.474880,-4.256124,-0.048676,0.620761,-4.754253,-0.102241,0.455797,-4.509489,-0.167986,0.616582,-4.195381,0.170099,0.621275,-4.416774,0.114368,0.480546,-4.148793,0.216486,0.484034,-4.696914
11,0.091667,-0.020117,0.109114,-0.002356,-0.993823,-0.107033,0.538451,-4.478554,0.001091,-0.390036,0.615342,-4.532365,-0.327250,0.477216,-4.798616,-0.428121,0.474915,-4.257231,-0.047701,0.620804,-4.754141,-0.102142,0.455788,-4.509574,-0.168844,0.616520,-4.195670,0.169883,0.621206,-4.415953,0.113359,0.480450,-4.148156,0.217373,0.484108,-4.695900
12,0.100000,-0.020171,0.110807,-0.002340,-0.993635,-0.107005,0.538419,-4.478758,0.001036,-0.390040,0.615225,-4.533271,-0.326058,0.477247,-4.799461,-0.428797,0.474913,-4.258509,-0.046749,0.620809,-4.754032,-0.102015,0.455778,-4.509677,-0.169733,0.616483,-4.196602,0.169724,0.621153,-4.415041,0.112326,0.480326,-4.147535,0.218046,0.484060,-4.695015
13,0.108333,-0.020228,0.112402,-0.002262,-0.993454,-0.107026,0.538384,-4.478840,0.001043,-0.389880,0.615233,-4.534305,-0.325001,0.477338,-4.800268,-0.429505,0.474900,-4.259685,-0.046041,0.620773,-4.753908,-0.101966,0.455711,-4.509744,-0.170617,0.616397,-4.196881,0.169643,0.621083,-4.414275,0.111213,0.480226,-4.146884,0.218638,0.483969,-4.693906
14,0.116667,,,,,,,,,-0.389576,0.615282,-4.535441,-0.323810,0.477381,-4.801145,-0.430268,0.474711,-4.260917,-0.044707,0.620960,-4.753881,-0.101868,0.455697,-4.509819,-0.171557,0.616262,-4.196523,0.169494,0.621072,-4.413367,0.110143,0.480171,-4.146284,0.219738,0.484174,-4.693061
15,0.125000,-0.020511,0.115866,-0.002378,-0.993050,-0.106855,0.538362,-4.478952,0.001036,-0.389328,0.615244,-4.536423,-0.322642,0.477466,-4.801968,-0.430995,0.474698,-4.262069,-0.043606,0.620966,-4.753753,-0.101693,0.455711,-4.509937,-0.172512,0.616209,-4.196816,0.169330,0.621029,-4.412433,0.109106,0.480103,-4.145706,0.220428,0.484164,-4.691995
16,0.133333,-0.020640,0.117577,-0.002589,-0.992846,-0.106862,0.538342,-4.479055,0.001093,-0.389224,0.615188,-4.537516,-0.321434,0.477554,-4.802886,-0.432271,0.474251,-4.263008,-0.042780,0.621006,-4.753624,-0.101561,0.455744,-4.510043,-0.173412,0.616170,-4.197118,0.169171,0.620994,-4.411646,0.107921,0.480075,-4.145081,0.221546,0.484426,-4.691107
17,0.141667,-0.020746,0.119254,-0.002577,-0.992644,-0.106837,0.538377,-4.479120,0.001127,-0.388893,0.615273,-4.538599,-0.320290,0.477655,-4.803728,-0.432935,0.474209,-4.264150,-0.041825,0.621101,-4.753462,-0.101216,0.455888,-4.510190,-0.174367,0.616137,-4.197446,0.168843,0.620976,-4.410708,0.106916,0.480080,-4.144508,0.222092,0.484416,-4.689924
18,0.150000,-0.020902,0.121083,-0.002559,-0.992419,-0.106687,0.538508,-4.479295,0.001085,-0.388450,0.615433,-4.539763,-0.319199,0.477760,-4.804591,-0.433171,0.474689,-4.265844,-0.040732,0.621242,-4.753299,-0.101064,0.455936,-4.510286,-0.175326,0.616095,-4.197766,0.168652,0.620992,-4.409759,0.105769,0.480033,-4.143860,0.223091,0.484735,-4.689059
19,0.158333,-0.021091,0.123134,-0.002518,-0.992163,-0.106520,0.538605,-4.479519,0.001073,-0.388246,0.615530,-4.540872,-0.317996,0.477884,-4.805450,-0.433908,0.474768,-4.267230,-0.041047,0.620811,-4.751125,-0.100920,0.455983,-4.510427,-0.176418,0.615992,-4.198042,0.168448,0.621035,-4.408924,0.104564,0.479937,-4.143257,0.223827,0.484716,-4.687871
20,0.166667,-0.021174,0.124673,-0.002574,-0.991969,-0.106763,0.538519,-4.479474,0.001052,-0.388184,0.615482,-4.541914,-0.316824,0.477989,-4.806311,-0.434714,0.474646,-4.268455,-0.038944,0.621330,-4.752951,-0.100874,0.455989,-4.510500,-0.177400,0.615901,-4.198380,0.168058,0.621010,-4.407940,0.103171,0.479785,-4.142468,0.224588,0.484828,-4.686872
21,0.175000,-0.021332,0.126523,-0.002638,-0.991731,-0.106857,0.538515,-4.479535,0.001077,-0.388099,0.615533,-4.543034,-0.315519,0.478131,-4.807249,-0.436067,0.474197,-4.269459,-0.037817,0.621527,-4.752816,-0.100825,0.456004,-4.510574,-0.178458,0.615921,-4.198735,0.167824,0.621062,-4.407064,0.101821,0.479629,-4.141760,0.225217,0.484928,-4.685700
