Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_015,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.21.02.039 下午,Total Frames in Take,1468,Total Exported Frames,1468,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,0.003010,-0.389771,0.004272,-0.920897,1.671666,0.531818,-6.830723,0.001204
1,0.008333,0.002914,-0.389842,0.004145,-0.920868,1.671365,0.531823,-6.830181,0.001210
2,0.016667,0.002850,-0.389922,0.003958,-0.920835,1.671000,0.531778,-6.829624,0.001190
3,0.025000,0.002741,-0.389975,0.003797,-0.920814,1.670633,0.531746,-6.829076,0.001212
4,0.033333,0.002687,-0.390003,0.003695,-0.920802,1.670263,0.531691,-6.828493,0.001222
5,0.041667,0.002668,-0.390055,0.003568,-0.920781,1.669860,0.531614,-6.827896,0.001213
6,0.050000,0.002597,-0.390087,0.003393,-0.920768,1.669440,0.531542,-6.827336,0.001209
7,0.058333,0.002528,-0.390171,0.003212,-0.920734,1.668998,0.531471,-6.826735,0.001217
8,0.066667,0.002491,-0.390237,0.003070,-0.920706,1.668589,0.531408,-6.826178,0.001257
9,0.075000,0.002483,-0.390307,0.002982,-0.920677,1.668188,0.531353,-6.825627,0.001265
10,0.083333,0.002434,-0.390381,0.002836,-0.920646,1.667761,0.531318,-6.825050,0.001280
11,0.091667,0.002450,-0.390371,0.002621,-0.920651,1.667362,0.531331,-6.824477,0.001250
12,0.100000,0.002471,-0.390437,0.002461,-0.920623,1.666916,0.531290,-6.823889,0.001216
13,0.108333,0.002439,-0.390459,0.002349,-0.920614,1.666498,0.531264,-6.823317,0.001220
14,0.116667,0.002447,-0.390498,0.002226,-0.920598,1.666071,0.531208,-6.822773,0.001214
15,0.125000,0.002547,-0.390597,0.002084,-0.920556,1.665601,0.531134,-6.822194,0.001253
16,0.133333,0.002546,-0.390622,0.001911,-0.920546,1.665159,0.531094,-6.821646,0.001280
17,0.141667,0.002636,-0.390707,0.001790,-0.920510,1.664691,0.531079,-6.821095,0.001248
18,0.150000,0.002693,-0.390756,0.001670,-0.920489,1.664242,0.531061,-6.820534,0.001261
19,0.158333,0.002769,-0.390781,0.001565,-0.920478,1.663794,0.531020,-6.819994,0.001267
20,0.166667,0.002887,-0.390873,0.001459,-0.920439,1.663326,0.530947,-6.819423,0.001233
21,0.175000,0.002963,-0.390908,0.001337,-0.920424,1.662902,0.530932,-6.818910,0.001273
22,0.183333,0.003074,-0.390928,0.001205,-0.920415,1.662423,0.530892,-6.818377,0.001247
23,0.191667,0.003205,-0.391015,0.001105,-0.920378,1.661940,0.530811,-6.817847,0.001220
24,0.200000,,,,,,,,
25,0.208333,0.003489,-0.391120,0.001083,-0.920332,1.660908,0.530649,-6.816741,0.001262
26,0.216667,0.003545,-0.391197,0.001072,-0.920300,1.660402,0.530600,-6.816190,0.001235
27,0.225000,0.003648,-0.391200,0.001030,-0.920298,1.659889,0.530576,-6.815653,0.001236
28,0.233333,0.003806,-0.391304,0.000957,-0.920253,1.659340,0.530505,-6.815054,0.001218
29,0.241667,0.003933,-0.391339,0.000927,-0.920238,1.658879,0.530471,-6.814522,0.001237
30,0.250000,0.004072,-0.391376,0.000935,-0.920222,1.658382,0.530447,-6.813955,0.001238
31,0.258333,0.004239,-0.391446,0.000936,-0.920191,1.657907,0.530465,-6.813406,0.001242
32,0.266667,0.004334,-0.391499,0.000942,-0.920168,1.657434,0.530481,-6.812861,0.001232
33,0.275000,0.004416,-0.391536,0.000943,-0.920152,1.656929,0.530472,-6.812267,0.001244
34,0.283333,0.004507,-0.391568,0.000937,-0.920138,1.656435,0.530467,-6.811698,0.001233
35,0.291667,0.004614,-0.391591,0.000958,-0.920127,1.655949,0.530450,-6.811144,0.001220
36,0.300000,0.004666,-0.391611,0.000979,-0.920119,1.655414,0.530430,-6.810569,0.001214
37,0.308333,0.004807,-0.391670,0.001073,-0.920093,1.654899,0.530418,-6.810018,0.001239
38,0.316667,0.004905,-0.391742,0.001136,-0.920061,1.654390,0.530374,-6.809445,0.001234
39,0.325000,0.005023,-0.391800,0.001178,-0.920036,1.653871,0.530332,-6.808839,0.001260
40,0.333333,0.005095,-0.391821,0.001251,-0.920027,1.653360,0.530341,-6.808285,0.001230
41,0.341667,0.005176,-0.391896,0.001259,-0.919994,1.652872,0.530376,-6.807698,0.001205
42,0.350000,0.005255,-0.391895,0.001325,-0.919994,1.652365,0.530363,-6.807095,0.001247
43,0.358333,0.005321,-0.391960,0.001437,-0.919966,1.651845,0.530334,-6.806511,0.001208
44,0.366667,0.005378,-0.392024,0.001518,-0.919938,1.651292,0.530284,-6.805894,0.001255
45,0.375000,0.005415,-0.392085,0.001595,-0.919912,1.650771,0.530278,-6.805291,0.001242
46,0.383333,0.005460,-0.392181,0.001719,-0.919870,1.650231,0.530304,-6.804689,0.001243
47,0.391667,0.005431,-0.392193,0.001808,-0.919865,1.649698,0.530305,-6.804026,0.001223
48,0.400000,0.005423,-0.392225,0.001894,-0.919852,1.649201,0.530336,-6.803400,0.001193
49,0.408333,0.005412,-0.392272,0.001995,-0.919831,1.648723,0.530367,-6.802756,0.001228
50,0.416667,0.005377,-0.392307,0.002104,-0.919816,1.648234,0.530404,-6.802109,0.001246
51,0.425000,0.005363,-0.392410,0.002201,-0.919772,1.647726,0.530496,-6.801461,0.001246
52,0.433333,0.005317,-0.392451,0.002285,-0.919755,1.647195,0.530527,-6.800762,0.001224
53,0.441667,0.005247,-0.392465,0.002362,-0.919749,1.646698,0.530525,-6.800094,0.001202
54,0.450000,0.005159,-0.392462,0.002431,-0.919751,1.646165,0.530519,-6.799407,0.001202
55,0.458333,0.005020,-0.392522,0.002563,-0.919725,1.645632,0.530537,-6.798760,0.001230
56,0.466667,0.004953,-0.392616,0.002623,-0.919685,1.645021,0.530530,-6.798063,0.001207
57,0.475000,0.004869,-0.392639,0.002718,-0.919676,1.644464,0.530547,-6.797381,0.001254
58,0.483333,0.004789,-0.392688,0.002749,-0.919655,1.643927,0.530554,-6.796678,0.001250
59,0.491667,0.004612,-0.392699,0.002835,-0.919651,1.643367,0.530592,-6.795981,0.001262
60,0.500000,0.004454,-0.392755,0.002874,-0.919628,1.642785,0.530630,-6.795246,0.001222
61,0.508333,0.004374,-0.392844,0.002899,-0.919590,1.642201,0.530623,-6.794534,0.001206
62,0.516667,0.004273,-0.392887,0.002950,-0.919572,1.641644,0.530642,-6.793826,0.001245
63,0.525000,0.004143,-0.393009,0.002982,-0.919521,1.641049,0.530694,-6.793086,0.001217
64,0.533333,0.003984,-0.393081,0.003064,-0.919490,1.640472,0.530764,-6.792364,0.001233
65,0.541667,0.003854,-0.393088,0.003022,-0.919488,1.639885,0.530770,-6.791574,0.001214
66,0.550000,0.003712,-0.393148,0.003086,-0.919463,1.639300,0.530768,-6.790855,0.001207
67,0.558333,0.003556,-0.393288,0.003150,-0.919403,1.638687,0.530803,-6.790081,0.001205
68,0.566667,0.003367,-0.393358,0.003177,-0.919374,1.638076,0.530853,-6.789364,0.001221
69,0.575000,0.003203,-0.393396,0.003097,-0.919359,1.637483,0.530861,-6.788573,0.001232
70,0.583333,0.003106,-0.393429,0.003100,-0.919345,1.636914,0.530887,-6.787822,0.001199
71,0.591667,0.002947,-0.393547,0.003088,-0.919295,1.636292,0.530933,-6.787036,0.001232
72,0.600000,0.002749,-0.393616,0.003068,-0.919266,1.635697,0.530944,-6.786319,0.001216
73,0.608333,0.002573,-0.393684,0.002959,-0.919237,1.635037,0.530923,-6.785554,0.001238
74,0.616667,0.002450,-0.393777,0.002980,-0.919198,1.634399,0.530921,-6.784789,0.001218
75,0.625000,0.002281,-0.393843,0.002920,-0.919170,1.633721,0.530919,-6.783990,0.001268
76,0.633333,0.002138,-0.393908,0.002848,-0.919143,1.633020,0.530886,-6.783248,0.001252
77,0.641667,0.002039,-0.393983,0.002710,-0.919112,1.632365,0.530864,-6.782463,0.001288
78,0.650000,0.001949,-0.394103,0.002657,-0.919060,1.631699,0.530841,-6.781698,0.001254
79,0.658333,0.001769,-0.394172,0.002557,-0.919032,1.630978,0.530850,-6.780921,0.001283
80,0.666667,0.001666,-0.394285,0.002520,-0.918983,1.630325,0.530884,-6.780151,0.001269
