Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_013,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-07-11 02.35.29.076 下午,Total Frames in Take,1101,Total Exported Frames,1101,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local
,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,,,,,,,,,,,,
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,,,,,,,,,,,,
,ID,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,,,,,,,,,,,,
179,1.491667,0.002428,-0.388779,0.007836,-0.921294,1.633803,0.531557,-6.456185,0.001001,,,,,,,,,,,,
180,1.5,0.002636,-0.388767,0.007913,-0.921299,1.632311,0.531621,-6.454037,0.000989,,,,,,,,,,,,
181,1.508333,0.00291,-0.389183,0.008637,-0.921116,1.631115,0.531848,-6.451856,0.00095,,,,,,,,,,,,
182,1.516667,0.002906,-0.388726,0.008021,-0.921314,1.629259,0.531762,-6.449766,0.000944,,,,,,,,,,,,
183,1.525,0.0031,-0.388706,0.008161,-0.92132,1.627736,0.531807,-6.447634,0.000951,,,,,,,,,,,,
184,1.533333,0.00299,-0.388618,0.008139,-0.921358,1.6259,0.531718,-6.445577,0.000704,,,,,,,,,,,,
185,1.541667,0.003241,-0.388674,0.008255,-0.921333,1.624339,0.531721,-6.443413,0.000711,,,,,,,,,,,,
186,1.55,0.003429,-0.388879,0.008715,-0.921241,1.623064,0.53198,-6.441201,0.0008,,,,,,,,,,,,
187,1.558333,0.003631,-0.388837,0.008689,-0.921258,1.621504,0.53203,-6.439045,0.000807,,,,,,,,,,,,
188,1.566667,0.003757,-0.388833,0.008793,-0.921259,1.619891,0.532066,-6.436847,0.00082,,,,,,,,,,,,
189,1.575,0.003977,-0.388698,0.00873,-0.921315,1.618403,0.532184,-6.434597,0.000841,,,,,,,,,,,,
190,1.583333,0.004194,-0.388719,0.008725,-0.921306,1.616827,0.532266,-6.432437,0.000871,,,,,,,,,,,,
191,1.591667,0.004371,-0.388697,0.00874,-0.921314,1.615233,0.532283,-6.430212,0.00081,,,,,,,,,,,,
192,1.6,0.004522,-0.388278,0.008077,-0.921496,1.613292,0.532179,-6.428082,0.000766,,,,,,,,,,,,
193,1.608333,0.004792,-0.388636,0.008722,-0.921337,1.612053,0.532361,-6.425868,0.00083,,,,,,,,,,,,
194,1.616667,0.004917,-0.388257,0.008157,-0.921502,1.610089,0.532247,-6.423701,0.000743,,,,,,,,,,,,
195,1.625,0.005121,-0.388248,0.008026,-0.921506,1.608464,0.532258,-6.421489,0.00073,,,,,,,,,,,,
196,1.633333,0.005256,-0.388182,0.008033,-0.921533,1.606831,0.53233,-6.419271,0.000754,,,,,,,,,,,,
197,1.641667,0.005515,-0.388178,0.007967,-0.921534,1.605238,0.532347,-6.417078,0.000766,,,,,,,,,,,,
198,1.65,0.005644,-0.388484,0.008556,-0.921399,1.603976,0.53257,-6.414839,0.000853,,,,,,,,,,,,
199,1.658333,0.005852,-0.388087,0.007859,-0.921571,1.601908,0.532406,-6.412634,0.000795,,,,,,,,,,,,
200,1.666667,0.006048,-0.388404,0.008446,-0.921431,1.600649,0.532592,-6.41035,0.00088,,,,,,,,,,,,
201,1.675,0.006149,-0.388002,0.0078,-0.921605,1.598617,0.532427,-6.408198,0.000782,,,,,,,,,,,,
202,1.683333,0.006347,-0.388003,0.007754,-0.921604,1.59697,0.532432,-6.40595,0.000777,,,,,,,,,,,,
203,1.691667,0.006586,-0.387999,0.007681,-0.921604,1.595337,0.532466,-6.403702,0.000787,,,,,,,,,,,,
204,1.7,0.006751,-0.388001,0.007686,-0.921602,1.593632,0.532464,-6.401485,0.000777,,,,,,,,,,,,
205,1.708333,0.007053,-0.388367,0.008047,-0.921443,1.592358,0.532662,-6.399221,0.000829,,,,,,,,,,,,
206,1.716667,0.007255,-0.388316,0.008175,-0.921461,1.590669,0.532664,-6.396981,0.000855,,,,,,,,,,,,
207,1.725,0.007386,-0.387899,0.007405,-0.921643,1.588578,0.532507,-6.394752,0.000783,,,,,,,,,,,,
208,1.733333,0.007495,-0.387874,0.007329,-0.921653,1.586828,0.532511,-6.392509,0.000816,,,,,,,,,,,,
209,1.741667,0.007858,-0.388281,0.007946,-0.921474,1.585485,0.532632,-6.390212,0.000888,,,,,,,,,,,,
210,1.75,0.007877,-0.388167,0.007911,-0.921522,1.584032,0.532788,-6.388035,0.000708,,,,,,,,,,,,
211,1.758333,0.008154,-0.388196,0.007691,-0.921509,1.582017,0.532597,-6.385701,0.00084,,,,,,,,,,,,
212,1.766667,0.008063,-0.387763,0.007041,-0.921697,1.579919,0.532454,-6.383463,0.000824,,,,,,,,,,,,
213,1.775,0.008317,-0.388131,0.00782,-0.921534,1.578826,0.532809,-6.381039,0.001176,,,,,,,,,,,,
214,1.783333,0.008326,-0.388151,0.007784,-0.921525,1.5771,0.532868,-6.378762,0.001173,,,,,,,,,,,,
215,1.791667,0.008587,-0.388096,0.007639,-0.921547,1.575362,0.532815,-6.376505,0.001145,,,,,,,,,,,,
216,1.8,0.008715,-0.388061,0.007641,-0.921561,1.573577,0.53283,-6.374224,0.001145,,,,,,,,,,,,
217,1.808333,0.008961,-0.388278,0.007822,-0.921465,1.572001,0.532855,-6.37194,0.001096,,,,,,,,,,,,
218,1.816667,0.009075,-0.388261,0.007735,-0.921472,1.570176,0.53281,-6.369638,0.001103,,,,,,,,,,,,
219,1.825,0.009794,-0.388312,0.007581,-0.921445,1.568589,0.533036,-6.367297,0.001142,,,,,,,,,,,,
220,1.833333,0.010727,-0.388916,0.007991,-0.921176,1.567091,0.53327,-6.364849,0.001001,,,,,,,,,,,,
221,1.841667,0.010024,-0.388258,0.007418,-0.921466,1.565009,0.532948,-6.3627,0.001134,,,,,,,,,,,,
222,1.85,0.010074,-0.388191,0.007317,-0.921495,1.563255,0.532897,-6.3604,0.001139,,,,,,,,,,,,
223,1.858333,0.010317,-0.388198,0.007269,-0.92149,1.561423,0.532834,-6.358097,0.001145,,,,,,,,,,,,
224,1.866667,0.010247,-0.388107,0.007202,-0.921529,1.55969,0.532822,-6.355765,0.001111,,,,,,,,,,,,
225,1.875,0.010383,-0.388097,0.007149,-0.921532,1.557857,0.532736,-6.353459,0.001123,,,,,,,,,,,,
226,1.883333,0.010365,-0.3879,0.007071,-0.921616,1.555941,0.532753,-6.351088,0.001243,,,,,,,,,,,,
227,1.891667,0.010583,-0.387993,0.006989,-0.921575,1.554188,0.532643,-6.348803,0.001137,,,,,,,,,,,,
228,1.9,0.010514,-0.387923,0.006926,-0.921606,1.552345,0.532608,-6.346478,0.001157,,,,,,,,,,,,
229,1.908333,0.011023,-0.388199,0.006622,-0.921486,1.55036,0.532105,-6.344263,0.000717,,,,,,,,,,,,
230,1.916667,0.009763,-0.388664,0.007868,-0.921294,1.548042,0.532202,-6.342084,0.00139,,,,,,,,,,,,
231,1.925,0.009754,-0.388533,0.007718,-0.921351,1.546156,0.532129,-6.33975,0.001371,,,,,,,,,,,,
232,1.933333,0.010401,-0.38783,0.006779,-0.921647,1.54502,0.532243,-6.337193,0.001129,,,,,,,,,,,,
233,1.941667,0.010407,-0.387644,0.006652,-0.921726,1.543052,0.532161,-6.33483,0.001226,,,,,,,,,,,,
234,1.95,0.010477,-0.387761,0.006657,-0.921677,1.541338,0.532139,-6.332515,0.00115,,,,,,,,,,,,
235,1.958333,0.010424,-0.387558,0.006481,-0.921764,1.539359,0.53203,-6.33016,0.001219,,,,,,,,,,,,
236,1.966667,0.010392,-0.387588,0.006512,-0.921751,1.537648,0.532004,-6.327853,0.001118,,,,,,,,,,,,
237,1.975,0.010472,-0.387569,0.00655,-0.921758,1.535756,0.531903,-6.325494,0.001133,,,,,,,,,,,,
238,1.983333,0.010384,-0.387511,0.006392,-0.921785,1.533947,0.531931,-6.32317,0.001152,,,,,,,,,,,,
239,1.991667,0.010448,-0.387208,0.005884,-0.921914,1.531847,0.531573,-6.32096,0.000843,,,,,,,,,,,,
240,2,0.009734,-0.388118,0.007286,-0.92153,1.529429,0.531583,-6.318709,0.001395,,,,,,,,,,,,
241,2.008333,0.01154,-0.387916,0.005985,-0.921603,1.528453,0.531568,-6.316165,0.000627,,,,,,,,,,,,
242,2.016667,0.009784,-0.387794,0.006515,-0.921671,1.525304,0.531107,-6.314137,0.001189,,,,,,,,,,,,
243,2.025,0.010259,-0.387269,0.006221,-0.921889,1.524498,0.531596,-6.311481,0.001134,,,,,,,,,,,,
244,2.033333,0.010293,-0.387238,0.006138,-0.921902,1.522597,0.531506,-6.30918,0.001137,,,,,,,,,,,,
245,2.041667,0.010239,-0.386945,0.005711,-0.922028,1.520523,0.531216,-6.306979,0.000793,,,,,,,,,,,,
246,2.05,0.00954,-0.387238,0.005659,-0.921913,1.517307,0.530651,-6.304825,0.00116,,,,,,,,,,,,
247,2.058333,0.010914,-0.387658,0.006323,-0.921717,1.517164,0.531511,-6.302105,0.000892,,,,,,,,,,,,
248,2.066667,0.01012,-0.386823,0.005546,-0.922082,1.514807,0.531054,-6.300026,0.000899,,,,,,,,,,,,
249,2.075,0.009537,-0.38749,0.0063,-0.921803,1.511902,0.530699,-6.297797,0.001189,,,,,,,,,,,,
250,2.083333,0.010374,-0.388316,0.006944,-0.921442,1.510807,0.531253,-6.295379,0.001242,,,,,,,,,,,,
251,2.091667,0.010074,-0.386974,0.005908,-0.922017,1.509159,0.531119,-6.292846,0.001166,,,,,,,,,,,,
252,2.1,0.010819,-0.387493,0.006118,-0.921789,1.507546,0.531248,-6.29052,0.000904,,,,,,,,,,,,
253,2.108333,0.009945,-0.386841,0.005782,-0.922075,1.505293,0.53103,-6.28825,0.001144,,,,,,,,,,,,
254,2.116667,0.010291,-0.388153,0.006821,-0.921512,1.503133,0.531043,-6.286088,0.001233,,,,,,,,,,,,
255,2.125,0.009966,-0.386853,0.005841,-0.922069,1.501456,0.530947,-6.283607,0.001156,,,,,,,,,,,,
256,2.133333,0.010301,-0.388089,0.006459,-0.921542,1.499027,0.530759,-6.281476,0.001049,,,,,,,,,,,,
257,2.141667,0.009965,-0.386558,0.00522,-0.922197,1.497383,0.530596,-6.279117,0.000851,,,,,,,,,,,,
258,2.15,0.009945,-0.386539,0.005281,-0.922204,1.495482,0.530589,-6.276831,0.000892,,,,,,,,,,,,
259,2.158333,0.010334,-0.38798,0.006162,-0.921589,1.492999,0.530523,-6.274642,0.001219,,,,,,,,,,,,
260,2.166667,0.01086,-0.38725,0.005336,-0.921895,1.491938,0.530706,-6.27204,0.000632,,,,,,,,,,,,
261,2.175,0.009614,-0.387429,0.00575,-0.921832,1.488287,0.530087,-6.270132,0.001253,,,,,,,,,,,,
262,2.183333,0.009129,-0.387223,0.006442,-0.921918,1.486869,0.530416,-6.267732,0.001177,,,,,,,,,,,,
263,2.191667,0.009824,-0.38647,0.005118,-0.922236,1.485399,0.530324,-6.26525,0.001099,,,,,,,,,,,,
264,2.2,0.00976,-0.386739,0.005602,-0.92212,1.483798,0.530664,-6.262837,0.001188,,,,,,,,,,,,
265,2.208333,0.009836,-0.386759,0.00557,-0.922112,1.481828,0.530632,-6.260545,0.001184,,,,,,,,,,,,
266,2.216667,0.009014,-0.38737,0.006601,-0.921857,1.479163,0.530412,-6.258441,0.001405,,,,,,,,,,,,
267,2.225,0.010544,-0.388381,0.006156,-0.921418,1.477076,0.530322,-6.256171,0.001261,,,,,,,,,,,,
268,2.233333,0.00908,-0.38723,0.005958,-0.921919,1.474769,0.530031,-6.253919,0.001246,,,,,,,,,,,,
269,2.241667,0.009066,-0.387429,0.006696,-0.921831,1.473173,0.530364,-6.25155,0.001426,,,,,,,,,,,,
270,2.25,0.009052,-0.387436,0.006635,-0.921828,1.471162,0.53029,-6.249246,0.001438,,,,,,,,,,,,
271,2.258333,0.011021,-0.387833,0.006174,-0.921643,1.469944,0.530455,-6.246808,0.001075,,,,,,,,,,,,
272,2.266667,0.010155,-0.388588,0.006983,-0.921329,1.467324,0.530374,-6.244741,0.001262,,,,,,,,,,,,
273,2.275,0.010009,-0.38814,0.006703,-0.921522,1.465671,0.530515,-6.242358,0.001262,,,,,,,,,,,,
274,2.283333,0.009772,-0.386868,0.005718,-0.922066,1.463961,0.530453,-6.239948,0.001174,,,,,,,,,,,,
275,2.291667,0.009007,-0.387528,0.006829,-0.921789,1.461284,0.530266,-6.237848,0.001424,,,,,,,,,,,,
276,2.3,0.009718,-0.386927,0.005782,-0.922041,1.459989,0.530425,-6.235384,0.00117,,,,,,,,,,,,
277,2.308333,0.010152,-0.388211,0.006622,-0.921491,1.457507,0.530328,-6.233243,0.00105,,,,,,,,,,,,
278,2.316667,0.009977,-0.388256,0.006986,-0.921471,1.455669,0.530483,-6.231005,0.001274,,,,,,,,,,,,
279,2.325,0.010155,-0.388332,0.006793,-0.921438,1.453554,0.53037,-6.228712,0.001106,,,,,,,,,,,,
280,2.333333,0.01022,-0.388644,0.006919,-0.921305,1.451421,0.530384,-6.226507,0.001452,,,,,,,,,,,,
281,2.341667,0.010468,-0.388644,0.006662,-0.921304,1.4492,0.530172,-6.224223,0.001249,,,,,,,,,,,,
282,2.35,0.009216,-0.387594,0.006565,-0.921761,1.446953,0.529922,-6.222024,0.001206,,,,,,,,,,,,
283,2.358333,0.009079,-0.387616,0.007061,-0.921749,1.445142,0.530152,-6.219758,0.001158,,,,,,,,,,,,
284,2.366667,0.010148,-0.388388,0.006819,-0.921415,1.443374,0.530194,-6.217463,0.001191,,,,,,,,,,,,
285,2.375,0.009006,-0.387641,0.007141,-0.921739,1.44115,0.530143,-6.215209,0.001204,,,,,,,,,,,,
286,2.383333,0.01018,-0.3888,0.00746,-0.921236,1.439466,0.530441,-6.212905,0.001463,,,,,,,,,,,,
287,2.391667,0.009969,-0.387074,0.006013,-0.921975,1.437586,0.530032,-6.210604,0.001247,,,,,,,,,,,,
288,2.4,0.010102,-0.389118,0.008069,-0.921097,1.435473,0.530409,-6.208377,0.001299,,,,,,,,,,,,
289,2.408333,0.009554,-0.388297,0.007047,-0.921458,1.43232,0.529693,-6.206293,0.001092,,,,,,,,,,,,
290,2.416667,0.010024,-0.388628,0.007481,-0.92131,1.431413,0.530283,-6.203825,0.001243,,,,,,,,,,,,
291,2.425,0.008842,-0.387902,0.007803,-0.921625,1.429206,0.530186,-6.201575,0.001202,,,,,,,,,,,,
292,2.433333,0.009959,-0.388719,0.007716,-0.92127,1.427461,0.530355,-6.199281,0.001216,,,,,,,,,,,,
293,2.441667,0.010117,-0.389096,0.007736,-0.921109,1.425349,0.530323,-6.196972,0.001251,,,,,,,,,,,,
294,2.45,0.009688,-0.38886,0.00839,-0.921208,1.423879,0.530674,-6.19461,0.001309,,,,,,,,,,,,
295,2.458333,0.008603,-0.388041,0.008326,-0.921564,1.421201,0.530275,-6.192441,0.001219,,,,,,,,,,,,
296,2.466667,0.009812,-0.389431,0.008716,-0.920962,1.419305,0.530399,-6.190081,0.001044,,,,,,,,,,,,
297,2.475,0.00945,-0.388956,0.008665,-0.921167,1.41785,0.530701,-6.18774,0.001303,,,,,,,,,,,,
298,2.483333,0.009696,-0.3893,0.008528,-0.921021,1.415153,0.530311,-6.185645,0.001144,,,,,,,,,,,,
299,2.491667,0.009753,-0.38918,0.008171,-0.921074,1.413016,0.530292,-6.183325,0.001302,,,,,,,,,,,,
300,2.5,0.008207,-0.388197,0.008907,-0.921497,1.411128,0.530419,-6.180972,0.001234,,,,,,,,,,,,
301,2.508333,0.009277,-0.389029,0.008717,-0.921138,1.409365,0.530499,-6.178648,0.001253,,,,,,,,,,,,
302,2.516667,0.008564,-0.388501,0.008366,-0.921371,1.406572,0.530085,-6.176456,0.001316,,,,,,,,,,,,
303,2.525,0.00907,-0.389132,0.00883,-0.921095,1.405332,0.530518,-6.17406,0.001226,,,,,,,,,,,,
304,2.533333,0.009058,-0.389496,0.009151,-0.920938,1.402966,0.530393,-6.171852,0.001123,,,,,,,,,,,,
305,2.541667,0.009394,-0.389605,0.008911,-0.920891,1.400617,0.53024,-6.169604,0.001159,,,,,,,,,,,,
306,2.55,0.008836,-0.38955,0.009383,-0.920915,1.398891,0.530377,-6.167194,0.001158,,,,,,,,,,,,
307,2.558333,0.0088,-0.389616,0.009448,-0.920887,1.396869,0.530449,-6.164907,0.001158,,,,,,,,,,,,
308,2.566667,0.009012,-0.389753,0.009115,-0.92083,1.394517,0.530315,-6.16269,0.001131,,,,,,,,,,,,
309,2.575,0.009007,-0.389745,0.009238,-0.920832,1.392475,0.530342,-6.160355,0.001152,,,,,,,,,,,,
310,2.583333,0.008694,-0.389593,0.009247,-0.9209,1.39067,0.530493,-6.157965,0.001346,,,,,,,,,,,,
311,2.591667,0.008125,-0.38936,0.009547,-0.921,1.38896,0.530659,-6.155523,0.001225,,,,,,,,,,,,
312,2.6,0.008609,-0.389869,0.009427,-0.920782,1.386272,0.53038,-6.153423,0.001133,,,,,,,,,,,,
313,2.608333,0.007016,-0.388648,0.009571,-0.92131,1.38442,0.530464,-6.150928,0.001282,,,,,,,,,,,,
314,2.616667,0.007863,-0.389425,0.009693,-0.920974,1.382786,0.530702,-6.148583,0.001254,,,,,,,,,,,,
315,2.625,0.006974,-0.388275,0.009577,-0.921468,1.380612,0.530466,-6.14618,0.001134,,,,,,,,,,,,
316,2.633333,0.007737,-0.389556,0.009737,-0.920919,1.378585,0.530726,-6.143963,0.001211,,,,,,,,,,,,
317,2.641667,0.008404,-0.390134,0.009758,-0.920668,1.375853,0.530381,-6.141817,0.001182,,,,,,,,,,,,
318,2.65,0.006796,-0.389064,0.009505,-0.921136,1.373603,0.530331,-6.139373,0.0013,,,,,,,,,,,,
319,2.658333,0.00634,-0.388882,0.009846,-0.921213,1.371871,0.530517,-6.137002,0.001295,,,,,,,,,,,,
320,2.666667,0.006697,-0.389147,0.009471,-0.921103,1.369395,0.530348,-6.134741,0.001347,,,,,,,,,,,,
321,2.675,0.007415,-0.390082,0.010069,-0.920695,1.367835,0.53066,-6.132429,0.001138,,,,,,,,,,,,
322,2.683333,0.00625,-0.389353,0.00992,-0.921014,1.365259,0.530369,-6.130136,0.001127,,,,,,,,,,,,
323,2.691667,0.007445,-0.390061,0.009591,-0.920709,1.363465,0.530589,-6.127771,0.001331,,,,,,,,,,,,
324,2.7,0.006404,-0.38931,0.009498,-0.921036,1.360921,0.530364,-6.125463,0.001345,,,,,,,,,,,,
325,2.708333,0.007123,-0.390269,0.010002,-0.920619,1.359319,0.530611,-6.123162,0.001172,,,,,,,,,,,,
326,2.716667,0.007314,-0.39022,0.009517,-0.920643,1.357098,0.530611,-6.120814,0.00133,,,,,,,,,,,,
327,2.725,0.007216,-0.390301,0.009483,-0.92061,1.354947,0.530605,-6.118505,0.001343,,,,,,,,,,,,
328,2.733333,0.008115,-0.389635,0.008611,-0.920893,1.353601,0.530691,-6.115935,0.001405,,,,,,,,,,,,
329,2.741667,0.005675,-0.389267,0.009562,-0.921058,1.350595,0.53047,-6.11375,0.001295,,,,,,,,,,,,
330,2.75,0.007133,-0.390365,0.009325,-0.920586,1.348498,0.530628,-6.111515,0.001336,,,,,,,,,,,,
331,2.758333,0.005625,-0.389352,0.009364,-0.921024,1.346359,0.530471,-6.109072,0.001263,,,,,,,,,,,,
332,2.766667,0.007759,-0.390038,0.008885,-0.920723,1.344929,0.530626,-6.106588,0.001119,,,,,,,,,,,,
333,2.775,0.007637,-0.390088,0.009131,-0.9207,1.342339,0.530377,-6.104273,0.00121,,,,,,,,,,,,
334,2.783333,0.00708,-0.390539,0.008874,-0.920516,1.339875,0.530543,-6.102145,0.001355,,,,,,,,,,,,
335,2.791667,0.005799,-0.389897,0.0091,-0.920796,1.337335,0.530254,-6.099782,0.001159,,,,,,,,,,,,
336,2.8,0.007614,-0.390331,0.008834,-0.920601,1.335752,0.530278,-6.09725,0.00125,,,,,,,,,,,,
337,2.808333,0.00716,-0.391001,0.008687,-0.920321,1.333001,0.530316,-6.095143,0.001179,,,,,,,,,,,,
338,2.816667,0.006135,-0.390164,0.008337,-0.920687,1.330351,0.529995,-6.092812,0.001136,,,,,,,,,,,,
339,2.825,0.007133,-0.391036,0.008399,-0.920309,1.328629,0.530279,-6.090442,0.001157,,,,,,,,,,,,
340,2.833333,0.008022,-0.390833,0.008425,-0.920388,1.32663,0.529983,-6.08787,0.001074,,,,,,,,,,,,
341,2.841667,0.007948,-0.390392,0.007213,-0.920586,1.325254,0.530401,-6.08542,0.001413,,,,,,,,,,,,
342,2.85,0.00698,-0.391072,0.007938,-0.9203,1.322336,0.530343,-6.083275,0.001394,,,,,,,,,,,,
343,2.858333,0.00718,-0.391277,0.00779,-0.920212,1.319824,0.530152,-6.080957,0.001133,,,,,,,,,,,,
344,2.866667,0.007565,-0.390919,0.008241,-0.920357,1.318174,0.530135,-6.078352,0.001132,,,,,,,,,,,,
345,2.875,0.007137,-0.391387,0.00744,-0.920168,1.315416,0.530142,-6.076179,0.00115,,,,,,,,,,,,
346,2.883333,0.00721,-0.391505,0.007347,-0.920118,1.313226,0.530142,-6.073822,0.001196,,,,,,,,,,,,
347,2.891667,0.006927,-0.391514,0.008033,-0.920111,1.311393,0.530447,-6.071334,0.001193,,,,,,,,,,,,
348,2.9,0.007833,-0.391074,0.007096,-0.920299,1.309301,0.530044,-6.068791,0.00125,,,,,,,,,,,,
349,2.908333,0.006448,-0.3909,0.006796,-0.920386,1.306021,0.529719,-6.066662,0.001155,,,,,,,,,,,,
350,2.916667,0.007198,-0.39161,0.006652,-0.920079,1.304584,0.530231,-6.064204,0.001399,,,,,,,,,,,,
351,2.925,0.007121,-0.390944,0.006848,-0.920361,1.303066,0.530256,-6.061569,0.001201,,,,,,,,,,,,
352,2.933333,0.00693,-0.391812,0.006759,-0.919994,1.300248,0.530211,-6.059395,0.001209,,,,,,,,,,,,
353,2.941667,0.006563,-0.390573,0.006179,-0.920528,1.297739,0.529796,-6.056859,0.001238,,,,,,,,,,,,
354,2.95,0.007305,-0.392104,0.006092,-0.919872,1.295371,0.530035,-6.054671,0.001218,,,,,,,,,,,,
355,2.958333,0.007646,-0.392282,0.006117,-0.919793,1.293081,0.529954,-6.052284,0.001248,,,,,,,,,,,,
356,2.966667,0.007909,-0.39175,0.005948,-0.920018,1.291468,0.529982,-6.049626,0.001332,,,,,,,,,,,,
357,2.975,0.00851,-0.392118,0.005126,-0.919861,1.289189,0.529964,-6.047256,0.001341,,,,,,,,,,,,
358,2.983333,0.008288,-0.39223,0.005843,-0.919811,1.28647,0.529707,-6.044856,0.001161,,,,,,,,,,,,
359,2.991667,0.00775,-0.392901,0.005647,-0.919531,1.283982,0.529914,-6.042812,0.001358,,,,,,,,,,,,
360,3,0.007927,-0.392156,0.00544,-0.919848,1.282445,0.529974,-6.040002,0.001352,,,,,,,,,,,,
361,3.008333,0.008029,-0.392333,0.005813,-0.91977,1.280247,0.530234,-6.037532,0.001343,,,,,,,,,,,,
362,3.016667,0.007641,-0.392879,0.005162,-0.919544,1.277393,0.530058,-6.035429,0.00128,,,,,,,,,,,,
363,3.025,0.007309,-0.392826,0.004882,-0.919571,1.275482,0.530312,-6.032948,0.001445,,,,,,,,,,,,
364,3.033333,0.007199,-0.392871,0.004845,-0.919553,1.273241,0.530317,-6.03053,0.001412,,,,,,,,,,,,
365,3.041667,0.00854,-0.392864,0.004274,-0.919547,1.271235,0.53016,-6.027969,0.001327,,,,,,,,,,,,
366,3.05,0.008279,-0.39297,0.004966,-0.919501,1.268613,0.52999,-6.02559,0.001201,,,,,,,,,,,,
367,3.058333,0.008093,-0.39288,0.004697,-0.919542,1.266688,0.530224,-6.023128,0.001428,,,,,,,,,,,,
368,3.066667,0.00727,-0.393321,0.004449,-0.919362,1.264221,0.530515,-6.020866,0.001467,,,,,,,,,,,,
369,3.075,0.007919,-0.393028,0.004489,-0.919482,1.262236,0.530353,-6.018281,0.001414,,,,,,,,,,,,
370,3.083333,0.00821,-0.39331,0.005008,-0.919356,1.259638,0.530429,-6.015983,0.001297,,,,,,,,,,,,
371,3.091667,0.007391,-0.393874,0.004775,-0.919122,1.257187,0.530692,-6.013677,0.001244,,,,,,,,,,,,
372,3.1,0.006922,-0.393849,0.004728,-0.919137,1.254913,0.530459,-6.011388,0.001253,,,,,,,,,,,,
373,3.108333,0.006918,-0.392735,0.004166,-0.919617,1.252023,0.530018,-6.008748,0.000829,,,,,,,,,,,,
374,3.116667,0.008441,-0.393917,0.004799,-0.919095,1.250233,0.530499,-6.006388,0.001086,,,,,,,,,,,,
375,3.125,0.006528,-0.393608,0.004155,-0.919246,1.247243,0.530244,-6.004169,0.000951,,,,,,,,,,,,
376,3.133333,0.007654,-0.39438,0.004244,-0.918906,1.245786,0.530759,-6.001605,0.001252,,,,,,,,,,,,
377,3.141667,0.006664,-0.393022,0.004069,-0.919496,1.243228,0.530424,-5.998994,0.001166,,,,,,,,,,,,
378,3.15,0.007125,-0.394509,0.004017,-0.918856,1.24127,0.531014,-5.996871,0.001351,,,,,,,,,,,,
379,3.158333,0.00648,-0.393912,0.00407,-0.919116,1.238191,0.530555,-5.994412,0.000987,,,,,,,,,,,,
380,3.166667,0.008449,-0.394542,0.004661,-0.918827,1.236624,0.530969,-5.991879,0.0011,,,,,,,,,,,,
381,3.175,0.008293,-0.394644,0.004339,-0.918786,1.234271,0.530886,-5.989495,0.001043,,,,,,,,,,,,
382,3.183333,0.007239,-0.394992,0.003935,-0.918648,1.232168,0.531367,-5.98716,0.00141,,,,,,,,,,,,
383,3.191667,0.0067,-0.394626,0.004064,-0.918808,1.228987,0.530899,-5.984791,0.000987,,,,,,,,,,,,
384,3.2,0.008384,-0.395015,0.004787,-0.918624,1.227823,0.531455,-5.982119,0.001439,,,,,,,,,,,,
385,3.208333,0.006891,-0.394096,0.004137,-0.919034,1.224997,0.531121,-5.979632,0.001297,,,,,,,,,,,,
386,3.216667,0.007733,-0.396716,0.004495,-0.917898,1.222513,0.531403,-5.978021,0.001233,,,,,,,,,,,,
387,3.225,0.006993,-0.394276,0.004072,-0.918956,1.22049,0.531301,-5.974701,0.0011,,,,,,,,,,,,
388,3.233333,0.007975,-0.395544,0.005397,-0.918396,1.219392,0.532307,-5.972091,0.001211,,,,,,,,,,,,
389,3.241667,0.008582,-0.395673,0.004489,-0.91834,1.215876,0.531531,-5.970067,0.001218,,,,,,,,,,,,
390,3.25,0.008692,-0.395735,0.004538,-0.918313,1.213712,0.531675,-5.967546,0.00094,,,,,,,,,,,,
391,3.258333,0.007323,-0.394563,0.003518,-0.918833,1.212222,0.532235,-5.964889,0.00155,,,,,,,,,,,,
392,3.266667,0.0079,-0.396354,0.004825,-0.918051,1.209363,0.532437,-5.962687,0.001201,,,,,,,,,,,,
393,3.275,0.008297,-0.395485,0.003602,-0.918428,1.208469,0.532671,-5.959974,0.001221,,,,,,,,,,,,
394,3.283333,0.007708,-0.396657,0.005703,-0.917917,1.205328,0.533049,-5.957612,0.001354,,,,,,,,,,,,
