Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_025,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-07-11 02.58.35.475 下午,Total Frames in Take,6042,Total Exported Frames,6042,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local
,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,,,,,,,,,,,,
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,,,,,,,,,,,,
,ID,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,3BFF0C49E20A11EB1371DA7D1A00D188,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,,,,,,,,,,,,
1254,10.45,0.003667,-0.842245,-0.002386,0.539078,-1.214569,0.525698,-5.527198,0.000762,,,,,,,,,,,,
1255,10.458333,0.003767,-0.844568,-0.002272,0.53543,-1.214739,0.525728,-5.527039,0.000788,,,,,,,,,,,,
1256,10.466667,0.003915,-0.846846,-0.00211,0.53182,-1.214918,0.525719,-5.526837,0.000786,,,,,,,,,,,,
1257,10.475,0.003975,-0.849133,-0.002014,0.52816,-1.215102,0.525732,-5.526639,0.000771,,,,,,,,,,,,
1258,10.483333,0.004028,-0.851401,-0.001834,0.524497,-1.215211,0.525742,-5.526463,0.000768,,,,,,,,,,,,
1259,10.491667,0.004035,-0.853813,-0.001885,0.52056,-1.215688,0.525667,-5.52629,0.000312,,,,,,,,,,,,
1260,10.5,0.004177,-0.855876,-0.001637,0.517162,-1.215579,0.525741,-5.526094,0.000774,,,,,,,,,,,,
1261,10.508333,0.004301,-0.858101,-0.001498,0.513462,-1.215814,0.525771,-5.525947,0.000749,,,,,,,,,,,,
1262,10.516667,0.004343,-0.860289,-0.001284,0.509787,-1.215955,0.525767,-5.525718,0.000776,,,,,,,,,,,,
1263,10.525,0.004482,-0.862462,-0.001179,0.5061,-1.216135,0.525785,-5.525544,0.000762,,,,,,,,,,,,
1264,10.533333,0.004496,-0.864654,-0.001047,0.502347,-1.216334,0.525803,-5.525398,0.000753,,,,,,,,,,,,
1265,10.541667,0.004548,-0.866796,-0.000937,0.498641,-1.216515,0.525847,-5.525207,0.000783,,,,,,,,,,,,
1266,10.55,0.004652,-0.868933,-0.000764,0.494907,-1.216728,0.525863,-5.525051,0.000752,,,,,,,,,,,,
1267,10.558333,0.004684,-0.871058,-0.000677,0.491157,-1.216912,0.525905,-5.524868,0.000765,,,,,,,,,,,,
1268,10.566667,0.004718,-0.873164,-0.000563,0.487403,-1.217104,0.525917,-5.524734,0.000776,,,,,,,,,,,,
1269,10.575,0.004764,-0.875415,-0.000623,0.483348,-1.217567,0.525874,-5.524572,0.000326,,,,,,,,,,,,
1270,10.583333,0.004742,-0.877329,-0.000277,0.479866,-1.217497,0.525973,-5.524322,0.000831,,,,,,,,,,,,
1271,10.591667,0.004771,-0.879645,-0.000265,0.475607,-1.218176,0.525991,-5.524224,0.000617,,,,,,,,,,,,
1272,10.6,0.004847,-0.881553,-0.000338,0.472061,-1.21811,0.525978,-5.524099,0.000317,,,,,,,,,,,,
1273,10.608333,0.005051,-0.883359,0.000018,0.468669,-1.218228,0.526104,-5.523785,0.000887,,,,,,,,,,,,
1274,10.616667,0.004887,-0.885445,0.000107,0.464718,-1.218266,0.526117,-5.523668,0.00078,,,,,,,,,,,,
1275,10.625,0.004889,-0.887497,0.00025,0.460788,-1.218468,0.526169,-5.523508,0.000768,,,,,,,,,,,,
1276,10.633333,0.004949,-0.889454,0.000209,0.456997,-1.218673,0.526212,-5.523344,0.000757,,,,,,,,,,,,
1277,10.641667,0.005074,-0.891342,0.000396,0.453304,-1.2191,0.526236,-5.523102,0.000902,,,,,,,,,,,,
1278,10.65,0.004881,-0.893381,0.000408,0.449274,-1.219038,0.526225,-5.522949,0.000788,,,,,,,,,,,,
1279,10.658333,0.004823,-0.895481,0.000305,0.445074,-1.21953,0.526208,-5.522874,0.000395,,,,,,,,,,,,
1280,10.666667,0.004847,-0.89739,0.000293,0.441212,-1.219729,0.526242,-5.522672,0.000378,,,,,,,,,,,,
1281,10.675,0.00495,-0.899253,0.000275,0.437402,-1.22012,0.526299,-5.52247,0.00058,,,,,,,,,,,,
1282,10.683333,0.004969,-0.900968,0.000555,0.433858,-1.220019,0.526405,-5.522203,0.000936,,,,,,,,,,,,
1283,10.691667,0.004728,-0.902947,0.000569,0.429726,-1.220022,0.526409,-5.522047,0.000763,,,,,,,,,,,,
1284,10.7,0.004715,-0.904771,0.000628,0.425871,-1.220201,0.526457,-5.521873,0.00077,,,,,,,,,,,,
1285,10.708333,0.004852,-0.906535,0.000628,0.422102,-1.220577,0.526528,-5.521654,0.000939,,,,,,,,,,,,
1286,10.716667,0.004713,-0.908402,0.000554,0.418071,-1.220614,0.526553,-5.521501,0.000786,,,,,,,,,,,,
1287,10.725,0.004644,-0.910233,0.000606,0.414069,-1.220788,0.526575,-5.521306,0.000792,,,,,,,,,,,,
1288,10.733333,0.004666,-0.911997,0.000582,0.41017,-1.22096,0.526637,-5.521106,0.00078,,,,,,,,,,,,
1289,10.741667,0.004598,-0.913769,0.000585,0.406208,-1.221161,0.526681,-5.520938,0.000792,,,,,,,,,,,,
1290,10.75,0.004583,-0.915638,0.000313,0.401977,-1.221633,0.526634,-5.520842,0.000373,,,,,,,,,,,,
1291,10.758333,0.004603,-0.91727,0.000446,0.39824,-1.221575,0.526754,-5.520554,0.0008,,,,,,,,,,,,
1292,10.766667,0.004577,-0.918974,0.000476,0.394292,-1.221719,0.526792,-5.520364,0.000819,,,,,,,,,,,,
1293,10.775,0.004549,-0.920655,0.00042,0.39035,-1.221862,0.526802,-5.520149,0.000774,,,,,,,,,,,,
1294,10.783333,0.004345,-0.92249,0.000292,0.385998,-1.222046,0.52672,-5.519735,0.00105,,,,,,,,,,,,
1295,10.791667,0.004495,-0.924037,0.000304,0.382276,-1.222284,0.526902,-5.519739,0.000791,,,,,,,,,,,,
1296,10.8,0.004547,-0.925671,0.000225,0.378301,-1.222457,0.526934,-5.519589,0.000794,,,,,,,,,,,,
1297,10.808333,0.004486,-0.927307,0.000123,0.374274,-1.222618,0.526957,-5.519353,0.000784,,,,,,,,,,,,
1298,10.816667,0.004439,-0.929093,-0.000045,0.369821,-1.223256,0.526963,-5.519243,0.000655,,,,,,,,,,,,
1299,10.825,0.004482,-0.930528,0.000018,0.366194,-1.223013,0.527021,-5.518965,0.000798,,,,,,,,,,,,
1300,10.833333,0.004337,-0.931908,0.000001,0.362669,-1.223399,0.527024,-5.518709,0.000897,,,,,,,,,,,,
1301,10.841667,0.004314,-0.933482,-0.000122,0.3586,-1.223595,0.527054,-5.518499,0.000905,,,,,,,,,,,,
1302,10.85,0.004559,-0.935191,-0.000271,0.354114,-1.223537,0.527104,-5.518361,0.000796,,,,,,,,,,,,
1303,10.858333,0.004493,-0.936711,-0.000336,0.350075,-1.223691,0.527165,-5.518171,0.000766,,,,,,,,,,,,
1304,10.866667,0.004632,-0.938272,-0.000647,0.345866,-1.223792,0.527225,-5.517916,0.000859,,,,,,,,,,,,
1305,10.875,0.004611,-0.93976,-0.000755,0.341804,-1.223988,0.527245,-5.517747,0.000875,,,,,,,,,,,,
1306,10.883333,0.004635,-0.94123,-0.00085,0.337734,-1.224201,0.527297,-5.51755,0.000899,,,,,,,,,,,,
1307,10.891667,0.004635,-0.942649,-0.000953,0.333751,-1.224364,0.527315,-5.517344,0.000884,,,,,,,,,,,,
1308,10.9,0.004674,-0.944097,-0.001016,0.329634,-1.224582,0.527356,-5.517123,0.000873,,,,,,,,,,,,
1309,10.908333,0.00447,-0.945477,-0.000906,0.325657,-1.224869,0.52731,-5.516932,0.000844,,,,,,,,,,,,
1310,10.916667,0.00449,-0.946875,-0.000985,0.321569,-1.225055,0.527344,-5.516713,0.000825,,,,,,,,,,,,
1311,10.925,0.004476,-0.948246,-0.001108,0.317505,-1.225252,0.527314,-5.51653,0.000809,,,,,,,,,,,,
1312,10.933333,0.004184,-0.949421,-0.001057,0.313976,-1.225386,0.527246,-5.516183,0.001159,,,,,,,,,,,,
1313,10.941667,0.004347,-0.950787,-0.001105,0.309813,-1.225799,0.527359,-5.516022,0.000875,,,,,,,,,,,,
1314,10.95,0.004489,-0.952273,-0.001329,0.305213,-1.225769,0.527377,-5.515872,0.000796,,,,,,,,,,,,
1315,10.958333,0.004521,-0.953553,-0.001416,0.301188,-1.225984,0.52736,-5.515648,0.000765,,,,,,,,,,,,
1316,10.966667,0.004455,-0.954829,-0.001401,0.297119,-1.226171,0.527376,-5.515464,0.000769,,,,,,,,,,,,
1317,10.975,0.004432,-0.956123,-0.001482,0.292927,-1.226369,0.527374,-5.515252,0.00076,,,,,,,,,,,,
1318,10.983333,0.004423,-0.957364,-0.001549,0.288847,-1.226554,0.527322,-5.515018,0.000771,,,,,,,,,,,,
1319,10.991667,0.004392,-0.958615,-0.001582,0.284668,-1.226721,0.527368,-5.514816,0.000766,,,,,,,,,,,,
1320,11,0.004353,-0.959844,-0.00166,0.280495,-1.226929,0.52734,-5.514604,0.00076,,,,,,,,,,,,
1321,11.008333,0.004388,-0.961042,-0.001664,0.276364,-1.227114,0.527302,-5.514362,0.000763,,,,,,,,,,,,
1322,11.016667,0.004303,-0.962232,-0.001752,0.272189,-1.227323,0.527337,-5.514207,0.000774,,,,,,,,,,,,
1323,11.025,0.004247,-0.963433,-0.001793,0.267908,-1.227499,0.52734,-5.513973,0.00075,,,,,,,,,,,,
1324,11.033333,0.004282,-0.964602,-0.001877,0.263669,-1.227594,0.527301,-5.513768,0.000725,,,,,,,,,,,,
1325,11.041667,0.004209,-0.965752,-0.001932,0.259426,-1.227784,0.527301,-5.513565,0.000736,,,,,,,,,,,,
1326,11.05,0.004231,-0.966885,-0.001873,0.255169,-1.227901,0.527305,-5.513361,0.000752,,,,,,,,,,,,
1327,11.058333,0.00414,-0.967976,-0.001995,0.251002,-1.227936,0.527217,-5.513102,0.001024,,,,,,,,,,,,
1328,11.066667,0.003581,-0.969147,-0.00217,0.246447,-1.227998,0.527013,-5.512723,0.001109,,,,,,,,,,,,
1329,11.075,0.003774,-0.970232,-0.002092,0.242138,-1.228493,0.527104,-5.512657,0.000895,,,,,,,,,,,,
1330,11.083333,0.003549,-0.971249,-0.002273,0.23803,-1.228351,0.52697,-5.512387,0.001064,,,,,,,,,,,,
1331,11.091667,0.003733,-0.972296,-0.002094,0.233714,-1.228852,0.527021,-5.512268,0.000968,,,,,,,,,,,,
1332,11.1,0.003821,-0.973305,-0.002156,0.229475,-1.229145,0.527037,-5.512041,0.00105,,,,,,,,,,,,
1333,11.108333,0.003588,-0.974294,-0.002102,0.225244,-1.229272,0.526971,-5.511943,0.000923,,,,,,,,,,,,
1334,11.116667,0.003534,-0.975247,-0.002143,0.221082,-1.229464,0.526926,-5.511757,0.000873,,,,,,,,,,,,
1335,11.125,0.003428,-0.976209,-0.002132,0.216793,-1.229682,0.526868,-5.511598,0.000926,,,,,,,,,,,,
1336,11.133333,0.003309,-0.977147,-0.002128,0.212531,-1.229924,0.526817,-5.511432,0.000964,,,,,,,,,,,,
1337,11.141667,0.003297,-0.978057,-0.002135,0.2083,-1.230125,0.526799,-5.511259,0.000958,,,,,,,,,,,,
1338,11.15,0.003399,-0.978961,-0.002099,0.20401,-1.230389,0.526721,-5.511032,0.001041,,,,,,,,,,,,
1339,11.158333,0.003546,-0.97978,-0.002029,0.200037,-1.23053,0.526839,-5.511093,0.000816,,,,,,,,,,,,
1340,11.166667,0.00307,-0.980684,-0.002033,0.195564,-1.230686,0.526637,-5.510809,0.000909,,,,,,,,,,,,
1341,11.175,0.003097,-0.981547,-0.002125,0.191186,-1.230997,0.526616,-5.510588,0.00105,,,,,,,,,,,,
1342,11.183333,0.00286,-0.982352,-0.002077,0.187009,-1.231182,0.526573,-5.510527,0.000957,,,,,,,,,,,,
1343,11.191667,0.002838,-0.983163,-0.002025,0.1827,-1.231364,0.526516,-5.510421,0.000939,,,,,,,,,,,,
1344,11.2,0.002786,-0.983938,-0.00197,0.17848,-1.231574,0.526479,-5.510318,0.000885,,,,,,,,,,,,
1345,11.208333,0.00326,-0.984692,-0.001908,0.174264,-1.231938,0.526644,-5.510311,0.000942,,,,,,,,,,,,
1346,11.216667,0.002632,-0.985456,-0.001894,0.169899,-1.232062,0.526391,-5.51005,0.000972,,,,,,,,,,,,
1347,11.225,0.002767,-0.986193,-0.001907,0.165564,-1.232461,0.526457,-5.509998,0.001053,,,,,,,,,,,,
1348,11.233333,0.002535,-0.98691,-0.00186,0.161244,-1.232653,0.526342,-5.509864,0.001087,,,,,,,,,,,,
1349,11.241667,0.002668,-0.987585,-0.001855,0.157052,-1.232877,0.526357,-5.509796,0.001066,,,,,,,,,,,,
1350,11.25,0.00275,-0.988254,-0.001817,0.152786,-1.233407,0.526259,-5.509678,0.00129,,,,,,,,,,,,
1351,11.258333,0.002654,-0.988888,-0.001812,0.148625,-1.233308,0.526248,-5.509641,0.000929,,,,,,,,,,,,
1352,11.266667,0.002464,-0.989567,-0.001895,0.144037,-1.233676,0.526079,-5.509764,0.000478,,,,,,,,,,,,
1353,11.275,0.002672,-0.99017,-0.002053,0.139827,-1.234275,0.526106,-5.509636,0.000786,,,,,,,,,,,,
1354,11.283333,0.002606,-0.990766,-0.002073,0.135541,-1.234389,0.52596,-5.50955,0.000769,,,,,,,,,,,,
1355,11.291667,0.002662,-0.991352,-0.0022,0.131186,-1.234614,0.525926,-5.509459,0.000749,,,,,,,,,,,,
1356,11.3,0.002433,-0.991906,-0.001865,0.126942,-1.234939,0.525853,-5.509356,0.000701,,,,,,,,,,,,
1357,11.308333,0.002819,-0.992518,-0.002271,0.122042,-1.234887,0.525909,-5.509296,0.001012,,,,,,,,,,,,
1358,11.316667,0.002832,-0.992947,-0.001754,0.118511,-1.235576,0.52589,-5.509369,0.000572,,,,,,,,,,,,
1359,11.325,0.002062,-0.993472,-0.001282,0.114047,-1.235684,0.525814,-5.508928,0.001063,,,,,,,,,,,,
1360,11.333333,0.002256,-0.993961,-0.001317,0.109702,-1.235981,0.525868,-5.508874,0.00108,,,,,,,,,,,,
1361,11.341667,0.001679,-0.994426,-0.000631,0.105422,-1.2363,0.525622,-5.508722,0.001145,,,,,,,,,,,,
1362,11.35,0.002246,-0.994878,-0.001277,0.101047,-1.236571,0.525766,-5.508796,0.001048,,,,,,,,,,,,
1363,11.358333,0.002296,-0.995312,-0.001174,0.096682,-1.236813,0.525731,-5.50873,0.001059,,,,,,,,,,,,
1364,11.366667,0.002491,-0.995719,-0.001241,0.092385,-1.237091,0.525778,-5.508685,0.001047,,,,,,,,,,,,
1365,11.375,0.002518,-0.996109,-0.001147,0.088083,-1.237401,0.525743,-5.508703,0.001001,,,,,,,,,,,,
1366,11.383333,0.002495,-0.996498,-0.001073,0.083568,-1.23788,0.525752,-5.508605,0.001123,,,,,,,,,,,,
1367,11.391667,0.002646,-0.996846,-0.000994,0.07931,-1.238397,0.525725,-5.508412,0.001356,,,,,,,,,,,,
1368,11.4,0.0027,-0.997183,-0.000618,0.074961,-1.238969,0.525753,-5.508269,0.001615,,,,,,,,,,,,
1369,11.408333,0.002633,-0.997523,-0.001047,0.070287,-1.238592,0.525522,-5.508667,0.000889,,,,,,,,,,,,
1370,11.416667,0.002742,-0.99778,-0.000747,0.066531,-1.239067,0.525649,-5.508581,0.001126,,,,,,,,,,,,
1371,11.425,0.00294,-0.99808,-0.001098,0.061859,-1.238973,0.525492,-5.508961,0.000403,,,,,,,,,,,,
1372,11.433333,0.003113,-0.998331,-0.001154,0.057649,-1.239221,0.525419,-5.508909,0.000397,,,,,,,,,,,,
1373,11.441667,0.00337,-0.998563,-0.001082,0.053471,-1.239706,0.525354,-5.5088,0.000883,,,,,,,,,,,,
1374,11.45,0.003144,-0.998782,-0.000796,0.049238,-1.239809,0.525193,-5.508478,0.000838,,,,,,,,,,,,
1375,11.458333,0.003216,-0.998984,-0.000822,0.044944,-1.240284,0.525196,-5.508298,0.001059,,,,,,,,,,,,
1376,11.466667,0.002721,-0.999175,-0.000036,0.040524,-1.240508,0.525202,-5.507654,0.001424,,,,,,,,,,,,
1377,11.475,0.003432,-0.999323,0.000081,0.036625,-1.240995,0.525364,-5.507968,0.001426,,,,,,,,,,,,
1378,11.483333,0.004069,-0.999489,-0.000813,0.031698,-1.241318,0.5253,-5.508843,0.000898,,,,,,,,,,,,
1379,11.491667,0.004277,-0.999615,-0.000763,0.027388,-1.241673,0.525303,-5.508802,0.000898,,,,,,,,,,,,
1380,11.5,0.004179,-0.999725,-0.000682,0.023052,-1.241716,0.525187,-5.508585,0.000796,,,,,,,,,,,,
1381,11.508333,0.004276,-0.999816,-0.000531,0.018695,-1.242071,0.525232,-5.508589,0.000795,,,,,,,,,,,,
1382,11.516667,0.004386,-0.999888,-0.000531,0.014323,-1.242465,0.525362,-5.508822,0.000431,,,,,,,,,,,,
1383,11.525,0.004575,-0.999939,-0.000563,0.01001,-1.242782,0.525351,-5.508821,0.000437,,,,,,,,,,,,
1384,11.533333,0.004778,-0.999972,-0.000414,0.005754,-1.243097,0.525407,-5.508794,0.000432,,,,,,,,,,,,
1385,11.541667,0.005011,-0.999986,-0.000437,0.001459,-1.243414,0.525398,-5.508782,0.000404,,,,,,,,,,,,
1386,11.55,0.005263,-0.999982,-0.000292,-0.002849,-1.243751,0.525441,-5.508786,0.000407,,,,,,,,,,,,
1387,11.558333,0.005201,-0.99996,-0.000491,-0.007276,-1.244142,0.525313,-5.508702,0.000391,,,,,,,,,,,,
1388,11.566667,0.005209,-0.999919,-0.000421,-0.011627,-1.244468,0.525303,-5.508687,0.000368,,,,,,,,,,,,
1389,11.575,0.00543,-0.999857,-0.000332,-0.01601,-1.244868,0.52534,-5.508683,0.000378,,,,,,,,,,,,
1390,11.583333,0.005458,-0.999779,-0.000309,-0.020286,-1.245205,0.525369,-5.508671,0.000409,,,,,,,,,,,,
1391,11.591667,0.006293,-0.999689,0.000025,-0.024126,-1.245177,0.525581,-5.508678,0.000621,,,,,,,,,,,,
1392,11.6,0.007047,-0.999563,-0.000189,-0.028726,-1.245136,0.525503,-5.508377,0.001233,,,,,,,,,,,,
1393,11.608333,0.006513,-0.999439,0.00019,-0.032844,-1.245888,0.525624,-5.508658,0.000599,,,,,,,,,,,,
1394,11.616667,0.00685,-0.999287,-0.00001,-0.037131,-1.246173,0.525645,-5.508747,0.000786,,,,,,,,,,,,
1395,11.625,0.006945,-0.999115,-0.000192,-0.041476,-1.246496,0.525459,-5.508345,0.00082,,,,,,,,,,,,
1396,11.633333,0.007066,-0.998926,-0.000236,-0.045786,-1.24692,0.525445,-5.508365,0.000817,,,,,,,,,,,,
1397,11.641667,0.006556,-0.998697,-0.000941,-0.050609,-1.247533,0.525037,-5.508212,0.001202,,,,,,,,,,,,
1398,11.65,0.006541,-0.998491,-0.000546,-0.054517,-1.24782,0.525258,-5.507809,0.001484,,,,,,,,,,,,
1399,11.658333,0.006607,-0.998253,-0.000558,-0.05872,-1.248202,0.52524,-5.507464,0.001405,,,,,,,,,,,,
1400,11.666667,0.007077,-0.997988,-0.00044,-0.063007,-1.248535,0.525376,-5.508154,0.001293,,,,,,,,,,,,
1401,11.675,0.007211,-0.997704,-0.000402,-0.067332,-1.248919,0.525411,-5.508169,0.001238,,,,,,,,,,,,
1402,11.683333,0.007197,-0.997403,-0.000342,-0.071667,-1.249276,0.525339,-5.507873,0.001495,,,,,,,,,,,,
1403,11.691667,0.007252,-0.997084,-0.000385,-0.075973,-1.249644,0.525397,-5.507863,0.001447,,,,,,,,,,,,
1404,11.7,0.007434,-0.996746,-0.000333,-0.080268,-1.249985,0.525387,-5.507895,0.001431,,,,,,,,,,,,
1405,11.708333,0.007513,-0.996393,-0.000421,-0.084525,-1.250375,0.525406,-5.507892,0.001445,,,,,,,,,,,,
1406,11.716667,0.007627,-0.996013,-0.000278,-0.088879,-1.250712,0.525395,-5.507881,0.001448,,,,,,,,,,,,
1407,11.725,0.007723,-0.995615,-0.00024,-0.093227,-1.2511,0.525408,-5.507908,0.00144,,,,,,,,,,,,
1408,11.733333,0.007856,-0.995201,-0.000322,-0.097538,-1.251464,0.525398,-5.507935,0.001431,,,,,,,,,,,,
1409,11.741667,0.007913,-0.99475,0.000424,-0.10203,-1.251933,0.525668,-5.508185,0.001321,,,,,,,,,,,,
1410,11.75,0.007962,-0.994298,0.000351,-0.106341,-1.252278,0.52568,-5.508177,0.001342,,,,,,,,,,,,
1411,11.758333,0.008202,-0.993825,0.000593,-0.110658,-1.252636,0.525845,-5.508492,0.000864,,,,,,,,,,,,
1412,11.766667,0.008228,-0.993337,0.000602,-0.11495,-1.252969,0.525849,-5.508526,0.00086,,,,,,,,,,,,
1413,11.775,0.008302,-0.992836,0.000598,-0.119199,-1.253316,0.525845,-5.508561,0.000849,,,,,,,,,,,,
1414,11.783333,0.008265,-0.992269,0.000307,-0.12383,-1.253681,0.52575,-5.508764,0.000675,,,,,,,,,,,,
1415,11.791667,0.008353,-0.991735,0.000339,-0.12803,-1.253969,0.525717,-5.508693,0.00067,,,,,,,,,,,,
1416,11.8,0.008342,-0.991216,0.000588,-0.131987,-1.254313,0.525798,-5.508371,0.001031,,,,,,,,,,,,
1417,11.808333,0.008156,-0.990614,0.000532,-0.136444,-1.254696,0.525914,-5.50858,0.000862,,,,,,,,,,,,
1418,11.816667,0.008216,-0.990015,0.000584,-0.140721,-1.25501,0.525941,-5.508586,0.000894,,,,,,,,,,,,
1419,11.825,0.008096,-0.989388,0.00057,-0.145072,-1.255334,0.525936,-5.508621,0.000879,,,,,,,,,,,,
1420,11.833333,0.008112,-0.988746,0.000604,-0.149383,-1.255644,0.525932,-5.50863,0.000857,,,,,,,,,,,,
1421,11.841667,0.008131,-0.988151,0.000811,-0.153266,-1.256018,0.525744,-5.508142,0.001011,,,,,,,,,,,,
1422,11.85,0.008051,-0.98747,0.000812,-0.157599,-1.256317,0.525754,-5.50819,0.001054,,,,,,,,,,,,
1423,11.858333,0.007916,-0.986728,0.000598,-0.162189,-1.256555,0.525894,-5.50869,0.000844,,,,,,,,,,,,
1424,11.866667,0.007574,-0.986057,0.000683,-0.166234,-1.257083,0.525926,-5.508641,0.001069,,,,,,,,,,,,
1425,11.875,0.00765,-0.98529,0.000503,-0.170717,-1.257163,0.525915,-5.508749,0.000854,,,,,,,,,,,,
1426,11.883333,0.007499,-0.984587,0.00055,-0.174733,-1.25768,0.525947,-5.508781,0.000996,,,,,,,,,,,,
1427,11.891667,0.007304,-0.983821,0.000575,-0.179005,-1.257935,0.525959,-5.508757,0.001004,,,,,,,,,,,,
1428,11.9,0.007237,-0.983035,0.000509,-0.183275,-1.258208,0.525953,-5.508795,0.001065,,,,,,,,,,,,
1429,11.908333,0.007054,-0.982233,0.00055,-0.187535,-1.258493,0.52599,-5.508828,0.001109,,,,,,,,,,,,
1430,11.916667,0.006908,-0.981416,0.00051,-0.191768,-1.258739,0.525975,-5.50882,0.001082,,,,,,,,,,,,
1431,11.925,0.006768,-0.980571,0.000539,-0.196049,-1.259011,0.525998,-5.508858,0.001111,,,,,,,,,,,,
1432,11.933333,0.006652,-0.979705,0.000476,-0.200334,-1.259253,0.526023,-5.508882,0.00109,,,,,,,,,,,,
1433,11.941667,0.006464,-0.978835,0.000507,-0.204551,-1.259525,0.526071,-5.508913,0.001142,,,,,,,,,,,,
1434,11.95,0.006506,-0.977852,0.000268,-0.209198,-1.25978,0.526017,-5.509304,0.000844,,,,,,,,,,,,
1435,11.958333,0.006098,-0.977037,0.000481,-0.212984,-1.260098,0.526111,-5.508961,0.001175,,,,,,,,,,,,
1436,11.966667,0.006087,-0.976008,0.00027,-0.21765,-1.260249,0.526082,-5.509356,0.000926,,,,,,,,,,,,
1437,11.975,0.005781,-0.975145,0.000447,-0.22149,-1.260596,0.526145,-5.509025,0.00122,,,,,,,,,,,,
1438,11.983333,0.005746,-0.97409,0.000211,-0.226088,-1.260791,0.52611,-5.509386,0.000962,,,,,,,,,,,,
1439,11.991667,0.005361,-0.973187,0.000464,-0.229951,-1.26112,0.52617,-5.509053,0.00118,,,,,,,,,,,,
1440,12,0.005178,-0.972188,0.000441,-0.234143,-1.261382,0.526206,-5.509083,0.001219,,,,,,,,,,,,
1441,12.008333,0.005,-0.971161,0.000388,-0.238371,-1.261607,0.526235,-5.509122,0.001216,,,,,,,,,,,,
1442,12.016667,0.004819,-0.970131,0.000434,-0.242536,-1.261826,0.52625,-5.509118,0.001264,,,,,,,,,,,,
1443,12.025,0.00462,-0.969076,0.000451,-0.246719,-1.262079,0.526265,-5.509103,0.001239,,,,,,,,,,,,
1444,12.033333,0.004419,-0.967983,0.00037,-0.250978,-1.262288,0.526344,-5.509176,0.001277,,,,,,,,,,,,
1445,12.041667,0.004268,-0.966902,0.000326,-0.255112,-1.262551,0.526368,-5.509175,0.001263,,,,,,,,,,,,
1446,12.05,0.004061,-0.965722,0.000383,-0.259546,-1.262562,0.526335,-5.509203,0.000757,,,,,,,,,,,,
1447,12.058333,0.003841,-0.964595,0.00036,-0.263708,-1.262795,0.526379,-5.509194,0.000777,,,,,,,,,,,,
1448,12.066667,0.003681,-0.963438,0.00033,-0.267905,-1.263062,0.526437,-5.509164,0.000767,,,,,,,,,,,,
1449,12.075,0.003454,-0.962277,0.00031,-0.272051,-1.263342,0.526506,-5.509192,0.000767,,,,,,,,,,,,
1450,12.083333,0.00347,-0.961163,0.000194,-0.275961,-1.263746,0.526597,-5.509155,0.000778,,,,,,,,,,,,
1451,12.091667,0.003097,-0.959882,0.000232,-0.280387,-1.263754,0.52663,-5.50918,0.000791,,,,,,,,,,,,
1452,12.1,0.002909,-0.958657,0.000216,-0.284548,-1.263971,0.526676,-5.509214,0.000787,,,,,,,,,,,,
1453,12.108333,0.002846,-0.957332,0.000062,-0.288977,-1.264183,0.526699,-5.509443,0.000321,,,,,,,,,,,,
1454,12.116667,0.002555,-0.956176,0.000162,-0.292782,-1.264431,0.526797,-5.509204,0.000783,,,,,,,,,,,,
1455,12.125,0.002371,-0.954915,0.000151,-0.29687,-1.26456,0.526843,-5.509222,0.000844,,,,,,,,,,,,
1456,12.133333,0.002153,-0.953628,0.000088,-0.300979,-1.264912,0.526925,-5.509239,0.000872,,,,,,,,,,,,
1457,12.141667,0.002187,-0.952294,-0.000034,-0.305174,-1.265075,0.527011,-5.509242,0.000784,,,,,,,,,,,,
1458,12.15,0.001953,-0.950944,-0.000157,-0.309357,-1.265296,0.527002,-5.509189,0.000895,,,,,,,,,,,,
1459,12.158333,0.001828,-0.949615,-0.00018,-0.313413,-1.265495,0.527062,-5.509174,0.000896,,,,,,,,,,,,
1460,12.166667,0.001632,-0.948248,-0.000183,-0.317528,-1.265704,0.527117,-5.509211,0.000909,,,,,,,,,,,,
1461,12.175,0.001388,-0.946759,-0.000093,-0.321942,-1.265737,0.527173,-5.509487,0.000434,,,,,,,,,,,,
1462,12.183333,0.001221,-0.945442,-0.000069,-0.325788,-1.266053,0.527293,-5.509198,0.000857,,,,,,,,,,,,
1463,12.191667,0.001163,-0.944013,-0.000128,-0.329907,-1.266291,0.527398,-5.509221,0.000892,,,,,,,,,,,,
