Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-11 02.27.05.208 下午,Total Frames in Take,2808,Total Exported Frames,2808,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,0.000384,0.354820,0.003341,-0.934929,1.717104,0.532543,-6.811572,0.000663
1,0.008333,0.000478,0.354810,0.003363,-0.934933,1.716661,0.532545,-6.811260,0.000645
2,0.016667,0.000460,0.354857,0.003336,-0.934914,1.716253,0.532573,-6.810955,0.000629
3,0.025000,0.000566,0.354872,0.003366,-0.934909,1.715882,0.532635,-6.810653,0.000625
4,0.033333,0.000622,0.354869,0.003376,-0.934910,1.715493,0.532697,-6.810321,0.000637
5,0.041667,0.000187,0.355398,0.002699,-0.934711,1.714791,0.532593,-6.810120,0.000814
6,0.050000,0.000206,0.355423,0.002617,-0.934702,1.714392,0.532673,-6.809790,0.000828
7,0.058333,0.000767,0.354955,0.003250,-0.934878,1.714292,0.532900,-6.809324,0.000635
8,0.066667,0.000538,0.355106,0.002957,-0.934821,1.713812,0.532853,-6.809052,0.000719
9,0.075000,0.000913,0.354956,0.003230,-0.934877,1.713447,0.532957,-6.808659,0.000635
10,0.083333,0.000977,0.354998,0.003122,-0.934861,1.713028,0.533001,-6.808307,0.000643
11,0.091667,0.001086,0.355024,0.003113,-0.934851,1.712608,0.533092,-6.807982,0.000646
12,0.100000,0.001173,0.355022,0.003070,-0.934852,1.712190,0.533129,-6.807650,0.000630
13,0.108333,0.001314,0.355004,0.003063,-0.934859,1.711771,0.533147,-6.807303,0.000637
14,0.116667,0.001360,0.355077,0.003119,-0.934831,1.711343,0.533194,-6.806942,0.000644
15,0.125000,0.001389,0.355130,0.003091,-0.934811,1.710917,0.533280,-6.806597,0.000636
16,0.133333,0.001479,0.355166,0.003100,-0.934797,1.710507,0.533332,-6.806247,0.000644
17,0.141667,0.001594,0.355134,0.003043,-0.934809,1.710094,0.533364,-6.805870,0.000655
18,0.150000,0.001665,0.355202,0.003025,-0.934783,1.709671,0.533408,-6.805517,0.000649
19,0.158333,0.001276,0.355743,0.002289,-0.934580,1.708964,0.533304,-6.805301,0.000832
20,0.166667,0.001934,0.355278,0.002839,-0.934754,1.708843,0.533505,-6.804754,0.000659
21,0.175000,,,,,,,,
22,0.183333,0.002082,0.355326,0.002925,-0.934736,1.708004,0.533615,-6.804024,0.000650
23,0.191667,0.002052,0.355364,0.002853,-0.934722,1.707566,0.533660,-6.803677,0.000642
24,0.200000,0.002184,0.355419,0.002794,-0.934700,1.707097,0.533664,-6.803241,0.000634
25,0.208333,0.002292,0.355397,0.002740,-0.934709,1.706654,0.533664,-6.802863,0.000633
26,0.216667,0.002381,0.355419,0.002726,-0.934700,1.706227,0.533693,-6.802498,0.000644
27,0.225000,0.002031,0.355919,0.002084,-0.934512,1.705502,0.533584,-6.802226,0.000829
28,0.233333,0.002152,0.355923,0.002078,-0.934511,1.705007,0.533635,-6.801809,0.000823
