Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.05.31.139 下午,Total Frames in Take,1513,Total Exported Frames,1513,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.001497,0.393284,-0.000099,-0.919416,1.638895,0.532340,-6.439996,0.001800
1,0.008333,-0.001452,0.393325,-0.000095,-0.919399,1.639003,0.532321,-6.439905,0.001784
2,0.016667,-0.001395,0.393355,-0.000090,-0.919386,1.639123,0.532328,-6.439820,0.001776
3,0.025000,,,,,,,,
4,0.033333,-0.001272,0.393423,-0.000081,-0.919357,1.639396,0.532331,-6.439676,0.001766
5,0.041667,-0.001190,0.393457,-0.000054,-0.919343,1.639524,0.532310,-6.439593,0.001775
6,0.050000,-0.001116,0.393488,-0.000054,-0.919329,1.639634,0.532291,-6.439515,0.001791
7,0.058333,-0.001034,0.393497,-0.000043,-0.919325,1.639742,0.532255,-6.439431,0.001801
8,0.066667,-0.000961,0.393502,-0.000036,-0.919323,1.639833,0.532199,-6.439343,0.001820
9,0.075000,-0.000891,0.393492,-0.000016,-0.919328,1.639914,0.532136,-6.439266,0.001827
10,0.083333,-0.000817,0.393491,0.000018,-0.919328,1.640015,0.532106,-6.439183,0.001829
11,0.091667,-0.000745,0.393493,0.000046,-0.919327,1.640161,0.532119,-6.439102,0.001826
12,0.100000,-0.000658,0.393499,0.000086,-0.919325,1.640326,0.532141,-6.439015,0.001807
13,0.108333,-0.000573,0.393494,0.000069,-0.919327,1.640475,0.532162,-6.438924,0.001793
14,0.116667,-0.000495,0.393499,0.000069,-0.919325,1.640589,0.532164,-6.438828,0.001793
15,0.125000,-0.000404,0.393498,0.000065,-0.919325,1.640700,0.532165,-6.438716,0.001798
16,0.133333,-0.000324,0.393500,0.000061,-0.919325,1.640800,0.532169,-6.438605,0.001815
17,0.141667,-0.000230,0.393481,0.000068,-0.919333,1.640912,0.532178,-6.438490,0.001813
18,0.150000,,,,,,,,
19,0.158333,-0.000039,0.393464,0.000061,-0.919340,1.641055,0.532174,-6.438236,0.001839
20,0.166667,0.000048,0.393449,0.000057,-0.919346,1.641115,0.532190,-6.438114,0.001864
21,0.175000,0.000148,0.393435,0.000069,-0.919352,1.641193,0.532232,-6.437976,0.001853
22,0.183333,0.000251,0.393432,0.000069,-0.919354,1.641265,0.532262,-6.437825,0.001847
23,0.191667,0.000358,0.393442,0.000060,-0.919350,1.641338,0.532270,-6.437675,0.001818
24,0.200000,0.000453,0.393449,0.000056,-0.919346,1.641392,0.532276,-6.437511,0.001809
25,0.208333,0.000549,0.393463,0.000058,-0.919340,1.641471,0.532300,-6.437336,0.001795
26,0.216667,0.000652,0.393464,0.000042,-0.919340,1.641535,0.532329,-6.437153,0.001779
27,0.225000,0.000743,0.393465,0.000017,-0.919339,1.641574,0.532344,-6.436954,0.001774
28,0.233333,0.000814,0.393457,0.000005,-0.919343,1.641614,0.532358,-6.436754,0.001780
29,0.241667,0.000866,0.393461,-0.000023,-0.919341,1.641606,0.532353,-6.436542,0.001790
30,0.250000,0.000926,0.393451,-0.000072,-0.919345,1.641618,0.532371,-6.436318,0.001794
31,0.258333,0.000973,0.393457,-0.000099,-0.919343,1.641626,0.532408,-6.436073,0.001790
32,0.266667,0.000996,0.393485,-0.000129,-0.919331,1.641640,0.532464,-6.435804,0.001782
33,0.275000,0.001040,0.393492,-0.000163,-0.919328,1.641639,0.532519,-6.435533,0.001776
34,0.283333,0.001077,0.393493,-0.000196,-0.919327,1.641621,0.532579,-6.435250,0.001744
35,0.291667,0.001132,0.393499,-0.000238,-0.919324,1.641595,0.532638,-6.434933,0.001772
36,0.300000,0.001185,0.393512,-0.000293,-0.919319,1.641540,0.532694,-6.434606,0.001785
37,0.308333,0.001227,0.393525,-0.000323,-0.919313,1.641441,0.532751,-6.434269,0.001799
38,0.316667,0.001268,0.393547,-0.000350,-0.919304,1.641338,0.532797,-6.433924,0.001778
39,0.325000,0.001348,0.393539,-0.000346,-0.919307,1.641193,0.532834,-6.433566,0.001799
40,0.333333,0.001369,0.393558,-0.000360,-0.919299,1.641054,0.532891,-6.433213,0.001818
41,0.341667,0.001443,0.393570,-0.000402,-0.919293,1.640899,0.532950,-6.432874,0.001824
42,0.350000,0.001460,0.393586,-0.000437,-0.919287,1.640769,0.533024,-6.432518,0.001813
43,0.358333,0.001477,0.393608,-0.000464,-0.919277,1.640627,0.533087,-6.432152,0.001824
44,0.366667,0.001474,0.393611,-0.000544,-0.919276,1.640501,0.533150,-6.431766,0.001803
45,0.375000,0.001446,0.393641,-0.000614,-0.919263,1.640363,0.533202,-6.431377,0.001813
46,0.383333,0.001419,0.393666,-0.000686,-0.919252,1.640216,0.533244,-6.430962,0.001819
47,0.391667,0.001379,0.393725,-0.000748,-0.919227,1.640069,0.533294,-6.430577,0.001821
48,0.400000,0.001372,0.393736,-0.000749,-0.919222,1.639916,0.533342,-6.430189,0.001796
49,0.408333,0.001317,0.393784,-0.000760,-0.919202,1.639753,0.533395,-6.429807,0.001784
50,0.416667,0.001288,0.393845,-0.000791,-0.919175,1.639562,0.533449,-6.429421,0.001797
51,0.425000,0.001256,0.393862,-0.000830,-0.919168,1.639365,0.533504,-6.429032,0.001801
52,0.433333,0.001212,0.393880,-0.000887,-0.919161,1.639174,0.533589,-6.428635,0.001813
53,0.441667,0.001143,0.393910,-0.000947,-0.919148,1.639012,0.533678,-6.428228,0.001807
54,0.450000,0.001100,0.393956,-0.000966,-0.919128,1.638816,0.533729,-6.427796,0.001784
55,0.458333,0.001063,0.393964,-0.001022,-0.919125,1.638593,0.533800,-6.427385,0.001801
56,0.466667,0.001063,0.393961,-0.001068,-0.919126,1.638401,0.533851,-6.426978,0.001827
57,0.475000,0.001036,0.393983,-0.001063,-0.919116,1.638191,0.533903,-6.426550,0.001796
58,0.483333,0.000991,0.394060,-0.001039,-0.919084,1.637953,0.533953,-6.426122,0.001786
59,0.491667,0.000923,0.394116,-0.001072,-0.919060,1.637726,0.533996,-6.425705,0.001795
60,0.500000,0.000872,0.394191,-0.001155,-0.919027,1.637488,0.534045,-6.425265,0.001824
61,0.508333,0.000862,0.394232,-0.001168,-0.919010,1.637243,0.534070,-6.424805,0.001787
62,0.516667,0.000829,0.394264,-0.001149,-0.918996,1.637017,0.534114,-6.424353,0.001773
63,0.525000,0.000777,0.394297,-0.001148,-0.918982,1.636781,0.534172,-6.423917,0.001788
64,0.533333,0.000693,0.394322,-0.001119,-0.918971,1.636515,0.534204,-6.423474,0.001816
65,0.541667,0.000679,0.394345,-0.001066,-0.918962,1.636228,0.534201,-6.422992,0.001790
66,0.550000,0.000634,0.394383,-0.001091,-0.918945,1.635960,0.534189,-6.422555,0.001790
67,0.558333,0.000558,0.394464,-0.001095,-0.918911,1.635683,0.534209,-6.422083,0.001832
68,0.566667,0.000513,0.394552,-0.001079,-0.918873,1.635382,0.534186,-6.421580,0.001826
69,0.575000,0.000463,0.394621,-0.001078,-0.918843,1.635090,0.534200,-6.421082,0.001833
70,0.583333,0.000370,0.394670,-0.001056,-0.918822,1.634809,0.534212,-6.420590,0.001848
71,0.591667,0.000316,0.394741,-0.001016,-0.918792,1.634515,0.534221,-6.420112,0.001831
72,0.600000,0.000288,0.394767,-0.000951,-0.918781,1.634199,0.534240,-6.419625,0.001809
73,0.608333,0.000247,0.394781,-0.000919,-0.918775,1.633882,0.534264,-6.419128,0.001788
74,0.616667,0.000194,0.394870,-0.000914,-0.918736,1.633599,0.534265,-6.418596,0.001788
75,0.625000,0.000159,0.394942,-0.000887,-0.918706,1.633252,0.534250,-6.418077,0.001798
76,0.633333,0.000089,0.395035,-0.000845,-0.918666,1.632943,0.534238,-6.417538,0.001819
77,0.641667,0.000067,0.395135,-0.000796,-0.918622,1.632601,0.534199,-6.416987,0.001845
78,0.650000,0.000093,0.395159,-0.000687,-0.918612,1.632246,0.534158,-6.416472,0.001816
79,0.658333,0.000035,0.395216,-0.000593,-0.918588,1.631905,0.534160,-6.415923,0.001803
80,0.666667,-0.000008,0.395260,-0.000504,-0.918569,1.631577,0.534152,-6.415353,0.001773
