Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_012,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.17.58.632 下午,Total Frames in Take,1437,Total Exported Frames,1437,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.000886,0.890181,0.001118,-0.455605,1.671514,0.530212,-6.579639,0.001133
1,0.008333,-0.000497,0.890168,0.001253,-0.455630,1.671607,0.529833,-6.579537,0.001322
2,0.016667,-0.001031,0.890492,0.001946,-0.454994,1.671982,0.530078,-6.579023,0.001140
3,0.025000,-0.000823,0.890370,0.001869,-0.455233,1.671972,0.530165,-6.579296,0.001313
4,0.033333,-0.000700,0.890350,0.001927,-0.455273,1.671944,0.530190,-6.579358,0.001324
5,0.041667,-0.000602,0.890330,0.001966,-0.455312,1.671911,0.530217,-6.579405,0.001333
6,0.050000,-0.000617,0.890406,0.002135,-0.455161,1.671873,0.530174,-6.579227,0.001160
7,0.058333,-0.000513,0.890385,0.002144,-0.455203,1.671841,0.530207,-6.579274,0.001165
8,0.066667,-0.000153,0.889989,0.001384,-0.455980,1.671399,0.530494,-6.580047,0.001119
9,0.075000,-0.000323,0.890345,0.002118,-0.455281,1.671768,0.530296,-6.579367,0.001158
10,0.083333,-0.000201,0.890333,0.002058,-0.455305,1.671762,0.530350,-6.579399,0.001146
11,0.091667,-0.000086,0.890351,0.001992,-0.455271,1.671739,0.530407,-6.579433,0.001128
12,0.100000,0.000052,0.890381,0.001934,-0.455211,1.671718,0.530440,-6.579454,0.001124
13,0.108333,0.000171,0.890449,0.001886,-0.455080,1.671634,0.530449,-6.579454,0.001115
14,0.116667,0.000312,0.890550,0.001846,-0.454882,1.671537,0.530453,-6.579452,0.001120
15,0.125000,0.000429,0.890673,0.001773,-0.454641,1.671407,0.530461,-6.579416,0.001127
16,0.133333,0.000541,0.890804,0.001719,-0.454385,1.671270,0.530481,-6.579370,0.001142
17,0.141667,0.000928,0.890594,0.000881,-0.454797,1.670696,0.530755,-6.580020,0.001099
18,0.150000,0.001104,0.890751,0.000754,-0.454489,1.670510,0.530796,-6.579900,0.001120
19,0.158333,0.001227,0.890903,0.000589,-0.454192,1.670316,0.530854,-6.579751,0.001110
20,0.166667,0.001323,0.891007,0.000413,-0.453987,1.670124,0.530906,-6.579587,0.001091
21,0.175000,0.001448,0.891059,0.000225,-0.453884,1.669908,0.530952,-6.579390,0.001098
22,0.183333,0.001414,0.891455,0.000727,-0.453107,1.670059,0.530715,-6.578428,0.001138
23,0.191667,,,,,,,,
24,0.200000,0.001616,0.891442,0.000410,-0.453132,1.669531,0.530792,-6.577874,0.001170
25,0.208333,0.001806,0.891442,0.000308,-0.453131,1.669233,0.530790,-6.577557,0.001162
26,0.216667,0.002311,0.891031,-0.000567,-0.453937,1.668507,0.531011,-6.577963,0.001128
27,0.225000,0.002466,0.891036,-0.000689,-0.453925,1.668218,0.531030,-6.577597,0.001106
28,0.233333,0.002440,0.891068,-0.000965,-0.453862,1.668149,0.531133,-6.577076,0.001107
29,0.241667,0.002585,0.891116,-0.001036,-0.453766,1.667843,0.531114,-6.576653,0.001125
30,0.250000,0.002725,0.891168,-0.001099,-0.453665,1.667582,0.531115,-6.576222,0.001129
31,0.258333,0.002243,0.891437,-0.000680,-0.453138,1.667660,0.531435,-6.575494,0.001142
32,0.266667,0.002341,0.891461,-0.000735,-0.453090,1.667396,0.531442,-6.575099,0.001138
33,0.275000,0.002488,0.891497,-0.000818,-0.453019,1.667096,0.531453,-6.574651,0.001143
34,0.283333,0.002617,0.891517,-0.000913,-0.452978,1.666761,0.531421,-6.574217,0.001146
35,0.291667,0.002693,0.891523,-0.000912,-0.452966,1.666438,0.531399,-6.573791,0.001149
36,0.300000,0.003332,0.891270,-0.001426,-0.453458,1.665794,0.531052,-6.573654,0.001137
37,0.308333,0.002837,0.891527,-0.001000,-0.452958,1.665844,0.531354,-6.572814,0.001158
38,0.316667,0.002939,0.891505,-0.001099,-0.453000,1.665562,0.531335,-6.572341,0.001172
39,0.325000,0.003597,0.891254,-0.001654,-0.453487,1.664912,0.531023,-6.572163,0.001150
40,0.333333,0.003068,0.891521,-0.001308,-0.452966,1.664948,0.531329,-6.571341,0.001137
41,0.341667,0.003169,0.891543,-0.001410,-0.452922,1.664621,0.531322,-6.570862,0.001142
42,0.350000,0.003625,0.891675,-0.001104,-0.452660,1.664176,0.530715,-6.570100,0.001153
43,0.358333,0.003634,0.891695,-0.001180,-0.452620,1.663843,0.530661,-6.569539,0.001166
44,0.366667,0.003257,0.891624,-0.001617,-0.452763,1.663622,0.531224,-6.569226,0.001166
45,0.375000,0.003872,0.891405,-0.002148,-0.453186,1.662912,0.530849,-6.568974,0.001163
46,0.383333,0.003267,0.891681,-0.001716,-0.452649,1.662877,0.531093,-6.568055,0.001156
47,0.391667,0.003243,0.891707,-0.001767,-0.452597,1.662514,0.531024,-6.567487,0.001159
48,0.400000,0.003797,0.891450,-0.002284,-0.453097,1.661781,0.530620,-6.567226,0.001167
49,0.408333,0.003188,0.891741,-0.001844,-0.452531,1.661752,0.530865,-6.566276,0.001159
50,0.416667,0.003816,0.891475,-0.002159,-0.453049,1.660831,0.530431,-6.566159,0.001100
51,0.425000,0.003099,0.891760,-0.001892,-0.452494,1.661019,0.530716,-6.565027,0.001160
52,0.433333,0.003102,0.891771,-0.001908,-0.452472,1.660613,0.530622,-6.564359,0.001178
53,0.441667,0.003037,0.891792,-0.001932,-0.452431,1.660216,0.530531,-6.563729,0.001178
54,0.450000,0.002996,0.891828,-0.001976,-0.452360,1.659798,0.530426,-6.563039,0.001180
55,0.458333,0.002887,0.891840,-0.002025,-0.452337,1.659378,0.530348,-6.562364,0.001147
56,0.466667,0.002802,0.891865,-0.002038,-0.452289,1.658957,0.530302,-6.561665,0.001176
57,0.475000,0.003387,0.891617,-0.002361,-0.452772,1.657983,0.529847,-6.561473,0.001121
58,0.483333,0.002672,0.891882,-0.002044,-0.452255,1.658096,0.530170,-6.560333,0.001145
59,0.491667,0.002526,0.891905,-0.002128,-0.452211,1.657640,0.530103,-6.559628,0.001122
60,0.500000,0.002419,0.891915,-0.002154,-0.452192,1.657232,0.530054,-6.558924,0.001112
61,0.508333,0.002779,0.892057,-0.001801,-0.451910,1.656651,0.529361,-6.557926,0.001160
62,0.516667,0.002685,0.892070,-0.001802,-0.451885,1.656178,0.529258,-6.557235,0.001143
63,0.525000,0.002609,0.892099,-0.001832,-0.451829,1.655688,0.529139,-6.556477,0.001147
64,0.533333,0.002828,0.891737,-0.002525,-0.452538,1.654836,0.529302,-6.556469,0.001124
65,0.541667,0.003031,0.891770,-0.002448,-0.452472,1.654366,0.528737,-6.555538,0.001337
66,0.550000,0.002607,0.891775,-0.002557,-0.452463,1.653785,0.529060,-6.554934,0.001139
67,0.558333,0.002866,0.891799,-0.002490,-0.452415,1.653315,0.528517,-6.554034,0.001336
68,0.566667,0.002397,0.891807,-0.002604,-0.452403,1.652828,0.528895,-6.553408,0.001136
69,0.575000,0.002642,0.891857,-0.002535,-0.452303,1.652407,0.528362,-6.552440,0.001296
70,0.583333,0.001900,0.892241,-0.001922,-0.451552,1.652282,0.528482,-6.551047,0.001137
71,0.591667,0.001897,0.892152,-0.002065,-0.451726,1.651774,0.528467,-6.550497,0.001318
72,0.600000,0.001723,0.892283,-0.001982,-0.451469,1.651266,0.528299,-6.549397,0.001158
73,0.608333,0.001680,0.892227,-0.002095,-0.451580,1.650706,0.528293,-6.548813,0.001315
74,0.616667,0.001435,0.892365,-0.001981,-0.451309,1.650177,0.528186,-6.547699,0.001146
75,0.625000,0.001626,0.891985,-0.002701,-0.452054,1.649236,0.528347,-6.547604,0.001116
76,0.633333,0.001478,0.892028,-0.002730,-0.451969,1.648654,0.528258,-6.546723,0.001119
77,0.641667,0.001113,0.892449,-0.002024,-0.451143,1.648513,0.527980,-6.545118,0.001140
78,0.650000,0.001211,0.892101,-0.002844,-0.451825,1.647608,0.528201,-6.544921,0.001113
79,0.658333,0.000857,0.892492,-0.002205,-0.451057,1.647428,0.527885,-6.543334,0.001152
80,0.666667,0.000611,0.892520,-0.002176,-0.451003,1.646847,0.527860,-6.542433,0.001153
