7.431827422641644095e-57
-3.585557331042298525e-54
3.709138559813862266e-52
4.511106684842682853e-50
-3.197850398706998008e-48
-9.860514795644921613e-46
-5.123940599830731752e-44
1.064185174651273684e-41
2.255131251687468843e-39
1.152643785060550446e-37
-2.435467342111516353e-35
-5.461007270701691837e-33
-3.150408845156265015e-31
5.672527880480520050e-29
1.335399376153895778e-26
6.670402248386726577e-25
-1.663322127621669692e-22
-3.127460495827451945e-20
-1.170941671856821836e-19
5.743198880152690068e-16
4.483828708120685035e-14
-8.321634628199083253e-12
-1.096452662420236105e-09
1.560832389545744458e-07
1.457613705132070861e-05
-4.220571993887078759e-03
3.893191517448564842e-01
-1.968055184347718622e+01
5.848767470073877348e+02
-9.645262007718112727e+03
6.850831161932610848e+04
