Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_023,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 09.45.16.920 下午,Total Frames in Take,5786,Total Exported Frames,5786,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,0.004726,-0.702406,0.000743,-0.711761,-1.762053,0.528194,-5.945851,0.000518
1,0.008333,0.004778,-0.702324,0.000741,-0.711841,-1.761757,0.528232,-5.945846,0.000528
2,0.016667,0.004895,-0.702244,0.000780,-0.711919,-1.761450,0.528242,-5.945826,0.000539
3,0.025000,0.004992,-0.702157,0.000832,-0.712004,-1.761172,0.528259,-5.945796,0.000543
4,0.033333,0.005109,-0.702078,0.000880,-0.712082,-1.760848,0.528250,-5.945755,0.000565
5,0.041667,0.005242,-0.701949,0.000746,-0.712207,-1.760687,0.527859,-5.945824,0.001023
6,0.050000,0.005330,-0.701862,0.000798,-0.712293,-1.760406,0.527846,-5.945805,0.001022
7,0.058333,0.005378,-0.701834,0.000991,-0.712320,-1.759953,0.528209,-5.945686,0.000555
8,0.066667,0.005456,-0.701739,0.001025,-0.712413,-1.759616,0.528208,-5.945675,0.000569
9,0.075000,0.005552,-0.701649,0.001040,-0.712500,-1.759284,0.528207,-5.945647,0.000571
10,0.083333,0.005604,-0.701517,0.001040,-0.712630,-1.758929,0.528217,-5.945638,0.000561
11,0.091667,0.005654,-0.701420,0.001009,-0.712725,-1.758588,0.528218,-5.945601,0.000562
12,0.100000,0.005680,-0.701332,0.001012,-0.712812,-1.758243,0.528237,-5.945596,0.000574
13,0.108333,0.005790,-0.701248,0.001070,-0.712894,-1.757911,0.528209,-5.945555,0.000562
14,0.116667,0.005826,-0.701178,0.001115,-0.712962,-1.757519,0.528199,-5.945513,0.000553
15,0.125000,0.005834,-0.701041,0.001156,-0.713096,-1.757111,0.528194,-5.945497,0.000547
16,0.133333,0.005872,-0.700941,0.001163,-0.713194,-1.756765,0.528171,-5.945473,0.000545
17,0.141667,0.005918,-0.700858,0.001144,-0.713276,-1.756400,0.528152,-5.945455,0.000548
18,0.150000,0.005938,-0.700755,0.001125,-0.713376,-1.756030,0.528125,-5.945433,0.000552
19,0.158333,0.005926,-0.700590,0.001024,-0.713539,-1.755588,0.528113,-5.945452,0.000547
20,0.166667,0.005886,-0.700477,0.000974,-0.713651,-1.755148,0.528118,-5.945421,0.000563
21,0.175000,0.005842,-0.700403,0.000973,-0.713723,-1.754716,0.528128,-5.945386,0.000577
22,0.183333,,,,,,,,
23,0.191667,0.005796,-0.700165,0.000941,-0.713957,-1.753876,0.528154,-5.945322,0.000582
24,0.200000,0.005793,-0.700050,0.000906,-0.714070,-1.753455,0.528146,-5.945289,0.000589
25,0.208333,0.005788,-0.699923,0.000830,-0.714195,-1.753022,0.528151,-5.945249,0.000578
26,0.216667,0.005738,-0.699788,0.000800,-0.714327,-1.752586,0.528152,-5.945220,0.000582
27,0.225000,0.005692,-0.699631,0.000737,-0.714482,-1.752130,0.528136,-5.945196,0.000566
28,0.233333,0.005674,-0.699544,0.000719,-0.714567,-1.751682,0.528101,-5.945153,0.000573
29,0.241667,0.005654,-0.699425,0.000682,-0.714683,-1.751255,0.528076,-5.945122,0.000568
30,0.250000,0.005573,-0.699303,0.000642,-0.714803,-1.750800,0.528077,-5.945085,0.000572
31,0.258333,0.005528,-0.699151,0.000538,-0.714953,-1.750299,0.528050,-5.945077,0.000577
32,0.266667,0.005480,-0.699016,0.000458,-0.715085,-1.749846,0.528031,-5.945064,0.000568
33,0.275000,0.005446,-0.698884,0.000405,-0.715214,-1.749399,0.528010,-5.945049,0.000568
34,0.283333,0.005349,-0.698734,0.000368,-0.715361,-1.748876,0.528016,-5.945041,0.000585
35,0.291667,0.005273,-0.698637,0.000308,-0.715457,-1.748394,0.527997,-5.945004,0.000598
36,0.300000,0.005208,-0.698513,0.000262,-0.715579,-1.747903,0.527961,-5.944965,0.000615
37,0.308333,0.005105,-0.698331,0.000141,-0.715757,-1.747434,0.527935,-5.944938,0.000592
38,0.316667,0.005031,-0.698173,0.000090,-0.715911,-1.746943,0.527880,-5.944902,0.000574
39,0.325000,0.004995,-0.698043,0.000006,-0.716039,-1.746420,0.527807,-5.944861,0.000586
40,0.333333,0.004944,-0.697908,-0.000054,-0.716170,-1.745886,0.527759,-5.944833,0.000589
41,0.341667,0.004877,-0.697763,-0.000145,-0.716312,-1.745340,0.527729,-5.944815,0.000588
42,0.350000,0.004783,-0.697606,-0.000270,-0.716465,-1.744819,0.527740,-5.944802,0.000599
43,0.358333,0.004662,-0.697454,-0.000349,-0.716615,-1.744302,0.527763,-5.944776,0.000615
44,0.366667,0.004576,-0.697278,-0.000406,-0.716786,-1.743828,0.527739,-5.944747,0.000614
45,0.375000,0.004502,-0.697114,-0.000460,-0.716946,-1.743346,0.527705,-5.944715,0.000621
46,0.383333,0.004444,-0.696969,-0.000520,-0.717087,-1.742854,0.527642,-5.944675,0.000622
47,0.391667,0.004335,-0.696802,-0.000577,-0.717250,-1.742293,0.527597,-5.944637,0.000607
48,0.400000,0.004234,-0.696642,-0.000623,-0.717407,-1.741774,0.527558,-5.944602,0.000591
49,0.408333,0.004143,-0.696491,-0.000657,-0.717553,-1.741236,0.527517,-5.944571,0.000608
50,0.416667,0.004027,-0.696303,-0.000703,-0.717736,-1.740689,0.527480,-5.944558,0.000605
51,0.425000,0.003950,-0.696170,-0.000736,-0.717866,-1.740156,0.527463,-5.944527,0.000617
52,0.433333,0.003875,-0.696031,-0.000853,-0.718001,-1.739598,0.527426,-5.944493,0.000613
53,0.441667,0.003818,-0.695876,-0.000965,-0.718151,-1.739036,0.527390,-5.944463,0.000635
54,0.450000,0.003745,-0.695719,-0.000980,-0.718304,-1.738536,0.527340,-5.944430,0.000651
55,0.458333,0.003650,-0.695534,-0.000988,-0.718484,-1.737991,0.527291,-5.944403,0.000643
56,0.466667,0.003556,-0.695347,-0.001021,-0.718665,-1.737462,0.527248,-5.944398,0.000643
57,0.475000,0.003502,-0.695160,-0.001251,-0.718846,-1.737082,0.526832,-5.944470,0.001087
58,0.483333,0.003430,-0.695037,-0.001158,-0.718965,-1.736330,0.527221,-5.944316,0.000616
59,0.491667,0.003374,-0.694873,-0.001187,-0.719124,-1.735720,0.527196,-5.944275,0.000639
60,0.500000,0.003251,-0.694696,-0.001184,-0.719295,-1.735194,0.527192,-5.944249,0.000646
61,0.508333,0.003155,-0.694520,-0.001149,-0.719466,-1.734647,0.527174,-5.944227,0.000635
62,0.516667,0.003081,-0.694324,-0.001148,-0.719655,-1.734040,0.527137,-5.944219,0.000650
63,0.525000,0.003011,-0.694165,-0.001282,-0.719808,-1.733459,0.527119,-5.944197,0.000654
64,0.533333,0.002956,-0.693993,-0.001327,-0.719974,-1.732893,0.527087,-5.944197,0.000660
65,0.541667,0.002916,-0.693818,-0.001311,-0.720143,-1.732281,0.527091,-5.944190,0.000687
66,0.550000,0.002830,-0.693653,-0.001289,-0.720303,-1.731730,0.527084,-5.944144,0.000710
67,0.558333,0.002788,-0.693451,-0.001239,-0.720498,-1.731200,0.527040,-5.944101,0.000672
68,0.566667,0.002693,-0.693246,-0.001329,-0.720695,-1.730639,0.527001,-5.944139,0.000676
69,0.575000,0.002615,-0.693013,-0.001517,-0.720919,-1.730171,0.526588,-5.944241,0.001129
70,0.583333,0.002579,-0.692888,-0.001345,-0.721039,-1.729383,0.526920,-5.944129,0.000702
71,0.591667,0.002567,-0.692736,-0.001308,-0.721185,-1.728781,0.526929,-5.944137,0.000721
72,0.600000,0.002497,-0.692575,-0.001308,-0.721341,-1.728197,0.526938,-5.944150,0.000741
73,0.608333,0.002366,-0.692362,-0.001388,-0.721545,-1.727552,0.526979,-5.944170,0.000736
74,0.616667,0.002324,-0.692137,-0.001570,-0.721760,-1.727126,0.526590,-5.944292,0.001153
75,0.625000,0.002272,-0.691977,-0.001512,-0.721914,-1.726558,0.526584,-5.944297,0.001163
76,0.633333,0.001754,-0.691834,-0.001547,-0.722053,-1.726261,0.526489,-5.944479,0.001458
77,0.641667,0.002206,-0.691651,-0.001176,-0.722227,-1.725168,0.526918,-5.944161,0.000720
