Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_026,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-11 04.07.17.031 下午,Total Frames in Take,4926,Total Exported Frames,4926,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188","3BFF0C49E20A11EB1371DA7D1A00D188"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,0.004446,-0.724069,0.000536,-0.689713,-1.476072,0.524203,-5.881455,0.001208
1,0.008333,0.004187,-0.722178,0.000627,-0.691694,-1.476113,0.524214,-5.881365,0.001235
2,0.016667,0.003785,-0.720059,0.000766,-0.693903,-1.476347,0.524348,-5.881456,0.001291
3,0.025000,0.003544,-0.718066,0.000853,-0.695965,-1.476400,0.524372,-5.881389,0.001319
4,0.033333,0.003534,-0.715758,0.000657,-0.698339,-1.476110,0.524397,-5.881620,0.000804
5,0.041667,0.003253,-0.713707,0.000764,-0.700436,-1.476207,0.524409,-5.881587,0.000782
6,0.050000,0.003067,-0.711631,0.000821,-0.702546,-1.476253,0.524453,-5.881577,0.000789
7,0.058333,0.002833,-0.709526,0.000950,-0.704673,-1.476292,0.524493,-5.881547,0.000820
8,0.066667,0.003308,-0.708401,-0.000240,-0.705802,-1.476351,0.523874,-5.880752,0.001341
9,0.075000,0.003117,-0.706282,-0.000175,-0.707923,-1.476394,0.523888,-5.880697,0.001339
10,0.083333,0.002841,-0.704087,-0.000066,-0.710108,-1.476426,0.523888,-5.880674,0.001326
11,0.091667,0.002235,-0.701144,0.001035,-0.713016,-1.476886,0.524366,-5.881330,0.001140
12,0.100000,0.002269,-0.699067,0.000537,-0.715053,-1.476637,0.524200,-5.881276,0.001063
13,0.108333,0.002013,-0.696776,0.000698,-0.717286,-1.476679,0.524224,-5.881320,0.001047
14,0.116667,0.001844,-0.694523,0.000670,-0.719468,-1.476736,0.524190,-5.881310,0.001064
15,0.125000,0.001983,-0.691971,0.000771,-0.721923,-1.476452,0.524185,-5.881445,0.000566
16,0.133333,0.001776,-0.689627,0.000814,-0.724162,-1.476469,0.524194,-5.881398,0.000536
17,0.141667,0.001587,-0.687286,0.000876,-0.726385,-1.476524,0.524191,-5.881366,0.000539
18,0.150000,0.001337,-0.684885,0.000935,-0.728649,-1.476615,0.524168,-5.881361,0.000518
19,0.158333,0.001276,-0.682455,0.001028,-0.730925,-1.476701,0.524182,-5.881391,0.000531
20,0.166667,0.001087,-0.680023,0.001110,-0.733189,-1.476782,0.524193,-5.881389,0.000535
21,0.175000,0.000957,-0.677612,0.001078,-0.735418,-1.476985,0.524114,-5.881394,0.000456
22,0.183333,0.000687,-0.675087,0.001143,-0.737737,-1.476845,0.524078,-5.881352,0.000522
23,0.191667,0.000365,-0.672823,0.001375,-0.739802,-1.477217,0.524156,-5.881294,0.001104
24,0.200000,0.000233,-0.670282,0.001421,-0.742105,-1.477321,0.524153,-5.881315,0.001057
25,0.208333,0.000214,-0.667686,0.001507,-0.744441,-1.477380,0.524161,-5.881306,0.001097
26,0.216667,,,,,,,,
27,0.225000,-0.000119,-0.662245,0.001614,-0.749286,-1.477445,0.524140,-5.881563,0.001053
