Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_012,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-11 01.31.25.083 下午,Total Frames in Take,1169,Total Exported Frames,1169,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.000549,0.915413,-0.002143,-0.402509,1.722265,0.533914,-6.524985,0.001370
1,0.008333,-0.000520,0.915357,-0.002161,-0.402636,1.721607,0.533854,-6.523956,0.001374
2,0.016667,-0.000464,0.915340,-0.002366,-0.402674,1.720959,0.533846,-6.522893,0.001327
3,0.025000,-0.000352,0.915288,-0.002484,-0.402792,1.720263,0.533808,-6.521805,0.001370
4,0.033333,-0.000195,0.915241,-0.002568,-0.402899,1.719522,0.533755,-6.520774,0.001393
5,0.041667,-0.000126,0.915195,-0.002628,-0.403003,1.718783,0.533706,-6.519685,0.001350
6,0.050000,-0.000046,0.915155,-0.002845,-0.403092,1.718082,0.533661,-6.518583,0.001321
7,0.058333,0.000178,0.915103,-0.003043,-0.403210,1.717338,0.533671,-6.517511,0.001394
8,0.066667,0.000243,0.915048,-0.003126,-0.403332,1.716571,0.533615,-6.516419,0.001372
9,0.075000,-0.000404,0.915295,-0.002866,-0.402774,1.715309,0.533319,-6.515415,0.001469
10,0.083333,-0.000313,0.915252,-0.003085,-0.402869,1.714614,0.533292,-6.514330,0.001480
11,0.091667,0.000585,0.914906,-0.003715,-0.403649,1.714303,0.533591,-6.513083,0.001356
12,0.100000,0.000585,0.914861,-0.003905,-0.403751,1.713510,0.533585,-6.511983,0.001349
13,0.108333,-0.000092,0.915099,-0.003630,-0.403214,1.712307,0.533281,-6.510956,0.001511
14,0.116667,0.000757,0.914776,-0.004328,-0.403937,1.712018,0.533585,-6.509653,0.001315
15,0.125000,0.000847,0.914736,-0.004437,-0.404028,1.711173,0.533557,-6.508517,0.001337
16,0.133333,0.000831,0.914676,-0.004616,-0.404160,1.710441,0.533544,-6.507370,0.001374
17,0.141667,0.000668,0.914566,-0.005269,-0.404402,1.709285,0.533467,-6.506370,0.001464
18,0.150000,0.000891,0.914579,-0.004954,-0.404376,1.708777,0.533533,-6.504980,0.001347
19,0.158333,0.000970,0.914532,-0.005122,-0.404480,1.708001,0.533543,-6.503779,0.001381
20,0.166667,0.000860,0.914506,-0.005271,-0.404538,1.707169,0.533558,-6.502573,0.001362
21,0.175000,0.000906,0.914424,-0.005454,-0.404719,1.706381,0.533556,-6.501350,0.001367
22,0.183333,0.000920,0.914405,-0.005529,-0.404761,1.705513,0.533526,-6.500113,0.001336
23,0.191667,0.000903,0.914372,-0.005623,-0.404835,1.704606,0.533513,-6.498875,0.001358
24,0.200000,,,,,,,,
25,0.208333,0.000884,0.914279,-0.005859,-0.405042,1.702939,0.533424,-6.496373,0.001339
26,0.216667,0.000841,0.914229,-0.005889,-0.405154,1.702032,0.533416,-6.495061,0.001373
27,0.225000,0.000794,0.914190,-0.006027,-0.405240,1.701148,0.533388,-6.493808,0.001358
28,0.233333,0.000699,0.914163,-0.006013,-0.405301,1.700297,0.533341,-6.492486,0.001350
29,0.241667,0.000632,0.914108,-0.006089,-0.405425,1.699416,0.533349,-6.491141,0.001366
30,0.250000,0.000597,0.914081,-0.006155,-0.405485,1.698510,0.533309,-6.489837,0.001328
31,0.258333,-0.000278,0.914337,-0.005636,-0.404915,1.697101,0.533008,-6.488574,0.001493
32,0.266667,0.000377,0.913987,-0.006180,-0.405695,1.696759,0.533301,-6.487149,0.001371
33,0.275000,0.000382,0.913954,-0.006234,-0.405769,1.695839,0.533252,-6.485779,0.001334
34,0.283333,0.000203,0.913931,-0.006238,-0.405822,1.694955,0.533274,-6.484414,0.001496
35,0.291667,0.000146,0.913863,-0.006201,-0.405974,1.694067,0.533246,-6.482963,0.001360
36,0.300000,-0.000049,0.913839,-0.006157,-0.406030,1.693134,0.533219,-6.481561,0.001316
37,0.308333,-0.000065,0.913814,-0.006162,-0.406086,1.692224,0.533178,-6.480170,0.001467
38,0.316667,-0.000921,0.914074,-0.005566,-0.405509,1.690731,0.532837,-6.478826,0.001492
39,0.325000,-0.000307,0.913755,-0.005970,-0.406221,1.690381,0.533094,-6.477288,0.001350
40,0.333333,-0.000335,0.913722,-0.006035,-0.406295,1.689479,0.533049,-6.475856,0.001474
41,0.341667,-0.000485,0.913680,-0.005798,-0.406392,1.688453,0.533041,-6.474344,0.001396
42,0.350000,-0.000549,0.913647,-0.005738,-0.406468,1.687555,0.533004,-6.472864,0.001372
43,0.358333,-0.000710,0.913611,-0.005614,-0.406551,1.686596,0.533004,-6.471366,0.001409
44,0.366667,-0.000779,0.913572,-0.005587,-0.406637,1.685699,0.532986,-6.469861,0.001376
45,0.375000,-0.001622,0.913851,-0.005064,-0.406016,1.684178,0.532650,-6.468466,0.001514
46,0.383333,-0.000986,0.913518,-0.005367,-0.406761,1.683826,0.532942,-6.466832,0.001373
47,0.391667,-0.001101,0.913490,-0.005360,-0.406825,1.682886,0.532911,-6.465317,0.001332
48,0.400000,-0.001132,0.913473,-0.005110,-0.406866,1.681930,0.532871,-6.463790,0.001362
49,0.408333,-0.001404,0.913197,-0.005426,-0.407480,1.680389,0.532703,-6.462787,0.001235
50,0.416667,-0.001314,0.913394,-0.004979,-0.407045,1.680045,0.532841,-6.460696,0.001346
51,0.425000,-0.001585,0.913310,-0.005338,-0.407227,1.678741,0.532727,-6.459358,0.001461
52,0.433333,-0.002297,0.913647,-0.004628,-0.406475,1.677401,0.532460,-6.457778,0.001579
53,0.441667,-0.001487,0.913320,-0.004635,-0.407213,1.677178,0.532736,-6.456016,0.001368
54,0.450000,-0.001793,0.913229,-0.004962,-0.407412,1.675835,0.532626,-6.454638,0.001451
55,0.458333,-0.002419,0.913573,-0.004245,-0.406646,1.674548,0.532329,-6.453033,0.001611
56,0.466667,-0.001555,0.913262,-0.004251,-0.407349,1.674284,0.532640,-6.451242,0.001344
57,0.475000,-0.001660,0.913235,-0.004147,-0.407409,1.673277,0.532645,-6.449630,0.001406
58,0.483333,-0.001831,0.912959,-0.004415,-0.408022,1.671718,0.532394,-6.448589,0.001250
59,0.491667,-0.002116,0.913022,-0.004749,-0.407877,1.670750,0.532530,-6.446942,0.001312
60,0.500000,-0.001727,0.913151,-0.004103,-0.407597,1.670405,0.532557,-6.444861,0.001482
61,0.508333,-0.002467,0.913457,-0.003266,-0.406914,1.668872,0.532232,-6.443308,0.001513
62,0.516667,-0.001977,0.912847,-0.004184,-0.408277,1.667843,0.532357,-6.442159,0.001240
63,0.525000,-0.001961,0.913022,-0.004217,-0.407884,1.667163,0.532402,-6.440185,0.001468
64,0.533333,-0.001738,0.913077,-0.003594,-0.407767,1.666494,0.532489,-6.438337,0.001387
65,0.541667,-0.001902,0.912982,-0.004108,-0.407975,1.665192,0.532385,-6.436921,0.001467
66,0.550000,-0.002090,0.912834,-0.004473,-0.408300,1.663999,0.532446,-6.435608,0.001309
67,0.558333,-0.002392,0.913313,-0.003098,-0.407239,1.662996,0.532131,-6.433546,0.001467
68,0.566667,-0.001581,0.913008,-0.003652,-0.407923,1.662575,0.532410,-6.431828,0.001454
69,0.575000,-0.001545,0.912976,-0.003500,-0.407996,1.661574,0.532375,-6.430166,0.001388
70,0.583333,-0.002243,0.913268,-0.003001,-0.407342,1.659971,0.532029,-6.428598,0.001479
71,0.591667,-0.001885,0.912662,-0.004083,-0.408691,1.658688,0.532167,-6.427695,0.000840
72,0.600000,-0.001488,0.912837,-0.003597,-0.408305,1.658358,0.532302,-6.425455,0.001275
73,0.608333,-0.001710,0.912647,-0.004056,-0.408724,1.656689,0.532118,-6.424379,0.000826
74,0.616667,-0.001752,0.912586,-0.004130,-0.408859,1.655721,0.532133,-6.422740,0.000828
75,0.625000,-0.001664,0.912701,-0.004319,-0.408602,1.654930,0.532209,-6.420776,0.001314
76,0.633333,-0.001581,0.912588,-0.004162,-0.408855,1.653650,0.532050,-6.419384,0.000803
77,0.641667,-0.001548,0.912671,-0.004361,-0.408669,1.652876,0.532139,-6.417458,0.001310
78,0.650000,-0.000388,0.912245,-0.004323,-0.409623,1.653323,0.532662,-6.415275,0.001576
79,0.658333,-0.000448,0.912454,-0.004619,-0.409154,1.651425,0.532494,-6.413849,0.001460
80,0.666667,-0.000377,0.912444,-0.004683,-0.409174,1.650389,0.532494,-6.412158,0.001481
81,0.675000,-0.000230,0.912208,-0.004526,-0.409702,1.650187,0.532595,-6.410276,0.001555
82,0.683333,-0.000173,0.912169,-0.004489,-0.409789,1.649207,0.532671,-6.408546,0.001645
83,0.691667,-0.000235,0.912409,-0.004921,-0.409250,1.647213,0.532425,-6.407149,0.001466
84,0.700000,-0.000210,0.912397,-0.005024,-0.409276,1.646150,0.532430,-6.405473,0.001476
85,0.708333,-0.000000,0.912149,-0.004818,-0.409830,1.645936,0.532543,-6.403550,0.001592
86,0.716667,0.000029,0.912120,-0.004855,-0.409895,1.644910,0.532532,-6.401828,0.001689
87,0.725000,0.000189,0.912113,-0.004854,-0.409910,1.643822,0.532503,-6.400130,0.001710
88,0.733333,0.000295,0.912099,-0.004960,-0.409939,1.642756,0.532427,-6.398435,0.001667
89,0.741667,0.000217,0.912357,-0.005371,-0.409359,1.640774,0.532253,-6.397004,0.001480
90,0.750000,0.000980,0.911753,-0.004947,-0.410708,1.640940,0.532533,-6.394912,0.001876
91,0.758333,0.000424,0.912309,-0.005553,-0.409466,1.638606,0.532199,-6.393626,0.001486
92,0.766667,0.000634,0.912094,-0.005386,-0.409946,1.638373,0.532361,-6.391657,0.001600
93,0.775000,0.000699,0.912099,-0.005436,-0.409934,1.637292,0.532337,-6.389954,0.001553
94,0.783333,0.000600,0.912291,-0.005867,-0.409501,1.635318,0.532192,-6.388442,0.001508
95,0.791667,0.000836,0.912055,-0.005621,-0.410029,1.635090,0.532295,-6.386488,0.001580
96,0.800000,0.000951,0.912003,-0.005555,-0.410146,1.634009,0.532298,-6.384715,0.001678
97,0.808333,0.001039,0.911978,-0.005738,-0.410198,1.632906,0.532270,-6.382978,0.001717
98,0.816667,0.001560,0.911672,-0.005604,-0.410877,1.632085,0.532353,-6.381135,0.001852
99,0.825000,0.001162,0.911949,-0.005868,-0.410259,1.630683,0.532241,-6.379494,0.001719
100,0.833333,0.001134,0.912216,-0.006313,-0.409659,1.628671,0.532036,-6.378044,0.001461
101,0.841667,0.001159,0.912187,-0.006346,-0.409724,1.627527,0.532035,-6.376286,0.001488
102,0.850000,0.001252,0.912168,-0.006535,-0.409762,1.626454,0.532017,-6.374543,0.001479
103,0.858333,0.001914,0.911611,-0.006009,-0.411006,1.626488,0.532291,-6.372372,0.001851
104,0.866667,0.001526,0.911873,-0.006335,-0.410421,1.625044,0.532138,-6.370735,0.001683
105,0.875000,0.001557,0.912133,-0.006720,-0.409836,1.623021,0.531957,-6.369255,0.001455
106,0.883333,0.001535,0.912124,-0.006778,-0.409857,1.621807,0.531911,-6.367502,0.001502
107,0.891667,0.001792,0.911861,-0.006514,-0.410444,1.621609,0.532075,-6.365441,0.001665
108,0.900000,0.001750,0.912092,-0.006907,-0.409924,1.619506,0.531890,-6.363971,0.001492
109,0.908333,0.001918,0.911828,-0.006632,-0.410514,1.619321,0.532039,-6.361901,0.001711
110,0.916667,0.001939,0.912065,-0.006970,-0.409982,1.617254,0.531882,-6.360395,0.001501
111,0.925000,0.001974,0.912044,-0.007021,-0.410029,1.616115,0.531847,-6.358584,0.001512
112,0.933333,0.000986,0.912107,-0.006735,-0.409895,1.614155,0.531346,-6.357346,0.000863
113,0.941667,0.001194,0.912223,-0.006961,-0.409634,1.613206,0.531431,-6.355236,0.001317
114,0.950000,0.001136,0.912083,-0.006773,-0.409947,1.611838,0.531334,-6.353730,0.000860
115,0.958333,0.001303,0.912194,-0.006968,-0.409697,1.610858,0.531411,-6.351618,0.001340
116,0.966667,0.001366,0.912172,-0.007040,-0.409744,1.609778,0.531394,-6.349812,0.001320
117,0.975000,0.001211,0.912036,-0.006998,-0.410048,1.608340,0.531361,-6.348289,0.000879
118,0.983333,0.001456,0.912147,-0.007099,-0.409799,1.607420,0.531386,-6.346173,0.001275
119,0.991667,0.001289,0.911992,-0.007069,-0.410146,1.606017,0.531385,-6.344650,0.000887
120,1.000000,0.001529,0.912097,-0.007093,-0.409911,1.605119,0.531399,-6.342542,0.001268
121,1.008333,0.001453,0.911961,-0.007053,-0.410213,1.603745,0.531391,-6.341020,0.000848
122,1.016667,0.000855,0.912411,-0.006602,-0.409221,1.602159,0.531066,-6.338908,0.001263
123,1.025000,0.001566,0.911967,-0.006944,-0.410203,1.601323,0.531310,-6.337362,0.000825
124,1.033333,0.001630,0.912032,-0.007102,-0.410055,1.600411,0.531358,-6.335250,0.001341
125,1.041667,0.001709,0.912038,-0.007089,-0.410040,1.599189,0.531349,-6.333404,0.001318
126,1.050000,0.001703,0.912023,-0.007205,-0.410073,1.598016,0.531356,-6.331579,0.001321
127,1.058333,0.001672,0.911984,-0.007099,-0.410162,1.596922,0.531346,-6.329731,0.001334
128,1.066667,0.001761,0.911999,-0.007198,-0.410125,1.595651,0.531357,-6.327904,0.001325
129,1.075000,0.001699,0.911952,-0.007125,-0.410232,1.594529,0.531355,-6.326052,0.001318
130,1.083333,0.001742,0.911977,-0.007198,-0.410175,1.593298,0.531386,-6.324201,0.001302
131,1.091667,0.002224,0.912132,-0.006401,-0.409841,1.592755,0.531433,-6.321880,0.001455
132,1.100000,0.001671,0.911922,-0.007227,-0.410298,1.591020,0.531417,-6.320485,0.001296
133,1.108333,0.001987,0.911832,-0.006647,-0.410506,1.589749,0.531248,-6.318677,0.001255
134,1.116667,0.002172,0.912090,-0.006341,-0.409936,1.589204,0.531428,-6.316275,0.001437
135,1.125000,0.001985,0.911996,-0.006723,-0.410140,1.587626,0.531328,-6.314604,0.001497
