Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_005,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.09.09.103 下午,Total Frames in Take,1742,Total Exported Frames,1742,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.004040,0.925600,-0.003435,0.378466,1.654549,0.530942,-6.767917,0.001643
1,0.008333,-0.003911,0.925189,-0.001692,0.379484,1.654088,0.530594,-6.768037,0.001767
2,0.016667,-0.003826,0.925155,-0.001651,0.379566,1.653409,0.530659,-6.767759,0.001797
3,0.025000,-0.003947,0.925474,-0.003329,0.378775,1.652493,0.531087,-6.767078,0.001649
4,0.033333,-0.003915,0.925438,-0.003253,0.378866,1.651800,0.531116,-6.766785,0.001616
5,0.041667,-0.003706,0.925030,-0.001410,0.379873,1.651328,0.530761,-6.766866,0.001694
6,0.050000,-0.003596,0.924966,-0.001372,0.380030,1.650605,0.530801,-6.766604,0.001738
7,0.058333,-0.003511,0.924924,-0.001332,0.380133,1.649964,0.530835,-6.766333,0.001752
8,0.066667,-0.003439,0.924896,-0.001290,0.380202,1.649290,0.530892,-6.766050,0.001740
9,0.075000,-0.003326,0.924880,-0.001219,0.380243,1.648553,0.530978,-6.765725,0.001727
10,0.083333,-0.003449,0.925197,-0.002956,0.379460,1.647588,0.531408,-6.765043,0.001677
11,0.091667,-0.003239,0.924754,-0.001066,0.380551,1.647077,0.531086,-6.765095,0.001783
12,0.100000,-0.003074,0.924773,-0.001323,0.380504,1.646626,0.531429,-6.765086,0.001230
13,0.108333,-0.002984,0.924712,-0.001264,0.380653,1.645896,0.531457,-6.764761,0.001203
14,0.116667,-0.002925,0.924674,-0.001272,0.380747,1.645115,0.531476,-6.764415,0.001200
15,0.125000,-0.003113,0.924934,-0.002695,0.380106,1.643865,0.531593,-6.763399,0.001660
16,0.133333,-0.002796,0.924598,-0.001132,0.380933,1.643568,0.531611,-6.763726,0.001222
17,0.141667,-0.002793,0.924497,-0.000899,0.381179,1.642541,0.531411,-6.763058,0.001748
18,0.150000,-0.002886,0.924830,-0.002555,0.380360,1.641575,0.531825,-6.762340,0.001644
19,0.158333,-0.002777,0.924784,-0.002500,0.380474,1.640803,0.531877,-6.761993,0.001674
20,0.166667,,,,,,,,
21,0.175000,-0.000900,0.924604,-0.002773,0.380918,1.639629,0.532886,-6.761572,0.001349
22,0.183333,-0.002521,0.924672,-0.002371,0.380748,1.638398,0.532099,-6.760848,0.001642
23,0.191667,-0.002447,0.924597,-0.002291,0.380931,1.637618,0.532167,-6.760487,0.001690
24,0.200000,-0.002341,0.924560,-0.002365,0.381023,1.636811,0.532211,-6.760067,0.001669
25,0.208333,-0.000583,0.924404,-0.002701,0.381406,1.636378,0.533135,-6.760033,0.001340
26,0.216667,-0.002062,0.924118,-0.000708,0.382102,1.635370,0.531897,-6.759690,0.001742
27,0.225000,-0.001980,0.924087,-0.000736,0.382176,1.634561,0.532001,-6.759307,0.001759
28,0.233333,-0.001955,0.924069,-0.000860,0.382220,1.633995,0.532341,-6.759250,0.001239
29,0.241667,-0.001932,0.924030,-0.000854,0.382316,1.633179,0.532395,-6.758869,0.001273
30,0.250000,-0.000365,0.924216,-0.002621,0.381861,1.632264,0.533460,-6.758078,0.001362
31,0.258333,-0.001855,0.923916,-0.000645,0.382590,1.631254,0.532262,-6.757742,0.001747
32,0.266667,-0.002023,0.924216,-0.002361,0.381858,1.630185,0.532679,-6.756962,0.001713
33,0.275000,-0.001820,0.923807,-0.000651,0.382853,1.629527,0.532397,-6.756875,0.001805
34,0.283333,-0.001845,0.923757,-0.000673,0.382974,1.628676,0.532448,-6.756437,0.001756
35,0.291667,-0.001960,0.924090,-0.002409,0.382163,1.627583,0.532867,-6.755644,0.001617
36,0.300000,-0.001798,0.923676,-0.000549,0.383171,1.626940,0.532583,-6.755635,0.001718
37,0.308333,-0.001819,0.923620,-0.000588,0.383306,1.626085,0.532629,-6.755242,0.001727
38,0.316667,-0.000271,0.923824,-0.002625,0.382807,1.625403,0.533929,-6.754802,0.001333
39,0.325000,-0.000303,0.923808,-0.002731,0.382846,1.624456,0.533956,-6.754397,0.001357
40,0.333333,-0.001818,0.923599,-0.001112,0.383353,1.623632,0.532997,-6.754335,0.001243
41,0.341667,-0.001835,0.923549,-0.001144,0.383474,1.622770,0.533062,-6.753937,0.001287
42,0.350000,-0.001936,0.923431,-0.000944,0.383757,1.621630,0.532855,-6.753170,0.001785
43,0.358333,-0.000423,0.923640,-0.002944,0.383249,1.620930,0.534167,-6.752709,0.001344
44,0.366667,-0.002228,0.923715,-0.002758,0.383064,1.619608,0.533310,-6.751961,0.001663
45,0.375000,-0.002110,0.923314,-0.001111,0.384038,1.618952,0.532977,-6.751942,0.001776
46,0.383333,-0.002108,0.923287,-0.001082,0.384104,1.618071,0.533061,-6.751510,0.001775
47,0.391667,-0.000586,0.923496,-0.003080,0.383594,1.617362,0.534363,-6.751032,0.001336
48,0.400000,-0.002412,0.923583,-0.002958,0.383379,1.615990,0.533461,-6.750307,0.001660
49,0.408333,-0.002478,0.923521,-0.002964,0.383529,1.615070,0.533446,-6.749900,0.001686
50,0.416667,-0.002343,0.923110,-0.001249,0.384528,1.614372,0.533108,-6.749832,0.001747
51,0.425000,-0.000868,0.923332,-0.003477,0.383986,1.613638,0.534431,-6.749376,0.001370
52,0.433333,-0.002605,0.923089,-0.001739,0.384573,1.612760,0.533438,-6.749331,0.001267
53,0.441667,-0.002629,0.923062,-0.001772,0.384639,1.611846,0.533525,-6.748887,0.001261
54,0.450000,-0.002678,0.923044,-0.001838,0.384682,1.610914,0.533575,-6.748455,0.001242
55,0.458333,-0.001147,0.923178,-0.003606,0.384354,1.609904,0.534595,-6.747704,0.001374
56,0.466667,-0.002896,0.922970,-0.001956,0.384857,1.609000,0.533584,-6.747600,0.001202
57,0.475000,-0.003029,0.922882,-0.001737,0.385067,1.607823,0.533303,-6.746861,0.001767
58,0.483333,-0.003177,0.923211,-0.003463,0.384265,1.606671,0.533668,-6.746056,0.001682
59,0.491667,-0.001411,0.923044,-0.003796,0.384672,1.606129,0.534629,-6.745946,0.001347
60,0.500000,-0.001506,0.923000,-0.003744,0.384778,1.605122,0.534607,-6.745495,0.001374
61,0.508333,-0.003189,0.922725,-0.001949,0.385442,1.604008,0.533315,-6.745058,0.001751
62,0.516667,-0.003263,0.922754,-0.002284,0.385368,1.603302,0.533619,-6.744973,0.001257
63,0.525000,-0.001720,0.922903,-0.004090,0.385006,1.602261,0.534658,-6.744230,0.001413
64,0.533333,-0.001813,0.922889,-0.004057,0.385040,1.601300,0.534608,-6.743745,0.001391
65,0.541667,-0.003440,0.922613,-0.002169,0.385706,1.600160,0.533321,-6.743340,0.001761
66,0.550000,-0.003631,0.922951,-0.003896,0.384881,1.598947,0.533669,-6.742480,0.001621
67,0.558333,-0.001895,0.922752,-0.004120,0.385368,1.598346,0.534568,-6.742400,0.001349
68,0.566667,-0.001898,0.922719,-0.004205,0.385447,1.597355,0.534564,-6.741921,0.001371
69,0.575000,-0.003486,0.922445,-0.002129,0.386107,1.596210,0.533273,-6.741451,0.001760
70,0.583333,-0.003472,0.922395,-0.002128,0.386227,1.595185,0.533261,-6.740997,0.001744
71,0.591667,-0.001866,0.922598,-0.004231,0.385736,1.594374,0.534575,-6.740551,0.001383
72,0.600000,-0.001957,0.922586,-0.004227,0.385763,1.593395,0.534548,-6.740068,0.001376
73,0.608333,-0.003544,0.922394,-0.002506,0.386227,1.592490,0.533476,-6.739933,0.001227
74,0.616667,-0.003535,0.922300,-0.002331,0.386451,1.591134,0.533184,-6.739133,0.001786
75,0.625000,-0.001851,0.922480,-0.004210,0.386016,1.590339,0.534422,-6.738641,0.001390
76,0.633333,-0.001800,0.922467,-0.004244,0.386048,1.589359,0.534416,-6.738130,0.001384
77,0.641667,-0.003438,0.922195,-0.002334,0.386703,1.588090,0.533143,-6.737636,0.001742
78,0.650000,-0.003421,0.922154,-0.002256,0.386803,1.587102,0.533126,-6.737150,0.001763
79,0.658333,-0.001635,0.922348,-0.004204,0.386334,1.586299,0.534408,-6.736645,0.001376
80,0.666667,-0.001500,0.922341,-0.004222,0.386352,1.585282,0.534373,-6.736152,0.001414
