Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_015,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-07-11 02.38.06.167 下午,Total Frames in Take,1291,Total Exported Frames,1291,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local
64,0.533333,0.003296,-0.437936,0.004563,-0.898989,1.615388,0.531924,-6.742908,0.001137,,,,,,,,,,,,
65,0.541667,0.003113,-0.437173,0.00339,-0.899366,1.614049,0.531275,-6.742612,0.000876,,,,,,,,,,,,
66,0.55,0.003429,-0.438127,0.004857,-0.898894,1.614025,0.532097,-6.741181,0.001132,,,,,,,,,,,,
67,0.558333,0.003343,-0.437943,0.004116,-0.898987,1.613004,0.531558,-6.740664,0.001,,,,,,,,,,,,
68,0.566667,0.003554,-0.438438,0.00462,-0.898742,1.612764,0.532048,-6.739462,0.00113,,,,,,,,,,,,
69,0.575,0.003659,-0.43861,0.004634,-0.898658,1.612114,0.532106,-6.738577,0.001105,,,,,,,,,,,,
70,0.583333,0.003508,-0.437806,0.003472,-0.899056,1.610754,0.531425,-6.738219,0.000877,,,,,,,,,,,,
71,0.591667,0.003588,-0.437922,0.003424,-0.898999,1.610063,0.531443,-6.737361,0.000881,,,,,,,,,,,,
72,0.6,0.003869,-0.438686,0.004129,-0.898623,1.609901,0.531927,-6.736056,0.000798,,,,,,,,,,,,
73,0.608333,0.003802,-0.438648,0.004032,-0.898642,1.608943,0.531748,-6.735341,0.000987,,,,,,,,,,,,
74,0.616667,0.00412,-0.439203,0.00486,-0.898365,1.608599,0.532347,-6.734073,0.001116,,,,,,,,,,,,
75,0.625,0.004041,-0.438652,0.003515,-0.898641,1.60753,0.531728,-6.733535,0.000851,,,,,,,,,,,,
76,0.633333,0.004196,-0.439202,0.004056,-0.89837,1.607069,0.532044,-6.732426,0.000784,,,,,,,,,,,,
77,0.641667,0.004312,-0.439541,0.004777,-0.898199,1.606456,0.532484,-6.731308,0.001147,,,,,,,,,,,,
78,0.65,0.004468,-0.439745,0.004818,-0.898099,1.605757,0.532465,-6.730349,0.001097,,,,,,,,,,,,
79,0.658333,0.004414,-0.439783,0.00475,-0.898081,1.605015,0.532482,-6.729413,0.001124,,,,,,,,,,,,
80,0.666667,0.004575,-0.439756,0.003912,-0.898097,1.604199,0.532163,-6.728654,0.000796,,,,,,,,,,,,
81,0.675,0.004538,-0.43983,0.004,-0.898061,1.603463,0.532179,-6.727685,0.000757,,,,,,,,,,,,
82,0.683333,0.004443,-0.439822,0.003928,-0.898065,1.602445,0.532013,-6.726906,0.000981,,,,,,,,,,,,
83,0.691667,0.004753,-0.440394,0.004322,-0.897782,1.602113,0.532447,-6.72557,0.001108,,,,,,,,,,,,
84,0.7,0.004805,-0.440506,0.004304,-0.897726,1.601372,0.532503,-6.72461,0.001122,,,,,,,,,,,,
85,0.708333,0.004739,-0.440333,0.003842,-0.897814,1.600178,0.532048,-6.723934,0.000952,,,,,,,,,,,,
86,0.716667,0.004915,-0.440813,0.004311,-0.897575,1.599845,0.532507,-6.722613,0.001109,,,,,,,,,,,,
87,0.725,0.004912,-0.440628,0.003818,-0.897668,1.598958,0.532329,-6.721801,0.000786,,,,,,,,,,,,
88,0.733333,0.005015,-0.441061,0.004228,-0.897453,1.598345,0.532597,-6.720606,0.001122,,,,,,,,,,,,
89,0.741667,0.005061,-0.441181,0.004227,-0.897394,1.597587,0.532592,-6.71958,0.001118,,,,,,,,,,,,
90,0.75,0.004821,-0.4408,0.003621,-0.897585,1.596409,0.532212,-6.718935,0.00099,,,,,,,,,,,,
91,0.758333,0.004989,-0.44113,0.003695,-0.897422,1.595871,0.532392,-6.717716,0.000796,,,,,,,,,,,,
92,0.766667,0.005037,-0.441257,0.003751,-0.897359,1.595115,0.532427,-6.716702,0.000812,,,,,,,,,,,,
93,0.775,0.004946,-0.440858,0.003075,-0.897558,1.594057,0.532222,-6.715868,0.000867,,,,,,,,,,,,
94,0.783333,0.004913,-0.441012,0.002954,-0.897483,1.593305,0.532218,-6.714818,0.000896,,,,,,,,,,,,
95,0.791667,0.004943,-0.441151,0.003058,-0.897414,1.592503,0.532212,-6.713765,0.000876,,,,,,,,,,,,
96,0.8,0.004974,-0.441267,0.003025,-0.897357,1.591743,0.532271,-6.712727,0.000885,,,,,,,,,,,,
97,0.808333,0.004974,-0.441359,0.002947,-0.897312,1.590965,0.532279,-6.711651,0.000906,,,,,,,,,,,,
98,0.816667,0.004957,-0.441501,0.003029,-0.897242,1.590208,0.532288,-6.710559,0.000894,,,,,,,,,,,,
99,0.825,0.005083,-0.44218,0.003626,-0.896904,1.58971,0.532547,-6.709283,0.000832,,,,,,,,,,,,
100,0.833333,0.005094,-0.44229,0.003613,-0.89685,1.588968,0.532568,-6.708194,0.000807,,,,,,,,,,,,
101,0.841667,0.004967,-0.442268,0.00356,-0.896862,1.587918,0.532337,-6.707271,0.001029,,,,,,,,,,,,
102,0.85,0.004875,-0.442404,0.003583,-0.896796,1.587119,0.532373,-6.70619,0.001034,,,,,,,,,,,,
103,0.858333,0.004856,-0.442541,0.003653,-0.896728,1.586372,0.53238,-6.705098,0.001016,,,,,,,,,,,,
104,0.866667,0.005166,-0.443133,0.004166,-0.896431,1.58608,0.532847,-6.703651,0.001162,,,,,,,,,,,,
105,0.875,0.004831,-0.442824,0.003693,-0.896588,1.584887,0.53243,-6.702888,0.00101,,,,,,,,,,,,
106,0.883333,0.004811,-0.442939,0.003743,-0.896531,1.584087,0.532431,-6.701767,0.001032,,,,,,,,,,,,
107,0.891667,0.004758,-0.443035,0.003761,-0.896484,1.583354,0.532438,-6.70066,0.001026,,,,,,,,,,,,
108,0.9,0.004795,-0.443244,0.003793,-0.89638,1.582617,0.532445,-6.69953,0.000999,,,,,,,,,,,,
109,0.908333,0.004833,-0.4435,0.003974,-0.896253,1.582138,0.532713,-6.698245,0.000821,,,,,,,,,,,,
110,0.916667,0.004829,-0.443819,0.004703,-0.896091,1.581432,0.533069,-6.696953,0.001157,,,,,,,,,,,,
111,0.925,0.004814,-0.444063,0.004474,-0.895972,1.580749,0.532914,-6.695835,0.001268,,,,,,,,,,,,
112,0.933333,0.004656,-0.443383,0.00349,-0.896313,1.579589,0.532543,-6.69502,0.000872,,,,,,,,,,,,
113,0.941667,0.004548,-0.443492,0.003523,-0.89626,1.578831,0.532529,-6.69393,0.000887,,,,,,,,,,,,
114,0.95,0.004607,-0.443709,0.003636,-0.896152,1.578113,0.532525,-6.692738,0.000874,,,,,,,,,,,,
115,0.958333,0.004621,-0.444303,0.004157,-0.895855,1.57765,0.532746,-6.691394,0.000842,,,,,,,,,,,,
116,0.966667,0.004406,-0.443867,0.00366,-0.896074,1.576578,0.532565,-6.69045,0.000885,,,,,,,,,,,,
117,0.975,0.00437,-0.444034,0.003833,-0.895991,1.575848,0.532588,-6.689275,0.000903,,,,,,,,,,,,
118,0.983333,0.004616,-0.444785,0.004608,-0.895614,1.575474,0.532965,-6.687769,0.0012,,,,,,,,,,,,
119,0.991667,0.004543,-0.445019,0.00459,-0.895498,1.574865,0.532927,-6.686611,0.001147,,,,,,,,,,,,
120,1,0.004525,-0.445008,0.004836,-0.895502,1.574024,0.533041,-6.685431,0.001198,,,,,,,,,,,,
121,1.008333,0.004569,-0.445186,0.004872,-0.895413,1.573272,0.53302,-6.684219,0.001169,,,,,,,,,,,,
122,1.016667,0.004111,-0.444981,0.004522,-0.895519,1.572146,0.532704,-6.683352,0.001054,,,,,,,,,,,,
123,1.025,0.004418,-0.445545,0.004868,-0.895236,1.57191,0.53302,-6.681854,0.001116,,,,,,,,,,,,
124,1.033333,0.004491,-0.445566,0.005075,-0.895223,1.571071,0.533131,-6.680677,0.001169,,,,,,,,,,,,
125,1.041667,0.004416,-0.445832,0.004903,-0.895092,1.57041,0.533056,-6.679423,0.001105,,,,,,,,,,,,
126,1.05,0.004259,-0.445953,0.004996,-0.895032,1.569689,0.53309,-6.678263,0.001106,,,,,,,,,,,,
127,1.058333,0.004289,-0.445963,0.0052,-0.895026,1.568841,0.533179,-6.677062,0.001183,,,,,,,,,,,,
128,1.066667,0.004291,-0.446089,0.005125,-0.894963,1.568117,0.533246,-6.675828,0.001151,,,,,,,,,,,,
129,1.075,0.004115,-0.446212,0.005132,-0.894903,1.567255,0.53318,-6.674583,0.00124,,,,,,,,,,,,
130,1.083333,0.004173,-0.446388,0.005288,-0.894814,1.566614,0.533287,-6.673392,0.001179,,,,,,,,,,,,
131,1.091667,0.004186,-0.446527,0.005293,-0.894745,1.565846,0.53333,-6.672132,0.001139,,,,,,,,,,,,
132,1.1,0.004102,-0.446598,0.005265,-0.89471,1.564991,0.533268,-6.670886,0.00123,,,,,,,,,,,,
133,1.108333,0.004229,-0.446894,0.005387,-0.894561,1.564312,0.533314,-6.669595,0.001117,,,,,,,,,,,,
134,1.116667,0.00402,-0.446681,0.004801,-0.894671,1.563378,0.533139,-6.668478,0.001224,,,,,,,,,,,,
135,1.125,0.003883,-0.446676,0.004814,-0.894674,1.56248,0.533103,-6.667252,0.001256,,,,,,,,,,,,
136,1.133333,0.004124,-0.447004,0.004919,-0.894509,1.561845,0.533168,-6.665947,0.001189,,,,,,,,,,,,
137,1.141667,0.00412,-0.447173,0.004887,-0.894425,1.561057,0.533227,-6.664632,0.001181,,,,,,,,,,,,
138,1.15,0.004126,-0.44731,0.004798,-0.894357,1.560289,0.533247,-6.663397,0.001191,,,,,,,,,,,,
139,1.158333,0.004007,-0.447224,0.004676,-0.894401,1.559156,0.533021,-6.662273,0.001289,,,,,,,,,,,,
140,1.166667,0.004234,-0.448029,0.005299,-0.893993,1.558904,0.533432,-6.660718,0.001118,,,,,,,,,,,,
141,1.175,0.004249,-0.447792,0.004824,-0.894115,1.55786,0.533329,-6.659527,0.001143,,,,,,,,,,,,
142,1.183333,0.004267,-0.448232,0.005135,-0.893892,1.556741,0.532758,-6.65839,0.001029,,,,,,,,,,,,
143,1.191667,0.004369,-0.448268,0.004863,-0.893875,1.555959,0.532824,-6.657064,0.000769,,,,,,,,,,,,
144,1.2,0.00445,-0.448163,0.004491,-0.89393,1.555136,0.532809,-6.655807,0.001103,,,,,,,,,,,,
145,1.208333,0.004559,-0.44881,0.005069,-0.893601,1.554595,0.532958,-6.654356,0.00094,,,,,,,,,,,,
146,1.216667,0.004472,-0.448945,0.004953,-0.893535,1.553806,0.533013,-6.653049,0.000896,,,,,,,,,,,,
147,1.225,0.004472,-0.448598,0.004339,-0.893712,1.552654,0.532855,-6.651873,0.001098,,,,,,,,,,,,
148,1.233333,0.004528,-0.448807,0.004343,-0.893607,1.551833,0.532867,-6.650544,0.001071,,,,,,,,,,,,
149,1.241667,0.004455,-0.448815,0.004128,-0.893604,1.550664,0.532726,-6.649297,0.000778,,,,,,,,,,,,
150,1.25,0.004658,-0.449347,0.004568,-0.893334,1.55012,0.532929,-6.647848,0.000814,,,,,,,,,,,,
151,1.258333,0.004538,-0.449121,0.004051,-0.89345,1.548984,0.532817,-6.646635,0.000816,,,,,,,,,,,,
152,1.266667,0.004546,-0.44928,0.003988,-0.893371,1.548177,0.532828,-6.645319,0.000793,,,,,,,,,,,,
153,1.275,0.004691,-0.449479,0.003962,-0.89327,1.547323,0.532831,-6.643954,0.000775,,,,,,,,,,,,
154,1.283333,0.004695,-0.449605,0.003891,-0.893207,1.546451,0.532815,-6.642595,0.000824,,,,,,,,,,,,
155,1.291667,0.004668,-0.44983,0.003915,-0.893093,1.545322,0.532697,-6.641325,0.000531,,,,,,,,,,,,
156,1.3,0.00472,-0.450026,0.003882,-0.892995,1.544449,0.532693,-6.639986,0.000539,,,,,,,,,,,,
157,1.308333,0.004795,-0.450128,0.003701,-0.892944,1.543898,0.532849,-6.638549,0.000845,,,,,,,,,,,,
158,1.316667,0.004818,-0.450293,0.003761,-0.89286,1.54277,0.532727,-6.63728,0.000539,,,,,,,,,,,,
159,1.325,0.004836,-0.450499,0.00373,-0.892756,1.541919,0.532745,-6.635908,0.000546,,,,,,,,,,,,
160,1.333333,0.005002,-0.450689,0.003595,-0.89266,1.541274,0.532861,-6.634438,0.000791,,,,,,,,,,,,
161,1.341667,0.005084,-0.450901,0.003561,-0.892552,1.540412,0.532848,-6.633055,0.00077,,,,,,,,,,,,
162,1.35,0.00514,-0.451021,0.003441,-0.892492,1.539504,0.532837,-6.631695,0.000782,,,,,,,,,,,,
163,1.358333,0.005263,-0.451191,0.003364,-0.892406,1.53886,0.53291,-6.630258,0.000719,,,,,,,,,,,,
164,1.366667,0.005302,-0.451764,0.003841,-0.892113,1.538042,0.533004,-6.628839,0.00082,,,,,,,,,,,,
165,1.375,0.005154,-0.45157,0.003426,-0.892215,1.536687,0.532709,-6.627633,0.000522,,,,,,,,,,,,
166,1.383333,0.005301,-0.452079,0.003723,-0.891954,1.53635,0.532983,-6.626036,0.00081,,,,,,,,,,,,
167,1.391667,0.005292,-0.451911,0.003229,-0.892041,1.535168,0.532843,-6.624719,0.000791,,,,,,,,,,,,
168,1.4,0.005452,-0.45243,0.003596,-0.891776,1.534597,0.532959,-6.623217,0.000824,,,,,,,,,,,,
169,1.408333,0.00541,-0.452261,0.003174,-0.891863,1.533415,0.532821,-6.621895,0.000793,,,,,,,,,,,,
170,1.416667,0.005446,-0.452454,0.003141,-0.891766,1.532536,0.532832,-6.620471,0.000767,,,,,,,,,,,,
171,1.425,0.005465,-0.452645,0.003121,-0.891668,1.531679,0.532818,-6.619051,0.000753,,,,,,,,,,,,
172,1.433333,0.005452,-0.452814,0.003092,-0.891583,1.530747,0.532844,-6.617652,0.000776,,,,,,,,,,,,
173,1.441667,0.005508,-0.45304,0.003088,-0.891468,1.529909,0.532844,-6.616209,0.000778,,,,,,,,,,,,
174,1.45,0.005394,-0.45325,0.003201,-0.891362,1.529013,0.532752,-6.614832,0.000789,,,,,,,,,,,,
175,1.458333,0.005365,-0.45343,0.003069,-0.891271,1.527884,0.532658,-6.613444,0.000541,,,,,,,,,,,,
176,1.466667,0.005504,-0.453512,0.002987,-0.891228,1.52722,0.532751,-6.611934,0.000794,,,,,,,,,,,,
177,1.475,0.005436,-0.453652,0.002914,-0.891158,1.526304,0.532702,-6.610466,0.000815,,,,,,,,,,,,
178,1.483333,0.005389,-0.45381,0.002878,-0.891077,1.525418,0.5327,-6.609013,0.000813,,,,,,,,,,,,
179,1.491667,0.005524,-0.454397,0.003279,-0.890776,1.524771,0.532812,-6.607464,0.000875,,,,,,,,,,,,
180,1.5,0.005397,-0.454182,0.002818,-0.890888,1.523585,0.53269,-6.606123,0.000812,,,,,,,,,,,,
181,1.508333,0.005489,-0.454586,0.003022,-0.890681,1.52298,0.532771,-6.604558,0.000886,,,,,,,,,,,,
182,1.516667,0.005555,-0.454783,0.002993,-0.89058,1.522052,0.532743,-6.603133,0.000896,,,,,,,,,,,,
183,1.525,0.005367,-0.454722,0.002743,-0.890613,1.520873,0.532631,-6.601754,0.000806,,,,,,,,,,,,
184,1.533333,0.005421,-0.454915,0.002752,-0.890514,1.519947,0.532554,-6.600272,0.00079,,,,,,,,,,,,
185,1.541667,0.005496,-0.455309,0.002915,-0.890312,1.519272,0.532663,-6.598688,0.000888,,,,,,,,,,,,
186,1.55,0.005552,-0.455898,0.003303,-0.890009,1.518658,0.53279,-6.597092,0.000743,,,,,,,,,,,,
187,1.558333,0.005465,-0.455672,0.002867,-0.890127,1.517417,0.532577,-6.595713,0.000876,,,,,,,,,,,,
188,1.566667,0.005504,-0.455868,0.002767,-0.890026,1.516478,0.532615,-6.594216,0.000889,,,,,,,,,,,,
189,1.575,0.005545,-0.456103,0.002764,-0.889905,1.515569,0.532555,-6.592718,0.000856,,,,,,,,,,,,
190,1.583333,0.005504,-0.456241,0.002821,-0.889835,1.514662,0.532528,-6.591227,0.000849,,,,,,,,,,,,
191,1.591667,0.005571,-0.456313,0.002544,-0.889798,1.5136,0.532467,-6.589757,0.000853,,,,,,,,,,,,
192,1.6,0.005521,-0.456578,0.002738,-0.889662,1.512766,0.532498,-6.588219,0.000847,,,,,,,,,,,,
193,1.608333,0.005473,-0.456655,0.002521,-0.889623,1.511739,0.532412,-6.586781,0.000794,,,,,,,,,,,,
194,1.616667,0.005494,-0.456916,0.002587,-0.889489,1.510863,0.532456,-6.585215,0.000838,,,,,,,,,,,,
195,1.625,0.005456,-0.457069,0.002611,-0.889411,1.509899,0.532388,-6.583726,0.000857,,,,,,,,,,,,
196,1.633333,0.005393,-0.457255,0.00246,-0.889316,1.508962,0.532405,-6.582207,0.00085,,,,,,,,,,,,
197,1.641667,0.005454,-0.457436,0.002444,-0.889222,1.507989,0.532344,-6.580714,0.000877,,,,,,,,,,,,
198,1.65,0.005367,-0.457599,0.002439,-0.889139,1.507015,0.532356,-6.579188,0.000882,,,,,,,,,,,,
199,1.658333,0.005411,-0.45778,0.002372,-0.889046,1.506044,0.532338,-6.577693,0.000852,,,,,,,,,,,,
200,1.666667,0.005599,-0.45836,0.00286,-0.888744,1.505354,0.532437,-6.576085,0.000774,,,,,,,,,,,,
201,1.675,0.005356,-0.458098,0.002309,-0.888883,1.504059,0.532275,-6.574646,0.000883,,,,,,,,,,,,
202,1.683333,0.005571,-0.458703,0.002735,-0.888568,1.503326,0.532358,-6.573013,0.000747,,,,,,,,,,,,
203,1.691667,0.005504,-0.458418,0.002105,-0.888717,1.501926,0.532053,-6.571633,0.000829,,,,,,,,,,,,
204,1.7,0.005453,-0.458685,0.002124,-0.88858,1.501082,0.532164,-6.570036,0.000875,,,,,,,,,,,,
205,1.708333,0.005542,-0.458862,0.002123,-0.888488,1.500023,0.53211,-6.568517,0.000898,,,,,,,,,,,,
206,1.716667,0.005533,-0.459098,0.002098,-0.888366,1.499058,0.532094,-6.566998,0.000884,,,,,,,,,,,,
207,1.725,0.005668,-0.459304,0.002027,-0.888259,1.498125,0.532127,-6.565468,0.000848,,,,,,,,,,,,
208,1.733333,0.005709,-0.459449,0.002055,-0.888184,1.497103,0.5321,-6.56395,0.000887,,,,,,,,,,,,
209,1.741667,0.005709,-0.459628,0.002021,-0.888091,1.496127,0.532129,-6.562392,0.00083,,,,,,,,,,,,
210,1.75,0.005914,-0.460232,0.002464,-0.887775,1.495428,0.532267,-6.56077,0.000741,,,,,,,,,,,,
211,1.758333,0.005783,-0.459978,0.001964,-0.887909,1.494117,0.532111,-6.559315,0.000852,,,,,,,,,,,,
212,1.766667,0.005899,-0.460106,0.001759,-0.887843,1.493028,0.532031,-6.557796,0.000795,,,,,,,,,,,,
213,1.775,0.005923,-0.460268,0.001739,-0.887758,1.492001,0.53198,-6.556285,0.000831,,,,,,,,,,,,
214,1.783333,0.005936,-0.460492,0.001714,-0.887643,1.491,0.531992,-6.554738,0.00084,,,,,,,,,,,,
