Format Version,1.23,Take Name,Take 2021-06-13 06.40.43 PM_039,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-06-13 09.08.30.913 下午,Total Frames in Take,5382,Total Exported Frames,5382,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker1,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker2,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker3,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker4,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker5,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker6,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker7,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker8,OASES_USV:Marker9,OASES_USV:Marker9,OASES_USV:Marker9
,ID,"2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","2318D923CC3111EB1371DA7D1A00BA88","35760E0","35760E0","35760E0","71274D88CC4811EB1371DA7D1A00BA88","71274D88CC4811EB1371DA7D1A00BA88","71274D88CC4811EB1371DA7D1A00BA88","35BFF70","35BFF70","35BFF70","71274D83CC4811EB1371DA7D1A00BA88","71274D83CC4811EB1371DA7D1A00BA88","71274D83CC4811EB1371DA7D1A00BA88","35D25F0","35D25F0","35D25F0","71274D9CCC4811EB1371DA7D1A00BA88","71274D9CCC4811EB1371DA7D1A00BA88","71274D9CCC4811EB1371DA7D1A00BA88","350A5C0","350A5C0","350A5C0","35C11F0","35C11F0","35C11F0","35CC7C0","35CC7C0","35CC7C0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.015607,-0.690270,0.011820,0.723287,0.248666,0.541855,-5.917708,0.001570,0.223425,0.620154,-6.205628,,,,-0.048508,0.481030,-6.170075,,,,,,,,,,0.262639,0.624222,-5.633019,-0.011669,0.481627,-5.620204,0.541912,0.486115,-5.661592
1,0.008333,0.015649,-0.689810,0.011948,0.723722,0.247755,0.541830,-5.917873,0.001869,0.222846,0.620041,-6.205660,,,,-0.049223,0.480961,-6.169892,0.527670,0.624645,-5.933676,,,,,,,0.262437,0.624135,-5.633031,-0.012021,0.481562,-5.620118,0.541602,0.486087,-5.661709
2,0.016667,0.017442,-0.688374,0.013986,0.725011,0.247877,0.541834,-5.917976,0.001747,0.222145,0.619935,-6.205617,0.500318,0.482576,-6.215758,-0.049749,0.480763,-6.169825,0.527137,0.624582,-5.933866,,,,,,,0.262150,0.624081,-5.633044,-0.011501,0.481002,-5.618070,0.541213,0.486073,-5.661822
3,0.025000,0.017304,-0.688702,0.013237,0.724718,0.248181,0.542243,-5.918053,0.001762,0.221602,0.619894,-6.205674,0.499749,0.482525,-6.215843,-0.050291,0.480646,-6.169703,,,,,,,,,,0.261878,0.624012,-5.633040,-0.011905,0.480956,-5.617967,0.540886,0.486086,-5.661995
4,0.033333,0.017269,-0.688487,0.013194,0.724923,0.247681,0.542170,-5.918044,0.001743,0.221029,0.619839,-6.205675,0.499133,0.482534,-6.215966,-0.051065,0.480598,-6.169487,,,,,,,,,,0.261611,0.623975,-5.633027,-0.012255,0.480856,-5.617856,0.540533,0.486108,-5.662135
5,0.041667,0.017406,-0.688313,0.013279,0.725083,0.247246,0.542152,-5.918072,0.001732,0.220377,0.619815,-6.205660,0.498471,0.482539,-6.216031,-0.051564,0.480483,-6.169435,,,,,,,,,,0.261348,0.623897,-5.633014,-0.012577,0.480797,-5.617760,0.540167,0.486181,-5.662292
