Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_014,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.20.01.573 下午,Total Frames in Take,1110,Total Exported Frames,1110,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.001015,0.448417,-0.001319,0.893823,1.817556,0.535740,-6.700501,0.000881
1,0.008333,-0.001082,0.448408,-0.001394,0.893827,1.817546,0.535680,-6.700399,0.000888
2,0.016667,-0.001165,0.448411,-0.001485,0.893825,1.817528,0.535625,-6.700294,0.000882
3,0.025000,-0.001275,0.448420,-0.001574,0.893821,1.817510,0.535564,-6.700192,0.000884
4,0.033333,-0.001392,0.448428,-0.001676,0.893817,1.817466,0.535491,-6.700084,0.000879
5,0.041667,-0.001537,0.448451,-0.001777,0.893804,1.817410,0.535421,-6.699982,0.000884
6,0.050000,-0.001694,0.448486,-0.001884,0.893786,1.817357,0.535364,-6.699856,0.000888
7,0.058333,-0.001870,0.448528,-0.001967,0.893764,1.817292,0.535324,-6.699749,0.000885
8,0.066667,-0.002069,0.448606,-0.002071,0.893725,1.817204,0.535282,-6.699624,0.000885
9,0.075000,-0.002270,0.448678,-0.002184,0.893688,1.817110,0.535231,-6.699514,0.000874
10,0.083333,-0.002591,0.448802,-0.002245,0.893625,1.817039,0.535076,-6.699347,0.000854
11,0.091667,-0.002687,0.448924,-0.002398,0.893563,1.816889,0.535122,-6.699260,0.000857
12,0.100000,-0.002993,0.449092,-0.002469,0.893477,1.816791,0.534965,-6.699050,0.000829
13,0.108333,-0.003181,0.449317,-0.002572,0.893363,1.816654,0.534933,-6.698889,0.000819
14,0.116667,-0.003366,0.449548,-0.002642,0.893246,1.816504,0.534887,-6.698704,0.000818
15,0.125000,-0.003545,0.449842,-0.002725,0.893097,1.816329,0.534836,-6.698483,0.000817
16,0.133333,-0.003684,0.450155,-0.002806,0.892938,1.816177,0.534788,-6.698280,0.000833
17,0.141667,-0.003827,0.450466,-0.002869,0.892781,1.816000,0.534729,-6.698045,0.000838
18,0.150000,-0.003967,0.450776,-0.002924,0.892624,1.815801,0.534684,-6.697802,0.000858
19,0.158333,-0.004135,0.451089,-0.002995,0.892465,1.815583,0.534662,-6.697535,0.000868
20,0.166667,-0.004325,0.451338,-0.003062,0.892337,1.815393,0.534655,-6.697255,0.000859
21,0.175000,-0.004476,0.451545,-0.003126,0.892232,1.815169,0.534636,-6.696923,0.000900
22,0.183333,-0.004642,0.451674,-0.003183,0.892165,1.814893,0.534600,-6.696592,0.000954
23,0.191667,-0.004816,0.451705,-0.003222,0.892149,1.814596,0.534538,-6.696266,0.001056
24,0.200000,-0.004824,0.451710,-0.003453,0.892145,1.814432,0.534860,-6.695813,0.000756
25,0.208333,-0.005032,0.451539,-0.003483,0.892231,1.813949,0.534491,-6.695497,0.001146
26,0.216667,-0.005196,0.451364,-0.003567,0.892318,1.813612,0.534464,-6.695015,0.000995
27,0.225000,-0.005296,0.451205,-0.003595,0.892397,1.813224,0.534425,-6.694539,0.000953
28,0.233333,-0.005422,0.451090,-0.003648,0.892455,1.812839,0.534402,-6.693997,0.000905
29,0.241667,0.005515,-0.451000,0.003695,-0.892499,1.812498,0.534442,-6.693428,0.000825
30,0.250000,,,,,,,,
31,0.258333,0.005832,-0.451025,0.003806,-0.892484,1.811726,0.534454,-6.692351,0.000867
32,0.266667,0.005818,-0.451130,0.003856,-0.892431,1.811355,0.534754,-6.691720,0.000682
33,0.275000,0.006022,-0.451217,0.003739,-0.892386,1.810766,0.534399,-6.691269,0.001176
34,0.283333,0.006157,-0.451356,0.003698,-0.892315,1.810421,0.534477,-6.690622,0.000844
35,0.291667,0.006264,-0.451427,0.003602,-0.892279,1.809979,0.534393,-6.690072,0.000933
36,0.300000,0.006401,-0.451488,0.003551,-0.892247,1.809510,0.534401,-6.689444,0.000869
37,0.308333,0.006394,-0.451572,0.003524,-0.892205,1.809152,0.534671,-6.688813,0.000728
38,0.316667,0.006499,-0.451613,0.003340,-0.892184,1.808530,0.534332,-6.688284,0.001199
39,0.325000,0.006531,-0.451607,0.003212,-0.892187,1.807958,0.534228,-6.687737,0.001335
40,0.333333,0.006581,-0.451710,0.003149,-0.892135,1.807715,0.534386,-6.687063,0.000913
41,0.341667,0.006500,-0.451744,0.003153,-0.892119,1.807358,0.534692,-6.686387,0.000742
42,0.350000,0.006527,-0.451767,0.003076,-0.892107,1.806930,0.534712,-6.685785,0.000713
43,0.358333,0.006567,-0.451837,0.002954,-0.892071,1.806479,0.534708,-6.685131,0.000735
44,0.366667,0.006521,-0.451935,0.002828,-0.892023,1.805995,0.534722,-6.684538,0.000702
45,0.375000,0.006518,-0.451972,0.002680,-0.892004,1.805389,0.534443,-6.683947,0.000856
46,0.383333,0.006479,-0.452041,0.002611,-0.891970,1.804860,0.534401,-6.683303,0.000834
47,0.391667,0.006419,-0.452128,0.002540,-0.891926,1.804349,0.534404,-6.682640,0.000842
48,0.400000,0.006385,-0.452217,0.002445,-0.891882,1.803842,0.534412,-6.681969,0.000878
49,0.408333,0.006391,-0.452362,0.002352,-0.891808,1.803353,0.534402,-6.681282,0.000906
50,0.416667,0.006308,-0.452451,0.002225,-0.891764,1.802828,0.534401,-6.680591,0.000896
51,0.425000,0.005761,-0.452892,0.002209,-0.891544,1.802200,0.534683,-6.679608,0.001123
52,0.433333,0.005576,-0.453021,0.002178,-0.891480,1.801671,0.534726,-6.678889,0.001075
53,0.441667,0.005443,-0.453088,0.002049,-0.891447,1.801175,0.534731,-6.678159,0.001025
54,0.450000,0.005215,-0.453160,0.002004,-0.891412,1.800575,0.534797,-6.677444,0.001016
55,0.458333,0.005027,-0.453246,0.001924,-0.891369,1.800000,0.534796,-6.676721,0.000989
56,0.466667,0.004850,-0.453332,0.001845,-0.891327,1.799444,0.534791,-6.675951,0.000991
57,0.475000,0.004682,-0.453434,0.001775,-0.891276,1.798861,0.534761,-6.675152,0.000929
58,0.483333,0.004499,-0.453513,0.001646,-0.891237,1.798326,0.534786,-6.674335,0.000929
59,0.491667,0.004338,-0.453609,0.001563,-0.891189,1.797783,0.534799,-6.673521,0.000931
60,0.500000,0.004166,-0.453728,0.001450,-0.891129,1.797226,0.534781,-6.672698,0.000961
61,0.508333,0.003945,-0.453765,0.001435,-0.891111,1.796639,0.534785,-6.671877,0.000967
62,0.516667,0.003805,-0.453847,0.001388,-0.891070,1.796084,0.534789,-6.670999,0.000932
63,0.525000,0.003503,-0.453891,0.001273,-0.891049,1.795509,0.534769,-6.670133,0.000947
64,0.533333,0.003268,-0.453977,0.001257,-0.891006,1.794905,0.534727,-6.669281,0.000942
65,0.541667,0.003090,-0.454076,0.001198,-0.890957,1.794320,0.534705,-6.668395,0.000944
66,0.550000,0.002834,-0.454133,0.001172,-0.890929,1.793691,0.534654,-6.667509,0.000937
67,0.558333,0.002651,-0.454235,0.001098,-0.890877,1.793136,0.534680,-6.666601,0.000945
68,0.566667,0.002529,-0.454351,0.001121,-0.890819,1.792574,0.534676,-6.665706,0.000913
69,0.575000,0.002417,-0.454429,0.001171,-0.890779,1.791977,0.534647,-6.664817,0.000928
70,0.583333,0.002507,-0.453933,0.000790,-0.891032,1.791306,0.534707,-6.663572,0.001056
71,0.591667,0.002387,-0.454070,0.000750,-0.890962,1.790741,0.534690,-6.662669,0.001017
72,0.600000,0.002199,-0.454198,0.000809,-0.890898,1.790142,0.534636,-6.661744,0.001038
73,0.608333,0.002049,-0.454397,0.000731,-0.890797,1.789566,0.534614,-6.660862,0.000996
74,0.616667,0.001773,-0.454584,0.001127,-0.890702,1.788859,0.534536,-6.659966,0.000942
75,0.625000,0.001437,-0.454742,0.001459,-0.890621,1.788195,0.534465,-6.659083,0.000877
76,0.633333,0.001251,-0.455006,0.001472,-0.890486,1.787549,0.534429,-6.658219,0.000883
77,0.641667,0.001118,-0.455156,0.001509,-0.890410,1.786924,0.534394,-6.657281,0.000912
78,0.650000,0.000947,-0.455349,0.001617,-0.890311,1.786284,0.534343,-6.656318,0.000909
79,0.658333,0.000808,-0.455461,0.001660,-0.890254,1.785635,0.534309,-6.655356,0.000916
80,0.666667,0.000775,-0.455556,0.001763,-0.890205,1.784962,0.534271,-6.654388,0.000910
