Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_011,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.17.10.068 下午,Total Frames in Take,1456,Total Exported Frames,1456,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88,D0D601A5E0A211EB1371DA7D1A00CE88
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,0.003563,0.914693,-0.005324,-0.404099,1.888191,0.533055,-6.437312,0.001674
1,0.008333,0.003706,0.914726,-0.005571,-0.404019,1.887724,0.533090,-6.436709,0.001750
2,0.016667,0.003182,0.914763,-0.005895,-0.403935,1.887194,0.533540,-6.436315,0.001551
3,0.025000,0.003116,0.914815,-0.005962,-0.403816,1.886781,0.533555,-6.435796,0.001534
4,0.033333,0.003192,0.914845,-0.005928,-0.403749,1.886340,0.533506,-6.435242,0.001575
5,0.041667,0.003104,0.915070,-0.005157,-0.403249,1.886192,0.533242,-6.434193,0.001649
6,0.050000,0.003359,0.914890,-0.005902,-0.403647,1.885404,0.533411,-6.434164,0.001534
7,0.058333,0.002608,0.915006,-0.005245,-0.403398,1.885298,0.533561,-6.433297,0.001382
8,0.066667,0.003174,0.914835,-0.005731,-0.403776,1.884492,0.533165,-6.433095,0.001376
9,0.075000,,,,,,,,
10,0.083333,0.003708,0.914923,-0.005658,-0.403572,1.883449,0.532559,-6.431734,0.001706
11,0.091667,0.003729,0.914952,-0.005550,-0.403507,1.882928,0.532458,-6.431141,0.001728
12,0.100000,0.002757,0.915290,-0.004883,-0.402757,1.882789,0.532718,-6.429878,0.001503
13,0.108333,,,,,,,,
14,0.116667,0.002947,0.915419,-0.004834,-0.402461,1.881246,0.533023,-6.429338,0.001284
15,0.125000,0.003500,0.915553,-0.004192,-0.402159,1.880751,0.532353,-6.428507,0.001483
16,0.133333,0.003568,0.915274,-0.004944,-0.402785,1.879961,0.532579,-6.428410,0.001118
17,0.141667,0.002433,0.915442,-0.004399,-0.402418,1.880104,0.532387,-6.426766,0.001411
18,0.150000,0.003361,0.915164,-0.004888,-0.403038,1.879174,0.531988,-6.426732,0.001611
19,0.158333,-0.000853,0.915203,-0.005609,-0.402954,1.879090,0.532136,-6.425157,0.001350
20,0.166667,0.003655,0.915430,-0.004119,-0.402439,1.877719,0.531782,-6.425478,0.001556
21,0.175000,0.003502,0.915484,-0.004085,-0.402318,1.877167,0.531823,-6.424772,0.001563
22,0.183333,,,,,,,,
23,0.191667,0.003222,0.915557,-0.003757,-0.402158,1.876012,0.531735,-6.423394,0.001503
24,0.200000,-0.001512,0.915358,-0.004713,-0.402611,1.876248,0.531799,-6.421605,0.001251
25,0.208333,-0.001645,0.915406,-0.004523,-0.402504,1.875668,0.531755,-6.420883,0.001272
26,0.216667,-0.001237,0.915387,-0.004536,-0.402548,1.875123,0.531586,-6.420356,0.001561
27,0.225000,-0.000437,0.915188,-0.004815,-0.402998,1.874149,0.531134,-6.419924,0.001654
28,0.233333,-0.000606,0.915241,-0.004662,-0.402880,1.873579,0.531461,-6.419358,0.001326
29,0.241667,-0.000725,0.915258,-0.004531,-0.402841,1.872994,0.530987,-6.418415,0.001698
30,0.250000,-0.001083,0.915333,-0.004505,-0.402671,1.872450,0.531450,-6.417768,0.001430
31,0.258333,0.000360,0.915322,-0.004004,-0.402702,1.871903,0.531669,-6.417015,0.001350
32,0.266667,0.000251,0.915365,-0.003802,-0.402607,1.871309,0.531605,-6.416247,0.001320
33,0.275000,0.000493,0.915410,-0.003395,-0.402508,1.870753,0.531117,-6.415325,0.001601
34,0.283333,-0.000763,0.915761,-0.002560,-0.401714,1.870419,0.531464,-6.413859,0.001333
35,0.291667,0.000173,0.915484,-0.003146,-0.402342,1.869561,0.531029,-6.413693,0.001589
36,0.300000,-0.000242,0.915487,-0.003163,-0.402335,1.868917,0.531420,-6.413029,0.001368
37,0.308333,-0.000102,0.915538,-0.002794,-0.402221,1.868301,0.530921,-6.412085,0.001542
38,0.316667,-0.000560,0.915590,-0.002882,-0.402103,1.867671,0.531396,-6.411416,0.001351
39,0.325000,-0.000697,0.915673,-0.002767,-0.401914,1.867047,0.531448,-6.410510,0.001409
40,0.333333,-0.000759,0.915713,-0.002655,-0.401823,1.866424,0.531420,-6.409713,0.001396
41,0.341667,-0.000923,0.915725,-0.002516,-0.401796,1.865826,0.531392,-6.408857,0.001394
42,0.350000,-0.002426,0.915808,-0.002627,-0.401601,1.865104,0.531091,-6.408070,0.001376
43,0.358333,-0.002538,0.915846,-0.002512,-0.401514,1.864499,0.531035,-6.407214,0.001416
44,0.366667,-0.003424,0.916052,-0.001927,-0.401040,1.864203,0.531337,-6.406071,0.001317
45,0.375000,-0.002686,0.915893,-0.002318,-0.401406,1.863215,0.530957,-6.405571,0.001389
46,0.383333,-0.002654,0.915928,-0.002203,-0.401327,1.862544,0.530902,-6.404705,0.001367
47,0.391667,-0.002628,0.915956,-0.002244,-0.401264,1.861937,0.530941,-6.403838,0.001483
48,0.400000,-0.003496,0.916168,-0.001738,-0.400775,1.861568,0.531245,-6.402660,0.001386
49,0.408333,-0.002753,0.916005,-0.002202,-0.401152,1.860551,0.530835,-6.402112,0.001503
50,0.416667,-0.001422,0.916008,-0.001857,-0.401154,1.859977,0.531038,-6.401249,0.001385
51,0.425000,-0.001371,0.916070,-0.001779,-0.401013,1.859247,0.531009,-6.400395,0.001416
52,0.433333,-0.001394,0.916088,-0.001827,-0.400971,1.858626,0.531045,-6.399557,0.001421
53,0.441667,-0.001323,0.916131,-0.001767,-0.400874,1.857961,0.531052,-6.398674,0.001442
54,0.450000,-0.001390,0.916159,-0.001617,-0.400809,1.857315,0.530980,-6.397802,0.001314
55,0.458333,-0.001401,0.916218,-0.001615,-0.400675,1.856639,0.531001,-6.396948,0.001314
56,0.466667,-0.001276,0.916252,-0.001692,-0.400597,1.855986,0.531019,-6.396064,0.001410
57,0.475000,-0.001220,0.916267,-0.001598,-0.400563,1.855281,0.530941,-6.395205,0.001325
58,0.483333,-0.002639,0.916328,-0.002062,-0.400414,1.854511,0.530682,-6.394299,0.001383
59,0.491667,-0.002541,0.916383,-0.001993,-0.400290,1.853792,0.530620,-6.393406,0.001422
60,0.500000,-0.003315,0.916580,-0.001613,-0.399833,1.853477,0.530966,-6.392257,0.001297
61,0.508333,-0.002404,0.916434,-0.002068,-0.400174,1.852472,0.530635,-6.391675,0.001413
62,0.516667,-0.002324,0.916485,-0.002129,-0.400058,1.851818,0.530652,-6.390773,0.001354
63,0.525000,-0.002166,0.916533,-0.002167,-0.399947,1.851151,0.530637,-6.389879,0.001423
64,0.533333,-0.002933,0.916750,-0.001780,-0.399447,1.850769,0.530969,-6.388708,0.001305
65,0.541667,-0.002960,0.916784,-0.001892,-0.399367,1.850071,0.530983,-6.387789,0.001326
66,0.550000,-0.001804,0.916644,-0.002256,-0.399694,1.848986,0.530557,-6.387189,0.001381
67,0.558333,-0.000261,0.916634,-0.002213,-0.399721,1.848396,0.530862,-6.386230,0.001374
68,0.566667,-0.001495,0.916685,-0.002680,-0.399600,1.847612,0.530647,-6.385349,0.001457
69,0.575000,-0.001388,0.916732,-0.002513,-0.399493,1.846839,0.530561,-6.384425,0.001412
70,0.583333,-0.001220,0.916793,-0.002524,-0.399354,1.846146,0.530615,-6.383488,0.001332
71,0.591667,0.000250,0.916785,-0.002269,-0.399374,1.845528,0.530871,-6.382557,0.001271
72,0.600000,0.000418,0.916841,-0.002288,-0.399246,1.844826,0.530862,-6.381644,0.001298
73,0.608333,0.000527,0.916865,-0.002349,-0.399191,1.844069,0.530854,-6.380669,0.001291
74,0.616667,0.000613,0.916928,-0.002389,-0.399044,1.843338,0.530854,-6.379725,0.001281
75,0.625000,0.000891,0.917003,-0.002497,-0.398871,1.842808,0.530581,-6.378456,0.001413
76,0.633333,0.000876,0.916996,-0.002541,-0.398887,1.841904,0.530891,-6.377829,0.001317
77,0.641667,0.001040,0.917111,-0.002369,-0.398623,1.841018,0.530791,-6.376802,0.001172
78,0.650000,0.001294,0.917211,-0.002448,-0.398393,1.840486,0.530558,-6.375562,0.001346
79,0.658333,0.001251,0.917178,-0.002464,-0.398469,1.839545,0.530828,-6.374861,0.001168
80,0.666667,0.001486,0.917261,-0.002525,-0.398275,1.839004,0.530541,-6.373612,0.001375
