Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_014,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2021-07-11 02.36.15.124 下午,Total Frames in Take,1003,Total Exported Frames,1003,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local
64,0.533333,0.004285,-0.459443,0.006498,-0.888173,1.576982,0.53145,-6.56177,0.000789,,,,,,,,,,,,
65,0.541667,0.004303,-0.459599,0.006291,-0.888094,1.576098,0.531501,-6.560524,0.000789,,,,,,,,,,,,
66,0.55,0.004214,-0.459748,0.006042,-0.888019,1.575164,0.531607,-6.559218,0.000817,,,,,,,,,,,,
67,0.558333,0.00436,-0.459891,0.005683,-0.887947,1.574461,0.531673,-6.557916,0.000766,,,,,,,,,,,,
68,0.566667,0.004214,-0.460123,0.005386,-0.887829,1.573372,0.531718,-6.556655,0.000834,,,,,,,,,,,,
69,0.575,0.004191,-0.460331,0.005245,-0.887722,1.57246,0.531788,-6.555346,0.000834,,,,,,,,,,,,
70,0.583333,0.004311,-0.460531,0.004904,-0.88762,1.571501,0.531852,-6.554007,0.000821,,,,,,,,,,,,
71,0.591667,0.004369,-0.461149,0.005174,-0.887297,1.570856,0.532105,-6.552598,0.000864,,,,,,,,,,,,
72,0.6,0.004326,-0.460921,0.004362,-0.88742,1.56983,0.532052,-6.551301,0.000718,,,,,,,,,,,,
73,0.608333,0.004242,-0.461098,0.0041,-0.88733,1.5687,0.532127,-6.549989,0.00082,,,,,,,,,,,,
74,0.616667,0.004332,-0.461696,0.004395,-0.887017,1.568052,0.532397,-6.548552,0.000866,,,,,,,,,,,,
75,0.625,0.004235,-0.461669,0.00377,-0.887034,1.567146,0.532492,-6.547177,0.000913,,,,,,,,,,,,
76,0.633333,0.004324,-0.461893,0.00355,-0.886918,1.566199,0.532562,-6.545813,0.0009,,,,,,,,,,,,
77,0.641667,0.004223,-0.462065,0.003224,-0.88683,1.565239,0.532691,-6.544391,0.00092,,,,,,,,,,,,
78,0.65,0.004462,-0.462736,0.003549,-0.886478,1.564559,0.532865,-6.542874,0.000743,,,,,,,,,,,,
79,0.658333,0.004206,-0.462481,0.00271,-0.886615,1.563331,0.532836,-6.541592,0.000902,,,,,,,,,,,,
80,0.666667,0.004386,-0.463151,0.003058,-0.886263,1.562682,0.533094,-6.540109,0.000773,,,,,,,,,,,,
81,0.675,0.004239,-0.46282,0.002043,-0.88644,1.561359,0.532929,-6.53881,0.000811,,,,,,,,,,,,
82,0.683333,0.006026,-0.463567,0.002456,-0.886038,1.560846,0.533412,-6.537132,0.000925,,,,,,,,,,,,
83,0.691667,0.004233,-0.463665,0.002365,-0.885997,1.559842,0.533374,-6.535817,0.000766,,,,,,,,,,,,
84,0.7,0.004159,-0.463617,0.00185,-0.886024,1.5586,0.533375,-6.534478,0.00088,,,,,,,,,,,,
85,0.708333,0.004222,-0.464111,0.001949,-0.885765,1.557947,0.533598,-6.532925,0.000767,,,,,,,,,,,,
86,0.716667,0.004154,-0.463845,0.00113,-0.885906,1.556677,0.533524,-6.531564,0.00088,,,,,,,,,,,,
87,0.725,0.004267,-0.464413,0.001381,-0.885608,1.555923,0.533715,-6.530031,0.000756,,,,,,,,,,,,
88,0.733333,0.004039,-0.464152,0.000662,-0.885746,1.55465,0.533609,-6.52867,0.000839,,,,,,,,,,,,
89,0.741667,0.00417,-0.464386,0.000559,-0.885623,1.553678,0.533687,-6.527169,0.000816,,,,,,,,,,,,
90,0.75,0.00397,-0.464569,0.000403,-0.885528,1.552701,0.533826,-6.525701,0.000844,,,,,,,,,,,,
91,0.758333,0.004153,-0.464821,0.000296,-0.885395,1.551782,0.533898,-6.524221,0.000793,,,,,,,,,,,,
92,0.766667,0.004018,-0.465005,0.000205,-0.885299,1.550786,0.534018,-6.522712,0.000824,,,,,,,,,,,,
93,0.775,0.004076,-0.465173,0.000028,-0.88521,1.549811,0.534128,-6.521239,0.000854,,,,,,,,,,,,
94,0.783333,0.004078,-0.465393,-0.000001,-0.885095,1.548856,0.534193,-6.519713,0.000833,,,,,,,,,,,,
95,0.791667,0.00404,-0.465573,-0.000083,-0.885,1.54786,0.534327,-6.518221,0.000875,,,,,,,,,,,,
96,0.8,0.004162,-0.465786,-0.0001,-0.884888,1.546912,0.534375,-6.516693,0.000825,,,,,,,,,,,,
97,0.808333,0.00407,-0.465987,-0.000141,-0.884782,1.545949,0.534475,-6.515202,0.000853,,,,,,,,,,,,
98,0.816667,0.004179,-0.466209,-0.00021,-0.884665,1.544972,0.53453,-6.513678,0.000858,,,,,,,,,,,,
99,0.825,0.004285,-0.466814,0.000238,-0.884345,1.544298,0.534766,-6.512055,0.000769,,,,,,,,,,,,
100,0.833333,0.004174,-0.466611,-0.000281,-0.884453,1.543011,0.534682,-6.510633,0.000871,,,,,,,,,,,,
101,0.841667,0.0043,-0.466826,-0.000284,-0.884339,1.542025,0.53471,-6.509119,0.000862,,,,,,,,,,,,
102,0.85,0.004364,-0.467439,0.000285,-0.884014,1.54134,0.534976,-6.507483,0.000804,,,,,,,,,,,,
103,0.858333,0.004501,-0.467643,0.000235,-0.883906,1.540329,0.535029,-6.505936,0.000837,,,,,,,,,,,,
104,0.866667,0.00447,-0.467876,0.000292,-0.883783,1.539361,0.535101,-6.504394,0.000801,,,,,,,,,,,,
105,0.875,0.004519,-0.468071,0.000379,-0.88368,1.538303,0.535163,-6.502814,0.000814,,,,,,,,,,,,
106,0.883333,0.004427,-0.467848,-0.000112,-0.883798,1.537049,0.535054,-6.501369,0.00083,,,,,,,,,,,,
107,0.891667,0.004627,-0.468454,0.000503,-0.883475,1.536352,0.535265,-6.499726,0.00077,,,,,,,,,,,,
108,0.9,0.004542,-0.468247,0.000029,-0.883586,1.535027,0.535143,-6.498262,0.000836,,,,,,,,,,,,
109,0.908333,0.004662,-0.46885,0.000618,-0.883266,1.534354,0.535357,-6.496607,0.000771,,,,,,,,,,,,
110,0.916667,0.004769,-0.469065,0.000695,-0.88315,1.533324,0.535381,-6.495062,0.000774,,,,,,,,,,,,
111,0.925,0.004818,-0.469261,0.000771,-0.883046,1.532314,0.535442,-6.493505,0.000792,,,,,,,,,,,,
112,0.933333,0.004683,-0.469063,0.000337,-0.883153,1.530979,0.535285,-6.491992,0.000857,,,,,,,,,,,,
113,0.941667,0.00496,-0.46968,0.000998,-0.882822,1.530225,0.535498,-6.490342,0.000791,,,,,,,,,,,,
114,0.95,0.004943,-0.469868,0.001081,-0.882722,1.529206,0.535532,-6.488719,0.000799,,,,,,,,,,,,
115,0.958333,0.005114,-0.470066,0.0012,-0.882615,1.528141,0.535543,-6.487137,0.000842,,,,,,,,,,,,
116,0.966667,0.005165,-0.470288,0.001378,-0.882497,1.527086,0.535545,-6.485525,0.000799,,,,,,,,,,,,
117,0.975,0.005182,-0.470506,0.001446,-0.88238,1.526038,0.535567,-6.483922,0.000814,,,,,,,,,,,,
118,0.983333,0.005361,-0.470698,0.0016,-0.882277,1.524972,0.535537,-6.482304,0.000822,,,,,,,,,,,,
119,0.991667,0.005335,-0.470924,0.001725,-0.882156,1.52392,0.535551,-6.480698,0.000792,,,,,,,,,,,,
120,1,0.005265,-0.470717,0.001263,-0.882267,1.522542,0.535348,-6.479139,0.000868,,,,,,,,,,,,
121,1.008333,0.005513,-0.471391,0.001975,-0.881905,1.521787,0.535529,-6.477456,0.000794,,,,,,,,,,,,
122,1.016667,0.005558,-0.471571,0.002051,-0.881808,1.520725,0.53556,-6.475794,0.000774,,,,,,,,,,,,
123,1.025,0.005515,-0.471364,0.001657,-0.88192,1.519341,0.535335,-6.474253,0.00089,,,,,,,,,,,,
124,1.033333,0.005743,-0.471997,0.002386,-0.881578,1.518585,0.535541,-6.472497,0.000775,,,,,,,,,,,,
125,1.041667,0.005608,-0.47177,0.001904,-0.881701,1.517196,0.535335,-6.470949,0.000882,,,,,,,,,,,,
126,1.05,0.005888,-0.47245,0.002645,-0.881334,1.51642,0.535493,-6.469166,0.000784,,,,,,,,,,,,
127,1.058333,0.005965,-0.472645,0.002753,-0.881228,1.515322,0.535484,-6.467508,0.000801,,,,,,,,,,,,
128,1.066667,0.005865,-0.472437,0.002338,-0.881342,1.513922,0.53527,-6.465887,0.00088,,,,,,,,,,,,
129,1.075,0.005916,-0.472693,0.002592,-0.881203,1.512816,0.535233,-6.464212,0.000878,,,,,,,,,,,,
130,1.083333,0.006198,-0.473327,0.003149,-0.88086,1.512029,0.53539,-6.462411,0.000812,,,,,,,,,,,,
131,1.091667,0.006612,-0.473401,0.002854,-0.880817,1.510798,0.535252,-6.460654,0.000946,,,,,,,,,,,,
132,1.1,0.006362,-0.473807,0.003445,-0.880599,1.509841,0.535326,-6.458974,0.000834,,,,,,,,,,,,
133,1.108333,0.007423,-0.474402,0.003683,-0.880269,1.508993,0.535454,-6.45711,0.000809,,,,,,,,,,,,
134,1.116667,0.006505,-0.474308,0.003683,-0.880327,1.507688,0.535249,-6.455469,0.000805,,,,,,,,,,,,
135,1.125,0.007623,-0.47486,0.003919,-0.880019,1.506791,0.535395,-6.453611,0.00081,,,,,,,,,,,,
136,1.133333,0.006679,-0.474757,0.003905,-0.880083,1.505495,0.535242,-6.451958,0.000791,,,,,,,,,,,,
137,1.141667,0.007127,-0.474854,0.003599,-0.880028,1.504189,0.535058,-6.450138,0.000937,,,,,,,,,,,,
138,1.15,0.006759,-0.475292,0.004317,-0.879792,1.503385,0.535318,-6.448411,0.000806,,,,,,,,,,,,
139,1.158333,0.008576,-0.475949,0.004598,-0.879419,1.502623,0.535473,-6.446471,0.000714,,,,,,,,,,,,
140,1.166667,0.008594,-0.475865,0.004362,-0.879466,1.501184,0.535275,-6.444715,0.000968,,,,,,,,,,,,
141,1.175,0.007829,-0.476316,0.004652,-0.879227,1.50027,0.535282,-6.442934,0.000721,,,,,,,,,,,,
142,1.183333,0.00743,-0.476078,0.004246,-0.879361,1.498757,0.534997,-6.441214,0.00105,,,,,,,,,,,,
143,1.191667,0.007856,-0.476798,0.00479,-0.878965,1.49803,0.535261,-6.439295,0.000742,,,,,,,,,,,,
144,1.2,0.006857,-0.476249,0.004192,-0.879274,1.496297,0.534862,-6.437667,0.000967,,,,,,,,,,,,
145,1.208333,0.007517,-0.476829,0.004438,-0.878953,1.495316,0.53495,-6.435673,0.000993,,,,,,,,,,,,
146,1.216667,0.00807,-0.477597,0.004966,-0.878528,1.494612,0.535142,-6.433744,0.000735,,,,,,,,,,,,
147,1.225,0.008193,-0.477891,0.005058,-0.878366,1.493451,0.535076,-6.43186,0.000745,,,,,,,,,,,,
148,1.233333,0.006967,-0.477347,0.004351,-0.878676,1.491692,0.534725,-6.430199,0.000932,,,,,,,,,,,,
149,1.241667,0.008814,-0.478423,0.005317,-0.878069,1.490868,0.534926,-6.428156,0.000872,,,,,,,,,,,,
150,1.25,0.008521,-0.478227,0.004764,-0.878182,1.489328,0.534715,-6.426332,0.000962,,,,,,,,,,,,
151,1.258333,0.008786,-0.478917,0.005335,-0.8778,1.488509,0.534828,-6.424369,0.000924,,,,,,,,,,,,
152,1.266667,0.008998,-0.479142,0.005257,-0.877676,1.487596,0.534949,-6.422345,0.000784,,,,,,,,,,,,
153,1.275,0.008775,-0.479413,0.005302,-0.87753,1.486123,0.534782,-6.420544,0.000928,,,,,,,,,,,,
154,1.283333,0.008717,-0.479676,0.0053,-0.877387,1.484944,0.534747,-6.418625,0.000925,,,,,,,,,,,,
155,1.291667,0.00878,-0.479919,0.005274,-0.877253,1.483728,0.534716,-6.416701,0.000903,,,,,,,,,,,,
156,1.3,0.008769,-0.480192,0.005266,-0.877104,1.482575,0.534665,-6.414793,0.000856,,,,,,,,,,,,
157,1.308333,0.008613,-0.480038,0.004695,-0.877193,1.481008,0.534446,-6.41291,0.000917,,,,,,,,,,,,
158,1.316667,0.008831,-0.480729,0.005226,-0.876809,1.480096,0.534566,-6.410923,0.000856,,,,,,,,,,,,
159,1.325,0.008809,-0.48099,0.005158,-0.876667,1.47886,0.534548,-6.408955,0.000879,,,,,,,,,,,,
160,1.333333,0.008826,-0.48125,0.005177,-0.876524,1.477591,0.534447,-6.407039,0.000935,,,,,,,,,,,,
161,1.341667,0.008754,-0.481503,0.005177,-0.876386,1.47634,0.534442,-6.405072,0.000916,,,,,,,,,,,,
162,1.35,0.008788,-0.481731,0.005097,-0.87626,1.475067,0.534365,-6.403126,0.000932,,,,,,,,,,,,
163,1.358333,0.008761,-0.482017,0.005061,-0.876103,1.47381,0.534368,-6.401152,0.000896,,,,,,,,,,,,
164,1.366667,0.008938,-0.482293,0.004839,-0.875951,1.472448,0.534215,-6.399173,0.000907,,,,,,,,,,,,
165,1.375,0.008817,-0.482564,0.004783,-0.875804,1.471189,0.534189,-6.397225,0.000891,,,,,,,,,,,,
166,1.383333,0.008258,-0.483667,0.005453,-0.875196,1.46927,0.534125,-6.395484,0.001154,,,,,,,,,,,,
167,1.391667,0.008876,-0.48308,0.004746,-0.875519,1.468674,0.534152,-6.393352,0.000867,,,,,,,,,,,,
168,1.4,0.008941,-0.483349,0.004729,-0.875369,1.467368,0.534122,-6.39141,0.00089,,,,,,,,,,,,
169,1.408333,0.008274,-0.484438,0.005392,-0.87477,1.465445,0.53397,-6.389631,0.001131,,,,,,,,,,,,
170,1.416667,0.008949,-0.483874,0.004616,-0.87508,1.464751,0.533979,-6.387471,0.000901,,,,,,,,,,,,
171,1.425,0.009048,-0.484144,0.004637,-0.874929,1.463491,0.533927,-6.385499,0.000894,,,,,,,,,,,,
172,1.433333,0.008938,-0.484374,0.004636,-0.874803,1.462212,0.533941,-6.383563,0.000891,,,,,,,,,,,,
173,1.441667,0.008752,-0.484221,0.004104,-0.874892,1.460604,0.533704,-6.381682,0.000911,,,,,,,,,,,,
174,1.45,0.007452,-0.484564,0.004375,-0.874713,1.459695,0.533809,-6.379724,0.000788,,,,,,,,,,,,
175,1.458333,0.00879,-0.484792,0.004156,-0.874575,1.458023,0.533643,-6.37774,0.000906,,,,,,,,,,,,
176,1.466667,0.009042,-0.485459,0.00463,-0.8742,1.457114,0.533828,-6.375699,0.00089,,,,,,,,,,,,
177,1.475,0.008698,-0.486547,0.005265,-0.873595,1.455497,0.533895,-6.373844,0.001096,,,,,,,,,,,,
178,1.483333,0.009274,-0.486053,0.004601,-0.873868,1.454914,0.533933,-6.371653,0.000759,,,,,,,,,,,,
179,1.491667,0.008908,-0.487212,0.005236,-0.873223,1.45264,0.53372,-6.36996,0.001291,,,,,,,,,,,,
180,1.5,0.009249,-0.486455,0.004633,-0.873644,1.452211,0.533816,-6.367534,0.000978,,,,,,,,,,,,
181,1.508333,0.009185,-0.486732,0.004715,-0.87349,1.450942,0.5338,-6.365526,0.000985,,,,,,,,,,,,
182,1.516667,0.009217,-0.487,0.004814,-0.87334,1.449684,0.533807,-6.363554,0.001008,,,,,,,,,,,,
183,1.525,0.006985,-0.486845,0.00478,-0.873448,1.448018,0.53338,-6.361878,0.000762,,,,,,,,,,,,
184,1.533333,0.00877,-0.487525,0.004808,-0.873052,1.447403,0.534078,-6.35959,0.000605,,,,,,,,,,,,
185,1.541667,0.007625,-0.488777,0.005326,-0.872359,1.445523,0.533732,-6.357904,0.001252,,,,,,,,,,,,
186,1.55,0.007226,-0.487693,0.004854,-0.872972,1.44462,0.533745,-6.355589,0.000797,,,,,,,,,,,,
187,1.558333,0.006676,-0.488842,0.005795,-0.872328,1.442696,0.533469,-6.353799,0.001244,,,,,,,,,,,,
188,1.566667,0.00706,-0.488181,0.005083,-0.872699,1.44216,0.533716,-6.351534,0.000763,,,,,,,,,,,,
189,1.575,0.007052,-0.48846,0.00519,-0.872542,1.440941,0.5337,-6.349463,0.000763,,,,,,,,,,,,
190,1.583333,0.006978,-0.488775,0.005286,-0.872366,1.439666,0.533672,-6.347396,0.000784,,,,,,,,,,,,
191,1.591667,0.006852,-0.489058,0.005394,-0.872208,1.438477,0.533656,-6.345321,0.000788,,,,,,,,,,,,
192,1.6,0.006759,-0.489261,0.005564,-0.872094,1.437262,0.533634,-6.34326,0.000768,,,,,,,,,,,,
193,1.608333,0.006651,-0.489538,0.005717,-0.871938,1.436085,0.533662,-6.341169,0.000777,,,,,,,,,,,,
194,1.616667,0.006575,-0.48983,0.005863,-0.871773,1.434929,0.533637,-6.339064,0.000765,,,,,,,,,,,,
195,1.625,0.005877,-0.490978,0.006754,-0.871126,1.432976,0.533382,-6.337204,0.001253,,,,,,,,,,,,
196,1.633333,0.00635,-0.490362,0.006101,-0.871474,1.432507,0.533646,-6.334837,0.000808,,,,,,,,,,,,
197,1.641667,0.006744,-0.491022,0.0064,-0.871098,1.430997,0.533428,-6.332867,0.000947,,,,,,,,,,,,
198,1.65,0.006653,-0.491316,0.006584,-0.870931,1.429825,0.533423,-6.330744,0.000933,,,,,,,,,,,,
199,1.658333,0.006227,-0.491257,0.006438,-0.870968,1.42904,0.533676,-6.328452,0.000812,,,,,,,,,,,,
200,1.666667,0.007702,-0.492196,0.006948,-0.870422,1.427873,0.533697,-6.326279,0.000865,,,,,,,,,,,,
201,1.675,0.005643,-0.492059,0.007237,-0.870513,1.426464,0.533543,-6.324269,0.00102,,,,,,,,,,,,
202,1.683333,0.006429,-0.493666,0.007684,-0.869594,1.424901,0.533567,-6.322253,0.001226,,,,,,,,,,,,
203,1.691667,0.007397,-0.492772,0.007268,-0.870097,1.424706,0.533954,-6.31965,0.000619,,,,,,,,,,,,
204,1.7,0.006199,-0.493233,0.00757,-0.869842,1.423232,0.533738,-6.317635,0.000939,,,,,,,,,,,,
205,1.708333,0.007482,-0.493687,0.007612,-0.869574,1.422135,0.533815,-6.315366,0.000797,,,,,,,,,,,,
206,1.716667,0.006336,-0.493571,0.007371,-0.869651,1.421196,0.533922,-6.313108,0.000657,,,,,,,,,,,,
207,1.725,0.006794,-0.493933,0.00761,-0.86944,1.420117,0.534023,-6.310923,0.000622,,,,,,,,,,,,
208,1.733333,0.006077,-0.49415,0.007611,-0.869322,1.418971,0.533965,-6.308736,0.000687,,,,,,,,,,,,
209,1.741667,0.007022,-0.494853,0.007966,-0.868912,1.417516,0.533843,-6.306531,0.000785,,,,,,,,,,,,
210,1.75,0.005559,-0.494997,0.008107,-0.868839,1.416365,0.533743,-6.304339,0.000931,,,,,,,,,,,,
211,1.758333,0.005908,-0.496303,0.008819,-0.868084,1.414265,0.533489,-6.302436,0.001113,,,,,,,,,,,,
212,1.766667,0.004963,-0.495697,0.008463,-0.86844,1.413677,0.533363,-6.300094,0.00099,,,,,,,,,,,,
213,1.775,0.004873,-0.497036,0.008664,-0.867673,1.411225,0.532944,-6.298413,0.000988,,,,,,,,,,,,
214,1.783333,0.003658,-0.496351,0.008674,-0.868071,1.410695,0.533267,-6.29569,0.001161,,,,,,,,,,,,
