Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_007,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-11 01.20.38.203 下午,Total Frames in Take,1457,Total Exported Frames,1457,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188","E3F037E3E20611EB1371DA7D1A00D188"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.002940,0.933015,-0.006004,0.359775,1.851921,0.537820,-6.666287,0.001093
1,0.008333,-0.003016,0.933051,-0.005950,0.359683,1.851410,0.537818,-6.665636,0.001043
2,0.016667,-0.003150,0.933037,-0.006314,0.359710,1.850759,0.537996,-6.664514,0.001278
3,0.025000,-0.002290,0.933644,-0.008981,0.358082,1.850382,0.538915,-6.663105,0.001126
4,0.033333,-0.002377,0.933645,-0.008948,0.358081,1.849868,0.538954,-6.662473,0.001103
5,0.041667,-0.002299,0.933646,-0.009100,0.358073,1.849342,0.538964,-6.661772,0.001157
6,0.050000,-0.002471,0.933648,-0.008997,0.358072,1.848793,0.538955,-6.661129,0.001118
7,0.058333,-0.002443,0.933639,-0.008930,0.358097,1.848265,0.539003,-6.660504,0.001119
8,0.066667,-0.002496,0.933682,-0.009171,0.357978,1.847689,0.539010,-6.659734,0.001118
9,0.075000,-0.002595,0.933681,-0.008904,0.357985,1.847169,0.539033,-6.659103,0.001118
10,0.083333,-0.003492,0.933058,-0.006235,0.359655,1.846556,0.538023,-6.659602,0.001072
11,0.091667,-0.003470,0.933064,-0.006462,0.359635,1.845875,0.538157,-6.658387,0.001258
12,0.100000,-0.003544,0.933084,-0.006420,0.359584,1.845303,0.538124,-6.657668,0.001222
13,0.108333,-0.003647,0.933066,-0.006420,0.359628,1.844720,0.538085,-6.656922,0.001266
14,0.116667,-0.003757,0.933080,-0.006444,0.359591,1.844155,0.538082,-6.656208,0.001227
15,0.125000,-0.003633,0.933103,-0.006513,0.359533,1.843540,0.538068,-6.655473,0.001239
16,0.133333,-0.003555,0.933128,-0.006432,0.359468,1.843015,0.538096,-6.654757,0.001197
17,0.141667,-0.003490,0.933134,-0.006212,0.359458,1.842529,0.537918,-6.654480,0.001059
18,0.150000,-0.003600,0.933143,-0.006154,0.359434,1.841942,0.537894,-6.653745,0.001044
19,0.158333,-0.003657,0.933143,-0.006074,0.359435,1.841321,0.537801,-6.653001,0.001047
20,0.166667,-0.003748,0.933167,-0.006540,0.359364,1.840580,0.537919,-6.651688,0.001217
21,0.175000,-0.002625,0.933778,-0.009132,0.357728,1.840164,0.538850,-6.650194,0.001108
22,0.183333,,,,,,,,
23,0.191667,-0.002696,0.933788,-0.009100,0.357701,1.838959,0.538715,-6.648645,0.001126
24,0.200000,-0.002707,0.933805,-0.009531,0.357645,1.838320,0.538675,-6.647768,0.001128
25,0.208333,-0.002769,0.933791,-0.009547,0.357682,1.837726,0.538649,-6.647029,0.001099
26,0.216667,-0.002636,0.933816,-0.009740,0.357612,1.837057,0.538589,-6.646210,0.001116
27,0.225000,-0.003583,0.933203,-0.006545,0.359273,1.836410,0.537452,-6.646729,0.001029
28,0.233333,-0.003626,0.933210,-0.006541,0.359254,1.835760,0.537342,-6.645900,0.001069
29,0.241667,-0.002765,0.933832,-0.009400,0.357577,1.835156,0.538340,-6.643899,0.001119
30,0.250000,-0.002760,0.933877,-0.009718,0.357452,1.834497,0.538283,-6.643034,0.001089
31,0.258333,-0.003664,0.933262,-0.006836,0.359112,1.833869,0.537221,-6.643521,0.001005
32,0.266667,-0.003658,0.933259,-0.006842,0.359119,1.833182,0.537099,-6.642643,0.001040
33,0.275000,-0.002720,0.933876,-0.009838,0.357452,1.832546,0.538098,-6.640606,0.001105
34,0.283333,-0.002766,0.933892,-0.010068,0.357403,1.831855,0.537959,-6.639690,0.001098
35,0.291667,-0.003786,0.933294,-0.007190,0.359021,1.831202,0.536855,-6.640132,0.001055
36,0.300000,-0.003707,0.933295,-0.007429,0.359016,1.830516,0.536795,-6.639244,0.001078
37,0.308333,-0.003666,0.933313,-0.007382,0.358970,1.829838,0.536728,-6.638412,0.001066
38,0.316667,-0.003763,0.933292,-0.007681,0.359018,1.828993,0.536729,-6.637055,0.001233
39,0.325000,-0.002851,0.933901,-0.010301,0.357373,1.828458,0.537532,-6.635463,0.001084
40,0.333333,-0.002892,0.933928,-0.010576,0.357292,1.827757,0.537512,-6.634633,0.001102
41,0.341667,-0.002895,0.933949,-0.010488,0.357242,1.827037,0.537384,-6.633758,0.001075
42,0.350000,-0.003768,0.933314,-0.008011,0.358952,1.826156,0.536419,-6.633594,0.001244
43,0.358333,-0.003831,0.933334,-0.008067,0.358898,1.825465,0.536305,-6.632699,0.001249
44,0.366667,-0.003871,0.933341,-0.008262,0.358874,1.824702,0.536198,-6.631772,0.001235
45,0.375000,-0.003000,0.933961,-0.011117,0.357190,1.824222,0.537101,-6.630151,0.001107
46,0.383333,-0.002976,0.933948,-0.011150,0.357223,1.823445,0.536953,-6.629200,0.001105
47,0.391667,-0.002952,0.933944,-0.011164,0.357232,1.822691,0.536905,-6.628297,0.001104
48,0.400000,-0.004005,0.933344,-0.008418,0.358864,1.821763,0.535838,-6.628136,0.001217
49,0.408333,-0.003925,0.933336,-0.008248,0.358888,1.821174,0.535633,-6.627685,0.001037
50,0.416667,-0.003921,0.933331,-0.008448,0.358896,1.820439,0.535612,-6.626770,0.001040
51,0.425000,-0.004071,0.933358,-0.008783,0.358815,1.819500,0.535661,-6.625243,0.001153
52,0.433333,-0.003928,0.933357,-0.008435,0.358828,1.818915,0.535425,-6.624819,0.001032
53,0.441667,-0.003947,0.933344,-0.008799,0.358854,1.817959,0.535466,-6.623341,0.001185
54,0.450000,-0.004132,0.933359,-0.008919,0.358809,1.817194,0.535426,-6.622350,0.001141
55,0.458333,-0.004012,0.933313,-0.008879,0.358931,1.816404,0.535320,-6.621357,0.001181
56,0.466667,-0.003972,0.933331,-0.008932,0.358884,1.815606,0.535258,-6.620346,0.001127
57,0.475000,-0.003996,0.933327,-0.008868,0.358896,1.814797,0.535179,-6.619338,0.001116
58,0.483333,-0.003970,0.933319,-0.008885,0.358915,1.814003,0.535091,-6.618315,0.001095
59,0.491667,-0.003951,0.933333,-0.008959,0.358878,1.813194,0.535049,-6.617252,0.001069
60,0.500000,-0.003854,0.933309,-0.008854,0.358945,1.812390,0.534964,-6.616168,0.001097
61,0.508333,-0.003827,0.933305,-0.008924,0.358954,1.811598,0.534895,-6.615112,0.001118
62,0.516667,-0.003822,0.933289,-0.008688,0.359000,1.810763,0.534817,-6.614309,0.001378
63,0.525000,-0.003841,0.933310,-0.008865,0.358942,1.809978,0.534783,-6.612902,0.001137
64,0.533333,-0.003594,0.933303,-0.008547,0.358969,1.809340,0.534601,-6.612330,0.001068
65,0.541667,-0.002855,0.933947,-0.012611,0.357176,1.808593,0.535492,-6.610497,0.001324
66,0.550000,-0.003688,0.933338,-0.008364,0.358882,1.807678,0.534490,-6.610136,0.001000
67,0.558333,-0.003600,0.933325,-0.008460,0.358916,1.806691,0.534612,-6.608521,0.001172
68,0.566667,-0.002453,0.933889,-0.011107,0.357381,1.806002,0.535497,-6.606719,0.001076
69,0.575000,-0.002464,0.933890,-0.011061,0.357380,1.805151,0.535460,-6.605535,0.001057
70,0.583333,-0.002372,0.933879,-0.010952,0.357415,1.804301,0.535398,-6.604380,0.001080
71,0.591667,-0.002228,0.933856,-0.010930,0.357475,1.803469,0.535389,-6.603220,0.001073
72,0.600000,-0.003246,0.933237,-0.007894,0.359160,1.802609,0.534283,-6.603305,0.001028
73,0.608333,-0.003129,0.933210,-0.008072,0.359226,1.801586,0.534347,-6.601587,0.001235
74,0.616667,-0.002019,0.933819,-0.010835,0.357577,1.800926,0.535307,-6.599666,0.001095
75,0.625000,-0.001935,0.933811,-0.010728,0.357601,1.800071,0.535324,-6.598550,0.001095
76,0.633333,-0.001831,0.933805,-0.010590,0.357622,1.799222,0.535329,-6.597357,0.001100
77,0.641667,-0.001745,0.933795,-0.010512,0.357650,1.798337,0.535309,-6.596159,0.001074
78,0.650000,-0.001601,0.933771,-0.010312,0.357720,1.797439,0.535270,-6.594981,0.001078
79,0.658333,-0.001483,0.933742,-0.010443,0.357792,1.796609,0.535374,-6.593777,0.001110
80,0.666667,-0.002387,0.933146,-0.007089,0.359421,1.795681,0.534192,-6.593840,0.001036
81,0.675000,-0.002433,0.933124,-0.007150,0.359475,1.794641,0.534271,-6.592106,0.001249
82,0.683333,-0.002266,0.933153,-0.006852,0.359407,1.793916,0.534197,-6.591415,0.001032
83,0.691667,-0.001053,0.933696,-0.009887,0.357928,1.793048,0.535384,-6.589032,0.001079
84,0.700000,-0.000953,0.933695,-0.009645,0.357939,1.792105,0.535346,-6.587806,0.001090
85,0.708333,-0.000902,0.933725,-0.009651,0.357860,1.791235,0.535435,-6.586564,0.001067
86,0.716667,-0.000782,0.933684,-0.009507,0.357970,1.790305,0.535458,-6.585397,0.001062
87,0.725000,-0.000698,0.933659,-0.009498,0.358037,1.789394,0.535498,-6.584164,0.001086
88,0.733333,-0.001711,0.933059,-0.006174,0.359668,1.788472,0.534351,-6.584177,0.001006
89,0.741667,-0.001615,0.933053,-0.006099,0.359683,1.787545,0.534367,-6.582931,0.001013
90,0.750000,-0.000503,0.933600,-0.009521,0.358190,1.786597,0.535614,-6.580485,0.001044
91,0.758333,-0.000252,0.933591,-0.009142,0.358223,1.785696,0.535691,-6.579326,0.001055
92,0.766667,-0.000276,0.933582,-0.009211,0.358244,1.784729,0.535754,-6.578084,0.001036
93,0.775000,-0.000218,0.933617,-0.008955,0.358161,1.783758,0.535816,-6.576877,0.001021
94,0.783333,-0.000121,0.933616,-0.008801,0.358168,1.782869,0.535888,-6.575677,0.001035
95,0.791667,-0.000156,0.933592,-0.008818,0.358231,1.781853,0.535923,-6.574437,0.001014
96,0.800000,-0.000021,0.933569,-0.008893,0.358287,1.780915,0.536033,-6.573183,0.001041
97,0.808333,0.000004,0.933564,-0.008591,0.358308,1.779973,0.536031,-6.571956,0.001039
98,0.816667,-0.000020,0.933525,-0.008870,0.358402,1.778979,0.536137,-6.570698,0.001005
99,0.825000,0.000990,0.933790,-0.008730,0.357713,1.778025,0.536005,-6.569721,0.001018
100,0.833333,0.000082,0.933525,-0.008597,0.358408,1.777094,0.536350,-6.568268,0.001027
101,0.841667,0.000181,0.933540,-0.008709,0.358367,1.776101,0.536449,-6.566985,0.001041
102,0.850000,0.000177,0.933519,-0.008668,0.358424,1.775082,0.536521,-6.565698,0.001021
103,0.858333,0.000739,0.933526,-0.009282,0.358388,1.774012,0.536407,-6.564397,0.001039
104,0.866667,0.000714,0.933548,-0.008596,0.358347,1.773116,0.536537,-6.563329,0.000986
105,0.875000,0.000592,0.933593,-0.008233,0.358239,1.772182,0.536580,-6.562164,0.000941
106,0.883333,0.000345,0.933624,-0.007727,0.358171,1.771271,0.536653,-6.560998,0.000891
107,0.891667,-0.000829,0.933227,-0.004673,0.359257,1.770283,0.535658,-6.560416,0.001186
108,0.900000,-0.001127,0.933246,-0.004544,0.359207,1.769341,0.535692,-6.559165,0.001224
109,0.908333,-0.001135,0.933249,-0.004527,0.359200,1.768337,0.535844,-6.557936,0.001204
110,0.916667,-0.001130,0.933239,-0.004489,0.359226,1.767347,0.535948,-6.556628,0.001265
111,0.925000,-0.001174,0.933227,-0.004508,0.359256,1.766305,0.536034,-6.555302,0.001241
112,0.933333,-0.001174,0.933212,-0.004547,0.359295,1.765227,0.536066,-6.553996,0.001250
113,0.941667,0.000100,0.933651,-0.007199,0.358112,1.764230,0.537321,-6.552127,0.000888
114,0.950000,-0.001186,0.933199,-0.004495,0.359330,1.763169,0.536304,-6.551479,0.001176
115,0.958333,-0.001246,0.933185,-0.004488,0.359365,1.762146,0.536389,-6.550146,0.001222
116,0.966667,-0.001337,0.933198,-0.004572,0.359332,1.761091,0.536453,-6.548808,0.001215
117,0.975000,-0.001391,0.933203,-0.004543,0.359318,1.760109,0.536538,-6.547495,0.001218
118,0.983333,-0.001511,0.933188,-0.004573,0.359357,1.759071,0.536659,-6.546166,0.001190
119,0.991667,-0.001483,0.933181,-0.004636,0.359374,1.758036,0.536730,-6.544891,0.001229
120,1.000000,-0.001658,0.933166,-0.004717,0.359412,1.756960,0.536793,-6.543575,0.001236
121,1.008333,-0.001555,0.933182,-0.004604,0.359373,1.755909,0.536869,-6.542263,0.001222
122,1.016667,-0.001734,0.933176,-0.004652,0.359385,1.754808,0.536966,-6.540935,0.001171
123,1.025000,-0.001866,0.933154,-0.004765,0.359441,1.753734,0.536962,-6.539581,0.001173
124,1.033333,-0.001785,0.933168,-0.004736,0.359405,1.752704,0.537118,-6.538239,0.001220
125,1.041667,-0.001962,0.933141,-0.004860,0.359473,1.751687,0.537203,-6.536929,0.001234
126,1.050000,-0.001934,0.933133,-0.004843,0.359493,1.750581,0.537230,-6.535569,0.001208
127,1.058333,-0.002061,0.933140,-0.005047,0.359473,1.749480,0.537316,-6.534167,0.001181
128,1.066667,-0.002137,0.933144,-0.005067,0.359460,1.748450,0.537341,-6.532822,0.001164
129,1.075000,-0.002130,0.933135,-0.005003,0.359484,1.747361,0.537388,-6.531489,0.001187
130,1.083333,-0.002260,0.933136,-0.005107,0.359481,1.746304,0.537427,-6.530098,0.001191
131,1.091667,-0.002330,0.933113,-0.005190,0.359538,1.745200,0.537453,-6.528749,0.001216
132,1.100000,-0.002334,0.933087,-0.005186,0.359606,1.744139,0.537552,-6.527374,0.001197
133,1.108333,-0.002430,0.933080,-0.005373,0.359621,1.743018,0.537548,-6.525980,0.001184
134,1.116667,-0.002530,0.933084,-0.005429,0.359609,1.741912,0.537541,-6.524577,0.001204
135,1.125000,-0.002511,0.933087,-0.005529,0.359600,1.740837,0.537605,-6.523135,0.001206
136,1.133333,-0.002566,0.933070,-0.005570,0.359642,1.739733,0.537583,-6.521744,0.001194
137,1.141667,-0.002807,0.933065,-0.005519,0.359656,1.738668,0.537574,-6.520314,0.001222
