Format Version,1.23,Take Name,Take 2021-07-09 18.50.59 AM_008,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-07-09 07.13.58.014 下午,Total Frames in Take,1141,Total Exported Frames,1141,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV,OASES_USV
,ID,"D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88","D0D601A5E0A211EB1371DA7D1A00CE88"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
0,0.000000,-0.003827,-0.392452,0.001427,0.919764,1.770074,0.534520,-6.569533,0.001720
1,0.008333,-0.003631,-0.392570,0.001979,0.919713,1.769843,0.534423,-6.569067,0.001657
2,0.016667,-0.003716,-0.392482,0.001308,0.919751,1.768991,0.534590,-6.568565,0.001680
3,0.025000,-0.003735,-0.392525,0.001173,0.919733,1.768389,0.534594,-6.568042,0.001692
4,0.033333,-0.003778,-0.392540,0.001071,0.919727,1.767790,0.534559,-6.567516,0.001660
5,0.041667,-0.003900,-0.392500,0.000926,0.919744,1.767140,0.534501,-6.566992,0.001619
6,0.050000,-0.004034,-0.392803,0.001703,0.919612,1.767116,0.534383,-6.566116,0.001394
7,0.058333,-0.004168,-0.392424,0.000457,0.919775,1.765631,0.534357,-6.565816,0.001614
8,0.066667,-0.003437,-0.392630,0.000980,0.919689,1.765571,0.534787,-6.565355,0.001285
9,0.075000,-0.002805,-0.393038,-0.003036,0.919513,1.765061,0.536340,-6.565056,0.001260
10,0.083333,-0.003502,-0.392560,0.000457,0.919720,1.763972,0.534696,-6.564176,0.001438
11,0.091667,-0.003430,-0.392584,0.000337,0.919710,1.763333,0.534659,-6.563609,0.001446
12,0.100000,-0.003391,-0.392621,0.000211,0.919694,1.762645,0.534597,-6.563012,0.001504
13,0.108333,-0.003372,-0.392617,0.000136,0.919696,1.762013,0.534521,-6.562436,0.001495
14,0.116667,-0.003228,-0.392611,0.000074,0.919699,1.761288,0.534470,-6.561789,0.001454
15,0.125000,-0.003073,-0.392684,-0.000017,0.919668,1.760577,0.534383,-6.561151,0.001396
16,0.133333,-0.002977,-0.392717,-0.000069,0.919655,1.759816,0.534271,-6.560484,0.001448
17,0.141667,-0.002925,-0.392735,-0.000134,0.919647,1.759045,0.534157,-6.559831,0.001454
18,0.150000,-0.002819,-0.392764,-0.000206,0.919635,1.758288,0.534076,-6.559175,0.001498
19,0.158333,-0.002683,-0.392788,-0.000289,0.919625,1.757525,0.533983,-6.558506,0.001521
20,0.166667,-0.002539,-0.392805,-0.000330,0.919618,1.756752,0.533920,-6.557854,0.001488
21,0.175000,0.002498,0.392828,0.000407,-0.919609,1.755957,0.533819,-6.557164,0.001479
22,0.183333,,,,,,,,
23,0.191667,0.002318,0.392838,0.000610,-0.919604,1.754429,0.533647,-6.555882,0.001442
24,0.200000,0.002280,0.392827,0.000716,-0.919610,1.753626,0.533515,-6.555185,0.001457
25,0.208333,0.002201,0.392863,0.000828,-0.919594,1.752804,0.533426,-6.554505,0.001460
26,0.216667,0.002131,0.392922,0.000893,-0.919569,1.751989,0.533344,-6.553776,0.001459
27,0.225000,0.002061,0.392966,0.000941,-0.919550,1.751201,0.533253,-6.553086,0.001444
28,0.233333,0.002089,0.393002,0.001017,-0.919535,1.750384,0.533099,-6.552392,0.001496
29,0.241667,0.002161,0.393015,0.001084,-0.919529,1.749541,0.532983,-6.551690,0.001555
30,0.250000,0.002157,0.392991,0.001170,-0.919539,1.748712,0.532867,-6.551006,0.001507
31,0.258333,0.002099,0.393019,0.001231,-0.919527,1.747885,0.532733,-6.550258,0.001487
32,0.266667,0.002095,0.393078,0.001276,-0.919502,1.747040,0.532615,-6.549523,0.001459
33,0.275000,0.002094,0.393091,0.001377,-0.919496,1.746114,0.532533,-6.548810,0.001478
34,0.283333,0.002115,0.393126,0.001477,-0.919481,1.745274,0.532429,-6.548101,0.001495
35,0.291667,,,,,,,,
36,0.300000,0.002146,0.393202,0.001602,-0.919448,1.743505,0.532233,-6.546568,0.001492
37,0.308333,0.002083,0.393274,0.001686,-0.919417,1.742620,0.532145,-6.545784,0.001481
38,0.316667,0.002147,0.393280,0.001648,-0.919415,1.741719,0.531993,-6.545010,0.001476
39,0.325000,0.002208,0.393311,0.001645,-0.919402,1.740771,0.531880,-6.544258,0.001481
40,0.333333,0.002297,0.393335,0.001712,-0.919391,1.739836,0.531791,-6.543455,0.001508
41,0.341667,0.002349,0.393377,0.001753,-0.919373,1.738964,0.531693,-6.542696,0.001529
42,0.350000,0.003386,0.393309,0.002322,-0.919397,1.737478,0.530929,-6.541683,0.001204
43,0.358333,0.002976,0.393302,0.001965,-0.919403,1.736901,0.531137,-6.541113,0.001593
44,0.366667,0.002986,0.393405,0.001990,-0.919358,1.736037,0.531073,-6.540362,0.001601
45,0.375000,0.003005,0.393463,0.001946,-0.919333,1.735173,0.530997,-6.539606,0.001633
46,0.383333,0.003113,0.393561,0.002002,-0.919291,1.734272,0.530909,-6.538805,0.001698
47,0.391667,0.003152,0.393644,0.001980,-0.919255,1.733301,0.530828,-6.537996,0.001704
48,0.400000,0.003251,0.393626,0.001949,-0.919263,1.732331,0.530750,-6.537209,0.001725
49,0.408333,0.003423,0.393663,0.001950,-0.919246,1.731353,0.530692,-6.536401,0.001744
50,0.416667,0.003542,0.393696,0.001963,-0.919232,1.730398,0.530666,-6.535573,0.001721
51,0.425000,0.003786,0.393738,0.002024,-0.919213,1.729439,0.530627,-6.534738,0.001740
52,0.433333,0.003864,0.393785,0.002025,-0.919192,1.728440,0.530651,-6.533914,0.001730
53,0.441667,0.003995,0.393752,0.002028,-0.919206,1.727431,0.530631,-6.533094,0.001650
54,0.450000,0.004098,0.393818,0.001983,-0.919177,1.726388,0.530607,-6.532228,0.001668
55,0.458333,0.004264,0.393868,0.002017,-0.919155,1.725367,0.530572,-6.531372,0.001676
56,0.466667,0.004394,0.394007,0.002024,-0.919095,1.724304,0.530539,-6.530485,0.001708
57,0.475000,0.004413,0.394008,0.001975,-0.919094,1.723231,0.530542,-6.529648,0.001681
58,0.483333,0.004562,0.394050,0.001987,-0.919075,1.722118,0.530530,-6.528769,0.001675
59,0.491667,0.004691,0.394101,0.001959,-0.919053,1.721071,0.530538,-6.527862,0.001700
60,0.500000,0.004844,0.394196,0.001990,-0.919012,1.720030,0.530528,-6.526961,0.001730
61,0.508333,0.004852,0.394235,0.001935,-0.918995,1.718917,0.530562,-6.526072,0.001723
62,0.516667,0.004955,0.394280,0.001879,-0.918975,1.717833,0.530559,-6.525190,0.001664
63,0.525000,0.005076,0.394334,0.001911,-0.918951,1.716774,0.530583,-6.524264,0.001717
64,0.533333,0.005150,0.394395,0.001879,-0.918924,1.715729,0.530624,-6.523351,0.001700
65,0.541667,0.005218,0.394413,0.001878,-0.918917,1.714639,0.530662,-6.522431,0.001667
66,0.550000,0.005341,0.394483,0.001849,-0.918886,1.713553,0.530686,-6.521522,0.001709
67,0.558333,0.005390,0.394533,0.001813,-0.918864,1.712459,0.530724,-6.520581,0.001671
68,0.566667,0.005400,0.394569,0.001792,-0.918849,1.711339,0.530763,-6.519647,0.001644
69,0.575000,0.005438,0.394649,0.001746,-0.918814,1.710220,0.530789,-6.518696,0.001719
70,0.583333,0.005473,0.394678,0.001668,-0.918802,1.709108,0.530797,-6.517792,0.001698
71,0.591667,0.005426,0.394776,0.001549,-0.918760,1.707939,0.530858,-6.516783,0.001716
72,0.600000,0.005421,0.394810,0.001577,-0.918746,1.706843,0.530912,-6.515824,0.001698
73,0.608333,0.005430,0.394838,0.001482,-0.918734,1.705757,0.531030,-6.514894,0.001671
74,0.616667,0.005314,0.394877,0.001489,-0.918717,1.704595,0.531109,-6.513910,0.001658
75,0.625000,0.005264,0.394983,0.001391,-0.918673,1.703460,0.531175,-6.512950,0.001665
76,0.633333,0.005231,0.395040,0.001378,-0.918648,1.702259,0.531202,-6.511951,0.001655
77,0.641667,0.005118,0.395095,0.001294,-0.918625,1.701069,0.531247,-6.510977,0.001663
78,0.650000,0.005028,0.395114,0.001241,-0.918617,1.699842,0.531271,-6.509979,0.001629
79,0.658333,0.005027,0.395214,0.001155,-0.918574,1.698662,0.531290,-6.508981,0.001718
80,0.666667,0.004805,0.395264,0.001092,-0.918554,1.697448,0.531371,-6.507971,0.001694
81,0.675000,0.004724,0.395303,0.000958,-0.918538,1.696304,0.531455,-6.506963,0.001682
82,0.683333,0.004576,0.395359,0.000941,-0.918515,1.695110,0.531513,-6.505999,0.001690
